,train_acc_1,train_acc_2,train_acc_3,train_acc_ensemble,train_loss_1,train_loss_2,train_loss_3,val_acc_1,val_acc_2,val_acc_3,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3
0,0.8125,0.875,0.90625,0.4375,0.5161958932876587,0.4057534337043762,0.29821667075157166,0.9157999753952026,0.9096999764442444,0.9157999753952026,0.9293000102043152,0.2822679281234741,0.2917655408382416,0.2847413718700409
1,0.90625,0.9375,0.9375,0.40625,0.40821096301078796,0.16637355089187622,0.22089870274066925,0.9286999702453613,0.9230999946594238,0.932699978351593,0.9387000203132629,0.23938722908496857,0.24825142323970795,0.2271447777748108
2,1.0,0.9375,1.0,0.5625,0.03837314248085022,0.13333334028720856,0.054858166724443436,0.9297000169754028,0.9301000237464905,0.9333000183105469,0.9399999976158142,0.22418232262134552,0.22839555144309998,0.21506235003471375
3,0.84375,0.96875,1.0,0.34375,0.5599302649497986,0.06397826969623566,0.022259898483753204,0.9348999857902527,0.9269000291824341,0.939300000667572,0.9416999816894531,0.208925262093544,0.23078833520412445,0.2049822062253952
4,1.0,0.90625,1.0,0.4375,0.05864696949720383,0.17665347456932068,0.04319702088832855,0.9363999962806702,0.9340999722480774,0.9390000104904175,0.9466000199317932,0.20649215579032898,0.20815427601337433,0.19530019164085388
5,1.0,0.9375,0.96875,0.34375,0.016296684741973877,0.20688344538211823,0.0629529356956482,0.9417999982833862,0.9419000148773193,0.939300000667572,0.948199987411499,0.1905268281698227,0.19526150822639465,0.19754770398139954
6,1.0,1.0,1.0,0.40625,0.014461711049079895,0.01893758773803711,0.021290428936481476,0.9466000199317932,0.9384999871253967,0.9383999705314636,0.9483000040054321,0.17902594804763794,0.20358526706695557,0.1921399086713791
7,1.0,1.0,1.0,0.40625,0.015380067750811577,0.01190808042883873,0.02470722422003746,0.9429000020027161,0.9448999762535095,0.9430000185966492,0.9503999948501587,0.1890134960412979,0.184156596660614,0.18217864632606506
8,1.0,1.0,1.0,0.5625,0.02235952392220497,0.006419121287763119,0.0038437447510659695,0.9474999904632568,0.9413999915122986,0.9395999908447266,0.9491000175476074,0.17775796353816986,0.1932648867368698,0.19518345594406128
9,1.0,1.0,0.96875,0.375,0.009273124858736992,0.008799314498901367,0.13525068759918213,0.9474999904632568,0.9433000087738037,0.9406999945640564,0.9501000046730042,0.17694322764873505,0.19076894223690033,0.19252470135688782
10,1.0,1.0,1.0,0.46875,0.011728927493095398,0.008136468008160591,0.007948779501020908,0.9476000070571899,0.9406999945640564,0.9441999793052673,0.9495000243186951,0.1753464937210083,0.1966344118118286,0.18671312928199768
11,1.0,0.96875,0.96875,0.9375,0.01375260204076767,0.2239893227815628,0.06753464043140411,0.944100022315979,0.9452999830245972,0.9473000168800354,0.9509999752044678,0.19303366541862488,0.1805109828710556,0.1748800426721573
12,1.0,0.9375,1.0,0.4375,0.010171474888920784,0.23270556330680847,0.008110438473522663,0.9465000033378601,0.9477999806404114,0.9470999836921692,0.9516000151634216,0.18286500871181488,0.1732843518257141,0.1776726245880127
13,1.0,0.96875,1.0,0.4375,0.010750167071819305,0.05186329782009125,0.012985621578991413,0.9483000040054321,0.9480000138282776,0.9491000175476074,0.9517999887466431,0.18005920946598053,0.17341572046279907,0.17700430750846863
14,1.0,1.0,1.0,0.46875,0.006089841015636921,0.02129846066236496,0.0060682534240186214,0.9506000280380249,0.9452000260353088,0.9502999782562256,0.9516000151634216,0.17400376498699188,0.18352754414081573,0.17520837485790253
