,train_acc_1,train_acc_2,train_acc_3,train_loss_1,train_loss_2,train_loss_3,val_acc,val_acc_1,val_acc_2,val_acc_3,val_loss_1,val_loss_2,val_loss_3
0,0.875,0.875,0.875,0.6583536863327026,0.7613706588745117,0.60867840051651,0.9193999767303467,0.8758000135421753,0.8673999905586243,0.8700000047683716,0.6748843789100647,0.6688951849937439,0.6589557528495789
1,0.875,0.84375,0.96875,0.4118019640445709,0.4493207633495331,0.3506831228733063,0.9562000036239624,0.9355999827384949,0.9279000163078308,0.9348000288009644,0.3242286443710327,0.3242700695991516,0.3096645474433899
2,1.0,0.9375,0.90625,0.1514914482831955,0.31309351325035095,0.26140865683555603,0.9603000283241272,0.9460999965667725,0.9370999932289124,0.9490000009536743,0.23169496655464172,0.2574116587638855,0.22392424941062927
3,0.875,1.0,0.9375,0.5423175096511841,0.10889557749032974,0.20294485986232758,0.9718999862670898,0.9545000195503235,0.9502999782562256,0.9531999826431274,0.18056072294712067,0.18614956736564636,0.18660981953144073
4,0.9375,0.9375,0.90625,0.26790112257003784,0.22728517651557922,0.3161929249763489,0.9736999869346619,0.960099995136261,0.9557999968528748,0.9625999927520752,0.1487482637166977,0.16500598192214966,0.1495000422000885
5,0.96875,1.0,0.90625,0.07352472841739655,0.09074819833040237,0.3202514946460724,0.9721999764442444,0.957099974155426,0.9524999856948853,0.9574000239372253,0.15579429268836975,0.16172724962234497,0.16336743533611298
6,0.96875,0.9375,0.96875,0.08834095299243927,0.14633327722549438,0.10238958895206451,0.9771999716758728,0.9695000052452087,0.9592999815940857,0.9641000032424927,0.11062360554933548,0.13927340507507324,0.12526758015155792
7,0.9375,0.96875,0.875,0.16718758642673492,0.06159352883696556,0.2826589047908783,0.9787999987602234,0.9703999757766724,0.9625999927520752,0.9679999947547913,0.10418132692575455,0.11947663873434067,0.11140237748622894
8,1.0,0.96875,1.0,0.04982087388634682,0.14061810076236725,0.049876827746629715,0.9793999791145325,0.9682999849319458,0.9702000021934509,0.9628999829292297,0.10358315706253052,0.1077221930027008,0.12878569960594177
9,0.90625,1.0,0.96875,0.1795094907283783,0.03423723578453064,0.16290181875228882,0.9807999730110168,0.9733999967575073,0.9657999873161316,0.9721999764442444,0.09416009485721588,0.11431428045034409,0.09367511421442032
10,1.0,1.0,0.96875,0.06980696320533752,0.04614649713039398,0.07407515496015549,0.9793999791145325,0.9660999774932861,0.9653000235557556,0.9686999917030334,0.10707004368305206,0.11821616441011429,0.1035938709974289
11,1.0,1.0,1.0,0.021245893090963364,0.028433989733457565,0.03378009796142578,0.9801999926567078,0.9724000096321106,0.9677000045776367,0.972599983215332,0.08616524934768677,0.10937949270009995,0.09537599235773087
12,1.0,0.9375,0.96875,0.0660262331366539,0.10310132801532745,0.06459829211235046,0.98089998960495,0.9696999788284302,0.9686999917030334,0.972000002861023,0.09548257291316986,0.10117728263139725,0.09503104537725449
13,1.0,1.0,1.0,0.015122247859835625,0.027623837813735008,0.07280139625072479,0.9807000160217285,0.9743000268936157,0.9672999978065491,0.9736999869346619,0.08419729769229889,0.10524455457925797,0.08830978721380234
14,1.0,1.0,1.0,0.009409639984369278,0.020374884828925133,0.010831236839294434,0.9804999828338623,0.972000002861023,0.9710999727249146,0.9714999794960022,0.08914926648139954,0.0958416685461998,0.09261423349380493
15,1.0,1.0,1.0,0.01994406059384346,0.028909120708703995,0.01456481497734785,0.983299970626831,0.9728000164031982,0.9704999923706055,0.9767000079154968,0.08737852424383163,0.08987803012132645,0.0833137184381485
16,0.96875,0.96875,1.0,0.0988113284111023,0.07893387973308563,0.02481256239116192,0.9800000190734863,0.9700000286102295,0.968999981880188,0.9733999967575073,0.09837687760591507,0.10012583434581757,0.0833076685667038
17,0.84375,0.9375,1.0,0.3160879909992218,0.1138276606798172,0.02614472806453705,0.9828000068664551,0.9740999937057495,0.9681000113487244,0.9758999943733215,0.08209672570228577,0.09813868254423141,0.07728148251771927
18,1.0,1.0,0.9375,0.045549847185611725,0.007650419138371944,0.11722508817911148,0.982699990272522,0.9718999862670898,0.9713000059127808,0.9693999886512756,0.09049118310213089,0.09237371385097504,0.09189219027757645
19,1.0,1.0,0.96875,0.008518539369106293,0.024918369948863983,0.059609390795230865,0.9832000136375427,0.9750000238418579,0.9642999768257141,0.9713000059127808,0.07991909235715866,0.11468330025672913,0.09228082746267319
20,1.0,1.0,1.0,0.00818747840821743,0.026592565700411797,0.007954494096338749,0.9811999797821045,0.9721999764442444,0.9696000218391418,0.9703999757766724,0.09089510142803192,0.09705672413110733,0.09408368170261383
21,1.0,1.0,1.0,0.009499956853687763,0.011637281626462936,0.015994995832443237,0.9819999933242798,0.9724000096321106,0.9760000109672546,0.9754999876022339,0.08781652897596359,0.08025845885276794,0.08186011016368866
22,1.0,1.0,1.0,0.031193699687719345,0.002437741030007601,0.008781415410339832,0.9829000234603882,0.972599983215332,0.9664999842643738,0.9764000177383423,0.08855877816677094,0.10579834133386612,0.0830768570303917
23,0.96875,1.0,1.0,0.05715533718466759,0.014743158593773842,0.004453130532056093,0.982200026512146,0.9751999974250793,0.9703999757766724,0.977400004863739,0.08425145596265793,0.09433100372552872,0.072806715965271
24,1.0,0.96875,0.96875,0.04523627832531929,0.07926391065120697,0.03566953167319298,0.9828000068664551,0.9761999845504761,0.9657999873161316,0.9696999788284302,0.07425397634506226,0.12243384122848511,0.0989769995212555
25,0.9375,1.0,0.96875,0.08061344176530838,0.014807873405516148,0.07204242795705795,0.9824000000953674,0.978600025177002,0.9710999727249146,0.9713000059127808,0.06827264279127121,0.09109130501747131,0.0934777706861496
26,1.0,1.0,0.96875,0.002074464922770858,0.01560797169804573,0.08976712077856064,0.9830999970436096,0.9785000085830688,0.9736999869346619,0.9743000268936157,0.06859021633863449,0.08659347891807556,0.08294501155614853
