,train_acc_1,train_acc_2,train_acc_3,train_acc_4,train_loss_1,train_loss_2,train_loss_3,train_loss_4,val_acc,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_loss_1,val_loss_2,val_loss_3,val_loss_4
0,0.90625,0.84375,0.78125,0.75,0.5741050243377686,0.8806424140930176,0.7588926553726196,0.8569513559341431,0.9297000169754028,0.859000027179718,0.8906000256538391,0.8834999799728394,0.8634999990463257,0.6762459874153137,0.582021176815033,0.5823227167129517,0.6789342164993286
1,0.96875,0.96875,0.9375,0.8125,0.3659014105796814,0.3336121439933777,0.44784557819366455,0.5477877855300903,0.9588000178337097,0.9355000257492065,0.9379000067710876,0.9311000108718872,0.9233999848365784,0.29977768659591675,0.30761003494262695,0.31519562005996704,0.3393195867538452
2,0.84375,0.9375,0.9375,0.96875,0.5960613489151001,0.18890565633773804,0.21102195978164673,0.1731501668691635,0.9648000001907349,0.9449999928474426,0.953499972820282,0.9429000020027161,0.9434000253677368,0.22010600566864014,0.18993784487247467,0.23258347809314728,0.23498623073101044
3,0.90625,0.9375,0.9375,0.9375,0.2959321439266205,0.24499663710594177,0.21754878759384155,0.20069476962089539,0.968999981880188,0.9478999972343445,0.955299973487854,0.9516000151634216,0.954200029373169,0.19757233560085297,0.17688246071338654,0.19151988625526428,0.18330597877502441
4,0.9375,0.96875,0.96875,1.0,0.1587613821029663,0.11407618224620819,0.2522933781147003,0.0814189538359642,0.9736999869346619,0.9599999785423279,0.9550999999046326,0.9581999778747559,0.9598000049591064,0.1530941128730774,0.15450263023376465,0.1488909274339676,0.15125280618667603
5,1.0,0.96875,0.96875,0.96875,0.18426497280597687,0.1509690284729004,0.21242450177669525,0.07856161892414093,0.9767000079154968,0.9574999809265137,0.9631999731063843,0.9642000198364258,0.9638000130653381,0.15017738938331604,0.13562771677970886,0.13418859243392944,0.13124360144138336
6,0.90625,1.0,1.0,0.96875,0.15829116106033325,0.06302959471940994,0.04986365884542465,0.09177897870540619,0.9763000011444092,0.9620000123977661,0.9580000042915344,0.9639000296592712,0.963699996471405,0.1353001743555069,0.1328517496585846,0.11992444843053818,0.1283094733953476
7,0.90625,0.96875,0.96875,0.96875,0.4041120409965515,0.12159103155136108,0.1300199180841446,0.1500163972377777,0.9779999852180481,0.9635999798774719,0.9695000052452087,0.9674000144004822,0.9677000045776367,0.11969504505395889,0.109761081635952,0.11005638539791107,0.11250777542591095
8,0.96875,1.0,1.0,0.9375,0.06406190246343613,0.0716342106461525,0.026007965207099915,0.15472286939620972,0.9793000221252441,0.9690999984741211,0.9689000248908997,0.9686999917030334,0.9635000228881836,0.10425374656915665,0.10547414422035217,0.10008614510297775,0.12089085578918457
9,0.84375,0.96875,1.0,1.0,0.581079363822937,0.08640199899673462,0.03560290113091469,0.047146134078502655,0.979200005531311,0.9703999757766724,0.9661999940872192,0.9635000228881836,0.9613000154495239,0.10033657401800156,0.10598652064800262,0.1210445687174797,0.12741294503211975
10,1.0,0.9375,0.96875,1.0,0.03391803428530693,0.14169228076934814,0.21398743987083435,0.10722257196903229,0.980400025844574,0.9656999707221985,0.9746000170707703,0.9700999855995178,0.9696000218391418,0.116845041513443,0.08371300995349884,0.09793760627508163,0.10012666881084442
11,1.0,0.96875,1.0,0.96875,0.03322525694966316,0.20718790590763092,0.027123235166072845,0.05990937724709511,0.9810000061988831,0.9706000089645386,0.9731000065803528,0.9710000157356262,0.9710000157356262,0.09402485191822052,0.08799315243959427,0.08997809141874313,0.09477506577968597
12,0.96875,0.96875,0.9375,1.0,0.07941009104251862,0.16196617484092712,0.1519099324941635,0.023313425481319427,0.9822999835014343,0.9668999910354614,0.9700999855995178,0.972100019454956,0.9696000218391418,0.10952913761138916,0.09220722317695618,0.09053415060043335,0.09265075623989105
13,1.0,1.0,1.0,1.0,0.02662944421172142,0.03285723179578781,0.02860195003449917,0.022134650498628616,0.9807000160217285,0.9696999788284302,0.9700999855995178,0.9717000126838684,0.9696000218391418,0.09755706787109375,0.09455148130655289,0.09269991517066956,0.10097633302211761
14,1.0,1.0,1.0,0.96875,0.016247810795903206,0.022316738963127136,0.007184721063822508,0.06567608565092087,0.9811999797821045,0.9688000082969666,0.9760000109672546,0.9702000021934509,0.9695000052452087,0.10145959258079529,0.07629666477441788,0.09792846441268921,0.10311660170555115
15,1.0,0.96875,1.0,0.96875,0.030702002346515656,0.08959086239337921,0.03682711720466614,0.09474164247512817,0.9829999804496765,0.9700999855995178,0.9753999710083008,0.9718999862670898,0.9761999845504761,0.09814482182264328,0.07708761096000671,0.09095330536365509,0.0813380628824234
16,1.0,1.0,1.0,1.0,0.021893072873353958,0.01056637242436409,0.023926807567477226,0.06643546372652054,0.9819999933242798,0.9707000255584717,0.9758999943733215,0.9718000292778015,0.9708999991416931,0.09815108776092529,0.079999178647995,0.08947453647851944,0.09169279038906097
17,1.0,1.0,1.0,1.0,0.029376540333032608,0.01551117841154337,0.02854934334754944,0.03963425010442734,0.9829000234603882,0.972599983215332,0.9760000109672546,0.9711999893188477,0.9747999906539917,0.08337569981813431,0.07451362907886505,0.09141777455806732,0.08373106271028519
18,1.0,0.96875,1.0,1.0,0.013782461173832417,0.045821379870176315,0.007447697687894106,0.008733704686164856,0.9839000105857849,0.9742000102996826,0.9753999710083008,0.9729999899864197,0.9739999771118164,0.08654113858938217,0.07889368385076523,0.08306955546140671,0.08534328639507294
19,0.96875,0.96875,1.0,1.0,0.0759170800447464,0.038517218083143234,0.032328009605407715,0.035626985132694244,0.9829000234603882,0.9750000238418579,0.9696999788284302,0.9731000065803528,0.9678000211715698,0.0825018361210823,0.09806079417467117,0.08383139967918396,0.10285361111164093
20,1.0,1.0,1.0,0.96875,0.05571283772587776,0.015351936221122742,0.03458075225353241,0.21226142346858978,0.983299970626831,0.9735999703407288,0.9753000140190125,0.9745000004768372,0.9713000059127808,0.08853854238986969,0.07941098511219025,0.08391117304563522,0.09244117140769958
21,0.90625,0.9375,1.0,1.0,0.3558293581008911,0.12649430334568024,0.003931679297238588,0.017245138064026833,0.9817000031471252,0.9707000255584717,0.9685999751091003,0.9735999703407288,0.9742000102996826,0.09777718037366867,0.09530705213546753,0.08336363732814789,0.08549868315458298
