,train_acc_1,train_acc_2,train_acc_ensemble,train_loss_1,train_loss_2,val_acc_1,val_acc_2,val_acc_ensemble,val_loss_1,val_loss_2
0,1.0,0.96875,0.6875,0.5085283517837524,0.8251845836639404,0.9815000295639038,0.9794999957084656,0.984499990940094,0.6742686629295349,0.6901026964187622
1,1.0,1.0,0.34375,0.5115469098091125,0.4273964762687683,0.9779999852180481,0.9800000190734863,0.9819999933242798,0.5255416035652161,0.529482901096344
2,1.0,1.0,0.4375,0.2469761222600937,0.25191444158554077,0.9779999852180481,0.9794999957084656,0.9815000295639038,0.44623297452926636,0.44531363248825073
3,1.0,0.96875,0.53125,0.305586040019989,0.36075106263160706,0.9764999747276306,0.9804999828338623,0.9825000166893005,0.4014884829521179,0.3976536989212036
4,1.0,1.0,0.5625,0.18741320073604584,0.24500077962875366,0.9760000109672546,0.9785000085830688,0.9819999933242798,0.3634946048259735,0.3623547852039337
5,1.0,1.0,0.53125,0.11319996416568756,0.12439736723899841,0.9779999852180481,0.9775000214576721,0.9825000166893005,0.3345922827720642,0.33235111832618713
6,1.0,0.96875,0.75,0.0950966477394104,0.22398105263710022,0.9785000085830688,0.9779999852180481,0.9804999828338623,0.3124285936355591,0.3111860454082489
7,1.0,1.0,0.53125,0.12082502990961075,0.11979788541793823,0.9775000214576721,0.9775000214576721,0.9810000061988831,0.29472410678863525,0.2923000454902649
8,0.96875,1.0,0.625,0.23320497572422028,0.16458450257778168,0.9785000085830688,0.9769999980926514,0.9804999828338623,0.27880382537841797,0.27648717164993286
9,1.0,1.0,0.6875,0.04731128737330437,0.12326167523860931,0.9775000214576721,0.9785000085830688,0.9804999828338623,0.2636048197746277,0.26396554708480835
10,1.0,1.0,0.5,0.11201870441436768,0.056520454585552216,0.9789999723434448,0.9775000214576721,0.9815000295639038,0.25270509719848633,0.2532559335231781
11,1.0,1.0,0.53125,0.09505103528499603,0.05775579810142517,0.9779999852180481,0.9794999957084656,0.9815000295639038,0.23996110260486603,0.2425265610218048
12,1.0,1.0,0.625,0.05746870115399361,0.09141485393047333,0.9789999723434448,0.9794999957084656,0.9815000295639038,0.2321089655160904,0.2348986268043518
13,1.0,1.0,0.53125,0.04328947886824608,0.05558914318680763,0.9800000190734863,0.9789999723434448,0.9819999933242798,0.22485046088695526,0.22590847313404083
14,1.0,1.0,0.375,0.0785161480307579,0.04379399120807648,0.9800000190734863,0.9800000190734863,0.9825000166893005,0.2191462367773056,0.2192191183567047
