,acc,loss,val_acc,val_loss
0,0.6966124773025513,2.6719775199890137,0.6864500045776367,2.5310940742492676
1,0.9255124926567078,1.2905818223953247,0.9203875064849854,1.1267129182815552
2,0.957812488079071,0.40904998779296875,0.9540125131607056,0.695993959903717
3,0.9677624702453613,0.044002071022987366,0.963949978351593,0.5342696905136108
4,0.9705874919891357,0.049388863146305084,0.9680500030517578,0.4588542878627777
5,0.972712516784668,0.5056934356689453,0.970550000667572,0.40661177039146423
6,0.9731374979019165,0.02146471105515957,0.970674991607666,0.3787580728530884
7,0.9749500155448914,0.04074123874306679,0.9720625281333923,0.35395413637161255
8,0.9751250147819519,0.1674969345331192,0.9726999998092651,0.3377993702888489
9,0.9768000245094299,0.005935218185186386,0.9740250110626221,0.3205369710922241
10,0.9739124774932861,0.011827930808067322,0.9716249704360962,0.32110777497291565
11,0.9765874743461609,0.006141037214547396,0.9736875295639038,0.3024541139602661
12,0.977400004863739,0.008918406441807747,0.9748749732971191,0.2922663688659668
13,0.978600025177002,0.007507698610424995,0.9763500094413757,0.2807754576206207
14,0.9792125225067139,0.0032063298858702183,0.9768875241279602,0.27352505922317505
