,acc_ensemble,acc_1,acc_2,acc_3,acc_4,val_acc_ensemble,val_acc_1,val_acc_2,val_acc_3,val_acc_4,loss_1,loss_2,loss_3,loss_4,val_loss_1,val_loss_2,val_loss_3,val_loss_4
0,1.0,1.0,1.0,1.0,1.0,0.8980000019073486,0.8948000073432922,0.8944000005722046,0.89410001039505,0.8981000185012817,0.005694764666259289,0.004500861279666424,0.005109999794512987,0.004443580284714699,0.3649565875530243,0.3675084710121155,0.37043437361717224,0.3528599441051483
1,1.0,1.0,1.0,1.0,1.0,0.8992000222206116,0.8967999815940857,0.8959000110626221,0.8956000208854675,0.8991000056266785,0.0018387514865025878,0.0018668966367840767,0.0023224835749715567,0.0013035242445766926,0.377928227186203,0.38226571679115295,0.38282474875450134,0.36257481575012207
2,1.0,1.0,1.0,1.0,1.0,0.8991000056266785,0.8960999846458435,0.8963000178337097,0.8953999876976013,0.899399995803833,0.001058679074048996,0.001166397938504815,0.0009368162136524916,0.0011738922912627459,0.38799113035202026,0.39222630858421326,0.39027225971221924,0.3737862706184387
3,1.0,1.0,1.0,1.0,1.0,0.8991000056266785,0.8966000080108643,0.8960999846458435,0.8950999975204468,0.8995000123977661,0.0005971979699097574,0.0006757725495845079,0.0007383245974779129,0.0007308546337299049,0.3963548243045807,0.4006200432777405,0.3988349437713623,0.38202965259552
4,1.0,1.0,1.0,1.0,1.0,0.8988000154495239,0.8962000012397766,0.8952999711036682,0.8948000073432922,0.8984000086784363,0.0004335403209552169,0.000500430993270129,0.00048633033293299377,0.000417213945183903,0.40501630306243896,0.40811893343925476,0.4048435688018799,0.38802605867385864
5,1.0,1.0,1.0,1.0,1.0,0.899399995803833,0.8962000012397766,0.8953999876976013,0.8952000141143799,0.8984000086784363,0.00039215548895299435,0.0003412901714909822,0.00043060898315161467,0.00037776780663989484,0.4088398814201355,0.41373538970947266,0.41066983342170715,0.3932343125343323
6,1.0,1.0,1.0,1.0,1.0,0.8989999890327454,0.895799994468689,0.8953999876976013,0.8950999975204468,0.8977000117301941,0.00030130986124277115,0.0003412659280002117,0.00034287956077605486,0.00020815001334995031,0.41458582878112793,0.4190327525138855,0.4162400960922241,0.39915189146995544
7,1.0,1.0,1.0,1.0,1.0,0.8985000252723694,0.8952999711036682,0.8948000073432922,0.8948000073432922,0.8981999754905701,0.00023183242592494935,0.00021385896252468228,0.00028349182684905827,0.0002403207472525537,0.4194071292877197,0.4244081974029541,0.42093631625175476,0.40347832441329956
8,1.0,1.0,1.0,1.0,1.0,0.8981000185012817,0.8952000141143799,0.8956000208854675,0.8946999907493591,0.8978999853134155,0.00019258566317148507,0.00018957245629280806,0.00019938558398280293,0.00020164024317637086,0.4233764111995697,0.4286329448223114,0.42449378967285156,0.40775036811828613
9,1.0,1.0,1.0,1.0,1.0,0.8978000283241272,0.8949000239372253,0.8948000073432922,0.8945000171661377,0.8974999785423279,0.0001916491164593026,0.00019924351363442838,0.00018406730669084936,0.00018630464910529554,0.4272266626358032,0.4326137602329254,0.4276832938194275,0.41123896837234497
