,acc,loss,val_acc,val_loss
0,0.9399999976158142,0.2775460183620453,0.9140999913215637,0.28755423426628113
1,0.9598333239555359,0.05748404562473297,0.9258000254631042,0.249810591340065
2,0.9681666493415833,0.2185097336769104,0.9308000206947327,0.2282457947731018
3,0.9781666398048401,0.11604402959346771,0.9345999956130981,0.2179376482963562
4,0.9833333492279053,0.04499080032110214,0.9399999976158142,0.1991426646709442
5,0.987333357334137,0.0145501010119915,0.9455000162124634,0.1835220903158188
6,0.9903333187103271,0.06881027668714523,0.9453999996185303,0.18482419848442078
7,0.9923333525657654,0.025484053418040276,0.9477999806404114,0.17842181026935577
8,0.9956666827201843,0.018095511943101883,0.9478999972343445,0.17805299162864685
9,0.996999979019165,0.034452084451913834,0.9473000168800354,0.17750565707683563
