,train_acc_1,train_acc_2,train_acc_3,train_acc_4,train_acc_5,train_acc_ensemble,train_loss_1,train_loss_2,train_loss_3,train_loss_4,train_loss_5,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_5,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3,val_loss_4,val_loss_5
0,0.90625,1.0,0.9375,0.9375,0.9375,0.28125,1.5816614627838135,1.3153280019760132,1.445542335510254,1.389208436012268,1.535019874572754,0.9695000052452087,0.9800999760627747,0.9818000197410583,0.9796000123023987,0.9801999926567078,0.989300012588501,0.7881878018379211,0.7299938201904297,0.721024215221405,0.7353233098983765,0.7517396211624146
1,0.9375,1.0,0.96875,0.875,1.0,0.125,0.9089934825897217,0.750091552734375,0.8549085855484009,1.2140700817108154,0.6268868446350098,0.9866999983787537,0.9865999817848206,0.9872999787330627,0.986299991607666,0.987500011920929,0.9898999929428101,0.39160487055778503,0.3811452090740204,0.3792921304702759,0.3840310573577881,0.3873066306114197
2,1.0,0.90625,0.90625,0.90625,1.0,0.28125,0.4841369390487671,0.9794338941574097,0.7298158407211304,1.0174932479858398,0.6721627712249756,0.9869999885559082,0.9873999953269958,0.9872999787330627,0.9876999855041504,0.9883999824523926,0.9900000095367432,0.28067734837532043,0.28239190578460693,0.27648478746414185,0.27827027440071106,0.2799908220767975
3,1.0,0.9375,0.9375,0.875,1.0,0.3125,0.3353038728237152,0.9978210926055908,0.8627245426177979,1.1896575689315796,0.22942300140857697,0.987500011920929,0.9879000186920166,0.9879000186920166,0.9876000285148621,0.9890999794006348,0.9901000261306763,0.23010331392288208,0.230613112449646,0.22986406087875366,0.23283100128173828,0.23214221000671387
4,1.0,1.0,1.0,0.96875,1.0,0.21875,0.4942585229873657,0.5722161531448364,0.4123561382293701,0.5579494833946228,0.36285099387168884,0.9879999756813049,0.9879999756813049,0.9879999756813049,0.9882000088691711,0.9886999726295471,0.9900000095367432,0.2101491391658783,0.20673272013664246,0.20788203179836273,0.2109169214963913,0.21173451840877533
5,1.0,1.0,0.96875,1.0,1.0,0.15625,0.3427259922027588,0.2876439094543457,0.4141336679458618,0.2775766849517822,0.36372727155685425,0.9873999953269958,0.9879999756813049,0.9876999855041504,0.9878000020980835,0.9882000088691711,0.989799976348877,0.2005445808172226,0.19569730758666992,0.1956704705953598,0.1987438201904297,0.19966548681259155
6,0.96875,1.0,1.0,1.0,1.0,0.15625,0.4231666326522827,0.31327909231185913,0.17786692082881927,0.23426255583763123,0.26827114820480347,0.9871000051498413,0.9871000051498413,0.9872999787330627,0.9872000217437744,0.9884999990463257,0.9900000095367432,0.18881171941757202,0.1878342479467392,0.1893140822649002,0.19405698776245117,0.18977734446525574
7,0.96875,1.0,1.0,1.0,1.0,0.21875,0.4184531569480896,0.3515639305114746,0.3251799941062927,0.26923704147338867,0.2168610692024231,0.9868999719619751,0.987500011920929,0.9872000217437744,0.9869999885559082,0.9884999990463257,0.9901000261306763,0.1852910816669464,0.1829294115304947,0.18405134975910187,0.18866872787475586,0.1836278885602951
8,1.0,1.0,1.0,1.0,1.0,0.34375,0.18576596677303314,0.22040079534053802,0.3742797076702118,0.28939396142959595,0.3258698284626007,0.9869999885559082,0.9872000217437744,0.9871000051498413,0.9866999983787537,0.9876999855041504,0.9900000095367432,0.18431760370731354,0.1826203465461731,0.180991992354393,0.18592847883701324,0.18186254799365997
9,1.0,1.0,1.0,1.0,1.0,0.15625,0.11497422307729721,0.16220152378082275,0.11618112027645111,0.2911670207977295,0.14844810962677002,0.9869999885559082,0.9879000186920166,0.9872000217437744,0.9871000051498413,0.9879000186920166,0.9898999929428101,0.17822203040122986,0.1802329570055008,0.17463698983192444,0.18049132823944092,0.1751294881105423
10,0.96875,1.0,1.0,1.0,1.0,0.375,0.32321223616600037,0.37299156188964844,0.24503038823604584,0.2622079849243164,0.30688682198524475,0.9873999953269958,0.9872999787330627,0.9873999953269958,0.987500011920929,0.9882000088691711,0.989799976348877,0.1740185022354126,0.1802976280450821,0.17206498980522156,0.1776970624923706,0.17384102940559387
11,1.0,1.0,1.0,1.0,1.0,0.28125,0.12528085708618164,0.15702080726623535,0.1979503035545349,0.19992977380752563,0.19055286049842834,0.9871000051498413,0.9872999787330627,0.9872999787330627,0.987500011920929,0.988099992275238,0.9897000193595886,0.1750519871711731,0.1748000979423523,0.1705951690673828,0.1758119910955429,0.1701572686433792
12,0.96875,0.96875,1.0,0.96875,1.0,0.09375,0.43662628531455994,0.26369810104370117,0.15287214517593384,0.2955053150653839,0.09536395967006683,0.987500011920929,0.9872999787330627,0.9869999885559082,0.9872000217437744,0.9883999824523926,0.9896000027656555,0.17002379894256592,0.169959157705307,0.16768690943717957,0.1704271286725998,0.16625724732875824
13,0.96875,1.0,1.0,1.0,1.0,0.1875,0.31225237250328064,0.3347208499908447,0.09842550754547119,0.17269976437091827,0.13090571761131287,0.9871000051498413,0.9872000217437744,0.9866999983787537,0.987500011920929,0.9882000088691711,0.989799976348877,0.16642777621746063,0.16786308586597443,0.16676969826221466,0.16961738467216492,0.1641828864812851
14,0.96875,0.96875,1.0,1.0,1.0,0.125,0.2829395532608032,0.22080114483833313,0.23773768544197083,0.1268182396888733,0.10230182856321335,0.9883000254631042,0.9878000020980835,0.9872999787330627,0.9868999719619751,0.9883000254631042,0.989799976348877,0.16141772270202637,0.1650991290807724,0.16265538334846497,0.16955715417861938,0.16067290306091309
