,train_acc_1,train_acc_2,train_acc_3,train_acc_4,train_acc_5,train_acc_6,train_acc_ensemble,train_loss_1,train_loss_2,train_loss_3,train_loss_4,train_loss_5,train_loss_6,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_5,val_acc_6,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3,val_loss_4,val_loss_5,val_loss_6
0,0.5625,0.75,0.5,0.125,0.65625,0.75,0.09375,3.788698196411133,3.435018539428711,3.9355971813201904,5.114729404449463,3.753894567489624,3.2437355518341064,0.23657500743865967,0.23810000717639923,0.2363249957561493,0.23541249334812164,0.23886249959468842,0.23528750240802765,0.31197500228881836,4.632949352264404,4.632414817810059,4.624462604522705,4.615073204040527,4.605082035064697,4.620485782623291
1,0.71875,0.90625,0.6875,0.84375,0.90625,0.34375,0.0625,3.3996078968048096,2.1106581687927246,2.934340000152588,2.301201581954956,2.042476177215576,4.2717509269714355,0.35253751277923584,0.35749998688697815,0.3537999987602234,0.35558751225471497,0.35409998893737793,0.35378751158714294,0.4101625084877014,3.962075710296631,3.937990188598633,3.954690933227539,3.931187868118286,3.929337501525879,3.945064067840576
2,0.3125,0.78125,0.84375,0.6875,1.0,0.8125,0.0,4.110522270202637,2.4028267860412598,1.8899188041687012,2.3686673641204834,1.3292572498321533,2.0452468395233154,0.399399995803833,0.4029250144958496,0.4023374915122986,0.40139999985694885,0.40252500772476196,0.3978999853134155,0.45192500948905945,3.6040382385253906,3.5894882678985596,3.592127799987793,3.5874617099761963,3.5754992961883545,3.587181329727173
3,0.875,0.5625,0.625,1.0,0.875,1.0,0.03125,1.724652647972107,2.9960620403289795,3.012657642364502,0.8931480646133423,1.472236156463623,1.3032844066619873,0.416887491941452,0.42128750681877136,0.41801249980926514,0.4197250008583069,0.42163750529289246,0.4184125065803528,0.46662500500679016,3.4195327758789062,3.3984968662261963,3.4119250774383545,3.3921499252319336,3.3868093490600586,3.3970375061035156
4,0.90625,0.96875,0.9375,1.0,1.0,0.96875,0.0625,1.4711873531341553,1.4405922889709473,1.4259006977081299,1.0358757972717285,1.1671602725982666,1.2795757055282593,0.42691248655319214,0.4325625002384186,0.4290750026702881,0.42910000681877136,0.43377500772476196,0.428012490272522,0.4751875102519989,3.303114891052246,3.2729485034942627,3.2847812175750732,3.276951551437378,3.2638819217681885,3.2748842239379883
5,0.96875,1.0,1.0,0.96875,0.875,1.0,0.0,1.139048457145691,0.609810471534729,0.7757160663604736,0.7730703949928284,1.4218913316726685,1.1603236198425293,0.4323750138282776,0.43652498722076416,0.4330124855041504,0.43408751487731934,0.4386250078678131,0.43383750319480896,0.47846248745918274,3.221238613128662,3.2009975910186768,3.2162961959838867,3.205974817276001,3.192025661468506,3.2005202770233154
6,0.96875,0.96875,0.96875,0.96875,1.0,0.625,0.3125,0.6258620619773865,0.8993539810180664,1.5434516668319702,0.7203927040100098,0.7221548557281494,2.9169788360595703,0.4341750144958496,0.43808749318122864,0.4345000088214874,0.43494999408721924,0.43852499127388,0.4362249970436096,0.47946250438690186,3.1704914569854736,3.1511363983154297,3.1697139739990234,3.161670684814453,3.146739959716797,3.1523916721343994
7,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,0.5276181697845459,0.7143550515174866,0.5510198473930359,0.5450218319892883,0.7867597341537476,0.7035545110702515,0.4321874976158142,0.4370124936103821,0.4347875118255615,0.4325000047683716,0.4390625059604645,0.4359374940395355,0.4762375056743622,3.1444644927978516,3.121016025543213,3.131791114807129,3.1296379566192627,3.1154775619506836,3.1207690238952637
8,1.0,1.0,0.84375,1.0,1.0,1.0,0.25,0.6523308753967285,0.4861173927783966,1.69301438331604,0.5548750162124634,0.4424203932285309,0.4292415976524353,0.4308375120162964,0.43617498874664307,0.43351250886917114,0.4320000112056732,0.436537504196167,0.4347499907016754,0.4744125008583069,3.121114492416382,3.094001054763794,3.109391450881958,3.103943347930908,3.0936195850372314,3.0983307361602783
9,0.875,0.6875,1.0,1.0,1.0,1.0,0.125,1.4246786832809448,2.3492231369018555,0.4400783181190491,0.5474244952201843,0.5074896812438965,0.4541842043399811,0.43070000410079956,0.43700000643730164,0.43320000171661377,0.4325625002384186,0.435575008392334,0.43508750200271606,0.47161251306533813,3.0963778495788574,3.0734331607818604,3.0861382484436035,3.0808961391448975,3.075383424758911,3.076267957687378
