,acc_ensemble,acc_1,acc_2,loss_1,loss_2
0,0.665,0.6249999999999999,0.62,68.37947082519531,56.54974365234375
1,0.7875,0.7424999999999999,0.6575,42.729217529296875,49.46489715576172
2,0.7925000000000001,0.7700000000000001,0.7325000000000002,21.028459548950195,25.080089569091797
3,0.8150000000000001,0.7925,0.7225,14.876654624938965,16.30988311767578
4,0.8525,0.8025,0.7725,54.899078369140625,18.69896125793457
5,0.8600000000000001,0.8100000000000002,0.7949999999999999,23.526134490966797,8.10834789276123
6,0.8724999999999999,0.825,0.835,11.922799110412598,14.393976211547852
7,0.8724999999999999,0.8325000000000001,0.8350000000000002,19.51606559753418,16.47905731201172
8,0.8675,0.8299999999999998,0.8600000000000001,18.353233337402344,11.820083618164062
9,0.8950000000000001,0.8475000000000001,0.8325000000000001,8.804115295410156,20.705936431884766
10,0.8775000000000001,0.865,0.8324999999999999,4.041252613067627,13.872917175292969
11,0.8850000000000001,0.8425,0.8400000000000001,8.580140113830566,6.4183549880981445
12,0.9,0.86,0.875,8.236047744750977,19.73687744140625
13,0.9125,0.8700000000000003,0.8825000000000001,24.220375061035156,9.122152328491211
14,0.9125000000000002,0.8700000000000001,0.8925000000000001,9.618476867675781,9.926437377929688
15,0.9199999999999999,0.8925000000000001,0.8700000000000001,6.055275917053223,5.018735885620117
16,0.9124999999999999,0.8724999999999999,0.8875,2.170081615447998,9.227176666259766
17,0.9075,0.8825,0.8799999999999999,14.41914176940918,4.460203170776367
18,0.9099999999999999,0.8674999999999999,0.8949999999999999,4.0174736976623535,7.073795318603516
19,0.9249999999999998,0.89,0.8950000000000001,8.404513359069824,8.82412052154541
20,0.9175000000000001,0.9025000000000001,0.885,7.576943397521973,1.5299255847930908
21,0.905,0.8800000000000001,0.8800000000000002,11.162124633789062,3.777981758117676
22,0.9274999999999999,0.885,0.9125,5.7720947265625,14.658411979675293
23,0.9175000000000001,0.885,0.9174999999999999,3.670604944229126,3.596492290496826
24,0.915,0.8949999999999999,0.89,3.009561061859131,5.806816101074219
25,0.9049999999999999,0.8800000000000001,0.8649999999999999,12.688755989074707,8.3782377243042
26,0.9149999999999998,0.8925000000000001,0.8850000000000001,2.4154398441314697,3.420544147491455
27,0.9275,0.9,0.8750000000000002,1.039137363433838,11.827223777770996
28,0.9275,0.89,0.8975,4.609151840209961,2.5947914123535156
29,0.9324999999999998,0.9,0.9075,11.137419700622559,2.5015335083007812
30,0.9400000000000001,0.8775000000000001,0.9174999999999999,2.3850436210632324,3.7721099853515625
31,0.9199999999999999,0.8750000000000002,0.8975,10.478431701660156,2.8504538536071777
32,0.9424999999999999,0.9099999999999998,0.8950000000000001,5.98117733001709,7.371005058288574
33,0.9275,0.885,0.8949999999999998,4.916743278503418,7.9732770919799805
34,0.9449999999999997,0.9199999999999999,0.8975000000000002,5.718166351318359,3.1003222465515137
35,0.9449999999999997,0.8875000000000002,0.915,12.328597068786621,6.579473495483398
36,0.9274999999999999,0.885,0.9175000000000001,3.8010306358337402,1.4921722412109375
37,0.9399999999999998,0.9175000000000001,0.9099999999999998,7.679373264312744,1.2238972187042236
38,0.9374999999999998,0.9075,0.9299999999999999,6.72853422164917,3.793083906173706
39,0.945,0.89,0.9200000000000002,7.408327102661133,2.7829949855804443
40,0.9549999999999998,0.915,0.9349999999999999,2.479316234588623,2.515490770339966
41,0.9549999999999997,0.9275,0.9275,1.247635006904602,0.5228413343429565
42,0.9649999999999999,0.9399999999999998,0.9325000000000001,0.04706382751464844,1.6412583589553833
43,0.9574999999999999,0.9375,0.9324999999999999,0.7418129444122314,5.7239789962768555
44,0.96,0.9349999999999999,0.9375000000000002,2.277169942855835,2.9323785305023193
45,0.9624999999999998,0.9374999999999998,0.9400000000000002,2.2089552879333496,2.902132987976074
46,0.9624999999999998,0.9349999999999999,0.9350000000000002,0.7341756224632263,0.5492087602615356
47,0.96,0.9374999999999998,0.9400000000000001,0.9887435436248779,0.07334637641906738
48,0.9574999999999999,0.9374999999999998,0.9349999999999999,1.0091557502746582,1.3071913719177246
49,0.9550000000000001,0.945,0.9325000000000001,0.6573764085769653,1.6589808464050293
50,0.9574999999999999,0.95,0.9350000000000002,0.21134960651397705,0.7997256517410278
51,0.9524999999999999,0.9475,0.9400000000000002,2.2573204040527344,0.4326006770133972
52,0.95,0.95,0.9350000000000002,0.7261693477630615,0.5559262037277222
53,0.9525,0.95,0.9350000000000002,1.2383180856704712,3.0573885440826416
54,0.9524999999999999,0.945,0.9350000000000002,0.8515676259994507,0.40911799669265747
55,0.9524999999999999,0.9475,0.9350000000000002,1.1074732542037964,0.1422410011291504
56,0.9524999999999999,0.9475,0.9325000000000001,1.8795744180679321,1.5809649229049683
57,0.9524999999999999,0.945,0.9325000000000001,2.0770304203033447,0.39234936237335205
58,0.9524999999999999,0.9475,0.9325000000000001,1.689329743385315,0.023241877555847168
59,0.9524999999999999,0.9475,0.9325000000000001,0.35768234729766846,2.167858123779297
