,acc_ensemble,acc_1,acc_2,acc_3,val_acc_ensemble,val_acc_1,val_acc_2,val_acc_3,loss_1,loss_2,loss_3,val_loss_1,val_loss_2,val_loss_3
0,1.0,1.0,1.0,1.0,0.8931999802589417,0.8924000263214111,0.892799973487854,0.8920999765396118,0.013572288677096367,0.007999083027243614,0.008930299431085587,0.3666122555732727,0.3641631007194519,0.3671508729457855
1,1.0,1.0,1.0,1.0,0.8952000141143799,0.8938000202178955,0.8952999711036682,0.8935999870300293,0.004346098750829697,0.0036258138716220856,0.0037236004136502743,0.3762110471725464,0.37108170986175537,0.3776707649230957
2,1.0,1.0,1.0,1.0,0.895799994468689,0.8931000232696533,0.8950999975204468,0.8934000134468079,0.0012535324785858393,0.0025373303797096014,0.001775719691067934,0.38590380549430847,0.379975825548172,0.3874698281288147
3,1.0,1.0,1.0,1.0,0.8952999711036682,0.8928999900817871,0.8952000141143799,0.8939999938011169,0.0008081208216026425,0.0012225781101733446,0.0016676441300660372,0.39305540919303894,0.386672705411911,0.39439451694488525
4,1.0,1.0,1.0,1.0,0.8960000276565552,0.8937000036239624,0.8955000042915344,0.8938999772071838,0.0008787841070443392,0.0008448868175037205,0.0007360373274423182,0.39891380071640015,0.3924962878227234,0.4000154137611389
5,1.0,1.0,1.0,1.0,0.8948000073432922,0.8931999802589417,0.8949000239372253,0.89410001039505,0.0009624531958252192,0.0009111455292440951,0.00043182389345020056,0.4047151207923889,0.3980879485607147,0.4059015214443207
6,1.0,1.0,1.0,1.0,0.8942999839782715,0.8920999765396118,0.8948000073432922,0.8932999968528748,0.00047329888911917806,0.0005049106548540294,0.0005135447718203068,0.4105576276779175,0.40403443574905396,0.4119703471660614
7,1.0,1.0,1.0,1.0,0.8932999968528748,0.8920999765396118,0.8945000171661377,0.8930000066757202,0.00040241979877464473,0.0004273216472938657,0.0002603978500701487,0.41523563861846924,0.4087369740009308,0.4166916012763977
8,1.0,1.0,1.0,1.0,0.8934999704360962,0.8919000029563904,0.8938999772071838,0.8924000263214111,0.00039587210630998015,0.0003368625766597688,0.0004768021171912551,0.41971269249916077,0.41283154487609863,0.42088544368743896
9,1.0,1.0,1.0,1.0,0.8930000066757202,0.8914999961853027,0.8938999772071838,0.8928999900817871,0.00035981889232061803,0.0003293862100690603,0.0003023770987056196,0.42344462871551514,0.4163661599159241,0.4247143566608429
