,train_acc_1,train_acc_2,train_acc_3,train_loss_1,train_loss_2,train_loss_3,val_acc,val_acc_1,val_acc_2,val_acc_3,val_loss_1,val_loss_2,val_loss_3
0,0.875,0.875,0.78125,0.659274697303772,0.7364091277122498,0.7126338481903076,0.9143000245094299,0.8763999938964844,0.8730999827384949,0.8539999723434448,0.6861636638641357,0.6595097780227661,0.7347209453582764
1,0.96875,0.9375,0.90625,0.3067811131477356,0.34570619463920593,0.35432761907577515,0.9510999917984009,0.9327999949455261,0.9251000285148621,0.9235000014305115,0.33129751682281494,0.33896851539611816,0.34936514496803284
2,0.9375,0.875,1.0,0.32069480419158936,0.33900970220565796,0.11248107254505157,0.9632999897003174,0.9437999725341797,0.9460999965667725,0.9438999891281128,0.23526452481746674,0.22408480942249298,0.23507067561149597
3,0.96875,0.84375,0.9375,0.20229578018188477,0.5416252017021179,0.2249036580324173,0.9685999751091003,0.9574999809265137,0.9501000046730042,0.954800009727478,0.16943565011024475,0.19128644466400146,0.18234145641326904
4,0.9375,0.9375,0.9375,0.1951514482498169,0.2100619524717331,0.24844682216644287,0.9695000052452087,0.9603000283241272,0.9503999948501587,0.9553999900817871,0.15049238502979279,0.1811901330947876,0.1683727651834488
5,1.0,0.96875,0.9375,0.0850486308336258,0.11426183581352234,0.14735957980155945,0.9743000268936157,0.9605000019073486,0.9567999839782715,0.9621999859809875,0.14485211670398712,0.14863666892051697,0.13765907287597656
6,0.90625,1.0,0.90625,0.40363258123397827,0.10690856724977493,0.43454086780548096,0.9753999710083008,0.9677000045776367,0.9642000198364258,0.9660999774932861,0.11793791502714157,0.12555038928985596,0.12829458713531494
7,0.96875,0.9375,1.0,0.15351799130439758,0.10276193916797638,0.04156336933374405,0.9763000011444092,0.9674000144004822,0.9642000198364258,0.9661999940872192,0.10991823673248291,0.12349941581487656,0.12445922940969467
8,0.96875,0.96875,0.90625,0.24837398529052734,0.11450118571519852,0.3070000112056732,0.9781000018119812,0.9635999798774719,0.9674000144004822,0.9686999917030334,0.1254374086856842,0.10625533759593964,0.11662944406270981
9,1.0,1.0,1.0,0.023846028372645378,0.03953417390584946,0.020334459841251373,0.9779000282287598,0.9718000292778015,0.9678999781608582,0.9638000130653381,0.09513448178768158,0.10725245624780655,0.1186288595199585
10,0.96875,0.96875,0.96875,0.16964653134346008,0.07546421140432358,0.07961405813694,0.9772999882698059,0.974399983882904,0.9603999853134155,0.964900016784668,0.0860087126493454,0.13116620481014252,0.11934218555688858
11,1.0,0.96875,1.0,0.01613960973918438,0.08115635812282562,0.04407815635204315,0.9783999919891357,0.97079998254776,0.9696999788284302,0.9649999737739563,0.10200522094964981,0.10117129236459732,0.11384685337543488
12,0.96875,1.0,0.84375,0.0792628675699234,0.07794889062643051,0.3094043731689453,0.9789000153541565,0.9707000255584717,0.9684000015258789,0.9642999768257141,0.0998677909374237,0.1060202419757843,0.1148388534784317
13,1.0,1.0,0.90625,0.042665883898735046,0.015062205493450165,0.18219782412052155,0.9790999889373779,0.9692999720573425,0.9704999923706055,0.9681000113487244,0.09753594547510147,0.09571480005979538,0.10197626054286957
14,1.0,1.0,1.0,0.01508194487541914,0.047710102051496506,0.05220022052526474,0.9819999933242798,0.972000002861023,0.9718000292778015,0.9739000201225281,0.09556516259908676,0.08894287794828415,0.0912390798330307
15,1.0,1.0,1.0,0.017202451825141907,0.020325452089309692,0.0054090628400444984,0.9818999767303467,0.9754999876022339,0.9596999883651733,0.9740999937057495,0.08026070147752762,0.12659846246242523,0.08974555879831314
16,0.96875,1.0,1.0,0.05148131400346756,0.013359418138861656,0.01271732710301876,0.9800000190734863,0.9696999788284302,0.9685999751091003,0.9715999960899353,0.09773199260234833,0.09595881402492523,0.09056368470191956
17,1.0,1.0,1.0,0.02327396534383297,0.020724572241306305,0.03987004607915878,0.9804999828338623,0.972599983215332,0.9641000032424927,0.9696999788284302,0.08968506008386612,0.11250234395265579,0.09868092089891434
18,0.96875,1.0,0.96875,0.0865696519613266,0.01942400075495243,0.1398792415857315,0.9814000129699707,0.9714999794960022,0.9717000126838684,0.9743000268936157,0.09147226810455322,0.08665584027767181,0.08861258625984192
19,0.96875,0.96875,1.0,0.08944599330425262,0.07982921600341797,0.02074129693210125,0.9812999963760376,0.9715999960899353,0.9664000272750854,0.9726999998092651,0.09787017852067947,0.10734525322914124,0.09227537363767624
20,1.0,1.0,1.0,0.028917159885168076,0.015175928361713886,0.013553624972701073,0.9803000092506409,0.9739000201225281,0.964900016784668,0.974399983882904,0.08574944734573364,0.11969318985939026,0.08834188431501389
