,acc_ensemble,acc_1,acc_2,acc_3,acc_4,acc_5,val_acc_ensemble,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_5,loss_1,loss_2,loss_3,loss_4,loss_5,val_loss_1,val_loss_2,val_loss_3,val_loss_4,val_loss_5
0,1.0,1.0,1.0,1.0,1.0,1.0,0.8962000012397766,0.8928999900817871,0.8927000164985657,0.89410001039505,0.8950999975204468,0.8949000239372253,0.007972504943609238,0.0074786036275327206,0.0028509998228400946,0.006313941907137632,0.0076711419969797134,0.3710658550262451,0.36903780698776245,0.3680032789707184,0.36782222986221313,0.36366626620292664
1,1.0,1.0,1.0,1.0,1.0,1.0,0.8968999981880188,0.8944000005722046,0.8942000269889832,0.8964999914169312,0.8962000012397766,0.8970999717712402,0.0013162305112928152,0.0036769381258636713,0.00294943293556571,0.0020381701178848743,0.001187079818919301,0.3806294798851013,0.3795708119869232,0.378346711397171,0.3774709105491638,0.37695199251174927
2,1.0,1.0,1.0,1.0,1.0,1.0,0.8960000276565552,0.8948000073432922,0.8942000269889832,0.8966000080108643,0.8953999876976013,0.8960000276565552,0.001855466514825821,0.0005958530236966908,0.0014440454542636871,0.0018037203699350357,0.001706317299976945,0.3879002332687378,0.387172132730484,0.385092556476593,0.38495567440986633,0.38486453890800476
3,1.0,1.0,1.0,1.0,1.0,1.0,0.8952000141143799,0.8939999938011169,0.8934000134468079,0.8956999778747559,0.8956000208854675,0.8956000208854675,0.0008253864361904562,0.0014676135033369064,0.0008204268524423242,0.001060037175193429,0.0011531563941389322,0.39628782868385315,0.3951525092124939,0.39318138360977173,0.3935844302177429,0.39380884170532227
4,1.0,1.0,1.0,1.0,1.0,1.0,0.8948000073432922,0.8939999938011169,0.8931000232696533,0.8956000208854675,0.8949999809265137,0.894599974155426,0.0006755867507308722,0.0002902929554693401,0.0007190314936451614,0.0005129859782755375,0.0007541906088590622,0.4025379419326782,0.4015897214412689,0.3999832272529602,0.3998754024505615,0.4001828730106354
5,1.0,1.0,1.0,1.0,1.0,1.0,0.8945000171661377,0.8942000269889832,0.8920999765396118,0.8953999876976013,0.8952000141143799,0.8955000042915344,0.0005680303438566625,0.0004858320171479136,0.0006156035233289003,0.0006210642168298364,0.00048429364687763155,0.4079943597316742,0.407308965921402,0.4053380489349365,0.40536409616470337,0.40628740191459656
6,1.0,1.0,1.0,1.0,1.0,1.0,0.8944000005722046,0.8934000134468079,0.892300009727478,0.8953999876976013,0.8946999907493591,0.8950999975204468,0.0005704973009414971,0.0005846686544828117,0.0005437123472802341,0.0006152130663394928,0.00031081808265298605,0.41175389289855957,0.41137754917144775,0.409383624792099,0.4096062481403351,0.4104980528354645
7,1.0,1.0,1.0,1.0,1.0,1.0,0.8939999938011169,0.8930000066757202,0.8916000127792358,0.894599974155426,0.8944000005722046,0.8953999876976013,0.00017434670007787645,0.0006201047799549997,0.0002778916386887431,0.0002912562049459666,0.00046264537377282977,0.41623592376708984,0.4164466857910156,0.414031058549881,0.4143426716327667,0.4154585003852844
8,1.0,1.0,1.0,1.0,1.0,1.0,0.8938000202178955,0.8928999900817871,0.8920000195503235,0.8950999975204468,0.8938000202178955,0.8949999809265137,0.0003619226918090135,0.0005182339809834957,0.00023297961161006242,0.0001898856135085225,0.0003284053527750075,0.42010965943336487,0.42024242877960205,0.4179476499557495,0.41837674379348755,0.4196951687335968
9,1.0,1.0,1.0,1.0,1.0,1.0,0.8939999938011169,0.8931000232696533,0.8920000195503235,0.8949000239372253,0.8934000134468079,0.8950999975204468,0.0003022155142389238,0.0004139919765293598,0.0002815945481415838,0.00023121181584428996,0.0003344025171827525,0.4238910675048828,0.42398345470428467,0.4217529296875,0.4219319224357605,0.423450231552124
