,acc_ensemble,acc_1,acc_2,val_acc_ensemble,val_acc_1,val_acc_2,loss_1,loss_2,val_loss_1,val_loss_2
0,0.45399999618530273,0.44200000166893005,0.4300000071525574,0.44760000705718994,0.43950000405311584,0.41679999232292175,1.4715489149093628,1.713858962059021,1.5037099123001099,1.5690869092941284
1,0.5699999928474426,0.5400000214576721,0.5180000066757202,0.5389000177383423,0.5206000208854675,0.5224000215530396,1.355860710144043,1.3657807111740112,1.3127976655960083,1.313057780265808
2,0.5920000076293945,0.6179999709129333,0.5839999914169312,0.5860999822616577,0.5740000009536743,0.5724999904632568,1.2139636278152466,1.1832752227783203,1.1695671081542969,1.1942492723464966
3,0.656000018119812,0.6700000166893005,0.6259999871253967,0.6294000148773193,0.6152999997138977,0.6085000038146973,0.9252467751502991,1.254886507987976,1.066767930984497,1.075952410697937
4,0.699999988079071,0.671999990940094,0.6740000247955322,0.652999997138977,0.6288999915122986,0.6338000297546387,0.8978452682495117,0.7045015096664429,1.0223705768585205,1.003402590751648
5,0.699999988079071,0.7020000219345093,0.7020000219345093,0.6834999918937683,0.667900025844574,0.6741999983787537,1.1475075483322144,0.846180260181427,0.9283834099769592,0.911208987236023
6,0.7260000109672546,0.7120000123977661,0.7260000109672546,0.6944000124931335,0.6833000183105469,0.678600013256073,0.7620910406112671,0.8491128087043762,0.8802282214164734,0.906028151512146
7,0.7559999823570251,0.734000027179718,0.7419999837875366,0.708899974822998,0.6929000020027161,0.6984000205993652,0.7767156362533569,0.7259262800216675,0.8550738096237183,0.8543488383293152
8,0.7559999823570251,0.7400000095367432,0.7239999771118164,0.7228999733924866,0.7106000185012817,0.7139999866485596,0.6954042911529541,0.6983455419540405,0.824256956577301,0.8110356330871582
9,0.7820000052452087,0.7760000228881836,0.7639999985694885,0.7264000177383423,0.7175999879837036,0.7174000144004822,0.7246532440185547,0.8257802724838257,0.796555757522583,0.7852285504341125
10,0.7799999713897705,0.777999997138977,0.7720000147819519,0.7383000254631042,0.727400004863739,0.7307999730110168,0.4867711365222931,0.5774271488189697,0.782396137714386,0.7725866436958313
11,0.7820000052452087,0.7580000162124634,0.7680000066757202,0.757099986076355,0.739300012588501,0.7423999905586243,0.5567255616188049,0.44743019342422485,0.7392346858978271,0.7295806407928467
12,0.8059999942779541,0.7680000066757202,0.8019999861717224,0.7558000087738037,0.7386999726295471,0.7419000267982483,1.0085091590881348,0.43931853771209717,0.7515610456466675,0.730509340763092
13,0.8100000023841858,0.7839999794960022,0.8059999942779541,0.7627000212669373,0.7565000057220459,0.7497000098228455,0.5741811990737915,0.3496485650539398,0.7050979733467102,0.7182446122169495
14,0.7940000295639038,0.7940000295639038,0.7860000133514404,0.7775999903678894,0.7613999843597412,0.7653999924659729,0.5027943849563599,0.543091893196106,0.6784301400184631,0.6750654578208923
15,0.828000009059906,0.8159999847412109,0.8119999766349792,0.7785999774932861,0.7663999795913696,0.765999972820282,0.4458073377609253,0.5946351885795593,0.6867750287055969,0.6788236498832703
16,0.8379999995231628,0.8140000104904175,0.8180000185966492,0.7817000150680542,0.7634999752044678,0.7731999754905701,0.5496629476547241,0.5568013191223145,0.6789546608924866,0.6551015973091125
17,0.8479999899864197,0.8259999752044678,0.8339999914169312,0.782800018787384,0.7687000036239624,0.7749000191688538,0.563991367816925,0.9165666699409485,0.6886346936225891,0.6692493557929993
18,0.8600000143051147,0.843999981880188,0.8420000076293945,0.7864000201225281,0.7736999988555908,0.7803999781608582,0.5437679290771484,0.4102770984172821,0.66234290599823,0.639121949672699
19,0.8460000157356262,0.8259999752044678,0.8299999833106995,0.7908999919891357,0.7803000211715698,0.7767000198364258,0.593165397644043,0.8411458134651184,0.6575817465782166,0.647796630859375
20,0.8460000157356262,0.8360000252723694,0.8539999723434448,0.7940000295639038,0.7742000222206116,0.785099983215332,0.4290304183959961,0.43742889165878296,0.6724966764450073,0.6482369899749756
21,0.8519999980926514,0.8399999737739563,0.8339999914169312,0.7980999946594238,0.7839000225067139,0.7871000170707703,0.5281988978385925,0.3641694486141205,0.6492263674736023,0.6514419317245483
