,acc_ensemble,acc_1,acc_2,acc_3,loss_1,loss_2,loss_3
0,0.795,0.6500000000000001,0.7074999999999998,0.65,42.255775451660156,32.2271614074707,38.85136413574219
1,0.8300000000000001,0.755,0.7699999999999999,0.7200000000000001,18.991859436035156,20.697525024414062,38.35809326171875
2,0.85,0.7725000000000002,0.8075000000000001,0.78,17.808361053466797,24.653684616088867,22.07412338256836
3,0.875,0.77,0.835,0.8049999999999999,25.587642669677734,15.142363548278809,6.240989685058594
4,0.885,0.7875000000000001,0.85,0.8275,14.077136993408203,23.801002502441406,7.771781921386719
5,0.8875,0.8175000000000001,0.8375,0.8324999999999999,8.921165466308594,36.13374328613281,31.61174774169922
6,0.9075,0.8574999999999999,0.8500000000000002,0.8700000000000001,10.606168746948242,8.551056861877441,16.9899845123291
7,0.9199999999999999,0.8475000000000001,0.8499999999999999,0.8650000000000002,6.160543441772461,15.897223472595215,12.015029907226562
8,0.9299999999999999,0.8900000000000002,0.8525000000000003,0.8825000000000001,17.886722564697266,13.923497200012207,21.01637077331543
9,0.9099999999999999,0.8825000000000001,0.8400000000000001,0.8925000000000001,6.945079803466797,18.312362670898438,14.869832992553711
10,0.9225,0.875,0.86,0.8975000000000002,12.661768913269043,7.9769606590271,9.043463706970215
11,0.945,0.8825000000000001,0.8700000000000001,0.8975,12.822247505187988,5.742759704589844,8.120501518249512
12,0.9399999999999998,0.8600000000000001,0.8924999999999998,0.9175000000000001,5.674275875091553,9.905540466308594,20.439302444458008
13,0.96,0.9099999999999999,0.9049999999999999,0.9174999999999999,17.01565933227539,13.145692825317383,1.7433509826660156
14,0.96,0.9100000000000001,0.8825000000000001,0.9225,6.459037780761719,11.142581939697266,5.563701629638672
15,0.9499999999999998,0.875,0.9149999999999998,0.915,8.056884765625,10.440383911132812,9.993505477905273
16,0.9449999999999997,0.8875000000000002,0.8924999999999998,0.8975,7.592547416687012,7.833491325378418,7.683669567108154
17,0.9374999999999998,0.9149999999999998,0.8625,0.9024999999999999,11.364879608154297,7.0612335205078125,25.884746551513672
18,0.9524999999999999,0.9025000000000001,0.9225000000000001,0.9149999999999998,14.146263122558594,5.87996768951416,3.124814987182617
19,0.9399999999999998,0.8825000000000001,0.9099999999999999,0.8949999999999999,6.193643569946289,9.553318977355957,15.311100006103516
20,0.9499999999999998,0.9149999999999998,0.8825000000000001,0.9,4.3022332191467285,7.198934555053711,0.9945275783538818
21,0.9499999999999998,0.9175000000000001,0.9125,0.9075000000000001,1.11618173122406,5.258955478668213,9.941109657287598
22,0.95,0.885,0.8975,0.9424999999999999,6.675453186035156,10.61599349975586,8.182703971862793
23,0.9424999999999999,0.885,0.9200000000000002,0.9075000000000001,6.572376251220703,6.902333736419678,2.119919776916504
24,0.9499999999999998,0.9024999999999999,0.915,0.9199999999999999,1.2809315919876099,5.353310585021973,5.942002773284912
25,0.95,0.9125,0.8875000000000002,0.9225,5.994619369506836,8.963733673095703,3.199453592300415
26,0.9474999999999998,0.8924999999999998,0.8975,0.9225,4.550425052642822,3.182227373123169,1.6626167297363281
27,0.9424999999999999,0.8950000000000001,0.9225,0.9174999999999999,12.560675621032715,18.009140014648438,13.475278854370117
28,0.9524999999999999,0.9125,0.8949999999999999,0.9224999999999998,12.817514419555664,14.273303031921387,9.413345336914062
29,0.96,0.9,0.9224999999999998,0.945,12.52280044555664,5.295374870300293,7.849231243133545
30,0.9474999999999998,0.9199999999999999,0.925,0.8775000000000002,6.740691184997559,8.276405334472656,9.95323657989502
31,0.9400000000000001,0.89,0.9149999999999998,0.9149999999999998,15.033111572265625,3.9604241847991943,19.804580688476562
32,0.9599999999999997,0.9299999999999999,0.9199999999999997,0.9174999999999999,8.178482055664062,8.977684020996094,2.932191848754883
33,0.9624999999999998,0.9149999999999998,0.9,0.9349999999999999,9.97265625,4.882474899291992,2.9358999729156494
34,0.9424999999999999,0.9025000000000001,0.93,0.9099999999999999,4.434199810028076,2.648576259613037,11.929405212402344
35,0.9450000000000001,0.9174999999999999,0.9225,0.9025000000000001,7.636666297912598,7.581101417541504,18.040987014770508
36,0.9374999999999997,0.8850000000000001,0.915,0.9099999999999999,13.054041862487793,5.478670120239258,8.018060684204102
37,0.9525,0.9225,0.9349999999999999,0.8825,2.232341766357422,4.0012054443359375,5.680451393127441
38,0.9674999999999999,0.9274999999999999,0.925,0.9075,2.823728084564209,5.9901933670043945,1.5948580503463745
39,0.9574999999999998,0.9,0.9225,0.8975000000000002,5.631848335266113,0.5028201341629028,7.095755100250244
40,0.9674999999999999,0.9375000000000002,0.925,0.9275,3.591918468475342,1.2113362550735474,8.11310863494873
