,acc_1,acc_2,acc_3,acc_4,acc_5,acc_6,acc_ensemble,loss_1,loss_2,loss_3,loss_4,loss_5,loss_6,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_5,val_acc_6,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3,val_loss_4,val_loss_5,val_loss_6
0,0.9196333289146423,0.9121999740600586,0.9240833520889282,0.9192833304405212,0.918483316898346,0.9193000197410583,0.9307833313941956,0.3100298345088959,0.28194355964660645,0.23433208465576172,0.06650850921869278,0.08994032442569733,0.16797517240047455,0.9204999804496765,0.9135000109672546,0.9276000261306763,0.9207000136375427,0.9208999872207642,0.916700005531311,0.9302999973297119,0.2654242515563965,0.2869826555252075,0.24545502662658691,0.2602675259113312,0.26553598046302795,0.2665141224861145
1,0.9365333318710327,0.9352499842643738,0.9343166947364807,0.9363166689872742,0.9349333047866821,0.9345333576202393,0.9419333338737488,0.10565056651830673,0.30591583251953125,0.19655798375606537,0.04036624729633331,0.038571830838918686,0.06208603456616402,0.9351000189781189,0.9333999752998352,0.9312000274658203,0.9369999766349792,0.9334999918937683,0.9305999875068665,0.939300000667572,0.21383686363697052,0.2192453145980835,0.22886443138122559,0.20591503381729126,0.215964674949646,0.21851465106010437
2,0.9421499967575073,0.9426666498184204,0.9454166889190674,0.9406333565711975,0.9401000142097473,0.9409666657447815,0.9470166563987732,0.023153837770223618,0.0677533969283104,0.020074905827641487,0.06488420069217682,0.01435772329568863,0.047878801822662354,0.9409999847412109,0.9397000074386597,0.9433000087738037,0.9398999810218811,0.9369999766349792,0.9387999773025513,0.9448000192642212,0.19620229303836823,0.20517978072166443,0.18693558871746063,0.19543935358524323,0.20421425998210907,0.19719301164150238
3,0.943149983882904,0.9412333369255066,0.9440000057220459,0.9427833557128906,0.9429000020027161,0.942300021648407,0.947350025177002,0.03612031787633896,0.2893754839897156,0.008171532303094864,0.019928881898522377,0.02156245708465576,0.10839803516864777,0.9412999749183655,0.9372000098228455,0.9413999915122986,0.9412000179290771,0.9412999749183655,0.9406999945640564,0.9449999928474426,0.1931120902299881,0.2092629224061966,0.19428984820842743,0.19544187188148499,0.19640697538852692,0.1973106414079666
4,0.9456499814987183,0.9468500018119812,0.9470166563987732,0.9469333291053772,0.9465000033378601,0.9459499716758728,0.9495499730110168,0.011812826618552208,0.16792815923690796,0.005358799360692501,0.17588800191879272,0.01262766495347023,0.012469016015529633,0.9430999755859375,0.9453999996185303,0.9463000297546387,0.9467999935150146,0.9447000026702881,0.944599986076355,0.9484999775886536,0.18619689345359802,0.18410643935203552,0.18287599086761475,0.18226727843284607,0.18427009880542755,0.18733541667461395
5,0.9468333125114441,0.9481666684150696,0.9478999972343445,0.9474833607673645,0.9475333094596863,0.9480999708175659,0.949733316898346,0.011973384767770767,0.029781507328152657,0.007857403717935085,0.0033578427974134684,0.016418009996414185,0.13859252631664276,0.9430000185966492,0.9449999928474426,0.9455999732017517,0.9448999762535095,0.9455000162124634,0.9455999732017517,0.9459999799728394,0.1908271312713623,0.1889626830816269,0.18630114197731018,0.18953168392181396,0.1894894242286682,0.18586960434913635
6,0.9481833577156067,0.9500166773796082,0.9506166577339172,0.9495166540145874,0.9485833048820496,0.9492833614349365,0.9513999819755554,0.004748088773339987,0.009805789217352867,0.008010407909750938,0.009488890878856182,0.0024728814605623484,0.008830392733216286,0.9452999830245972,0.9452000260353088,0.9460999965667725,0.9455000162124634,0.9459999799728394,0.9447000026702881,0.9473999738693237,0.18858075141906738,0.18158237636089325,0.18003623187541962,0.18667295575141907,0.18557892739772797,0.18904414772987366
7,0.9498166441917419,0.9503166675567627,0.9507499933242798,0.949150025844574,0.9495833516120911,0.9496166706085205,0.9516333341598511,0.0030840206891298294,0.010267581790685654,0.008266533724963665,0.0023277143482118845,0.0031118481419980526,0.0025179083459079266,0.9473999738693237,0.9466000199317932,0.9456999897956848,0.9463000297546387,0.947700023651123,0.9467999935150146,0.9480000138282776,0.18405809998512268,0.1795417070388794,0.18409386277198792,0.18875572085380554,0.18344371020793915,0.18499353528022766
8,0.949833333492279,0.9506666660308838,0.9498833417892456,0.9501000046730042,0.9491166472434998,0.9508333206176758,0.9513999819755554,0.00033682212233543396,0.0051474664360284805,0.29867810010910034,0.003135651582852006,0.05216825753450394,0.010547707788646221,0.9485999941825867,0.9470999836921692,0.9476000070571899,0.948199987411499,0.9477999806404114,0.9484999775886536,0.9491000175476074,0.18729045987129211,0.18348518013954163,0.1879214346408844,0.18503285944461823,0.18928726017475128,0.18755997717380524
9,0.9511333107948303,0.950950026512146,0.9501000046730042,0.9511500000953674,0.9502999782562256,0.9516833424568176,0.9522333145141602,0.0041865333914756775,0.002802533097565174,0.0055324612185359,0.0020297900773584843,0.0037848264910280704,0.004747498314827681,0.9480000138282776,0.9459999799728394,0.9462000131607056,0.9459999799728394,0.9453999996185303,0.9470000267028809,0.9488000273704529,0.1884271800518036,0.18326401710510254,0.18801172077655792,0.1860320270061493,0.1886548101902008,0.18643918633460999
10,0.9484666585922241,0.9507499933242798,0.9500333070755005,0.9506999850273132,0.9502666592597961,0.9505333304405212,0.9514999985694885,0.019864054396748543,0.00303053529933095,0.01013985276222229,0.002266696421429515,0.0011959074763581157,0.00386114907450974,0.9452999830245972,0.946399986743927,0.9474999904632568,0.9490000009536743,0.9469000101089478,0.9478999972343445,0.9491999745368958,0.19745928049087524,0.1874479055404663,0.1903364509344101,0.18831442296504974,0.1899280846118927,0.1878877431154251
