,acc,loss,val_acc,val_loss
0,0.9458333253860474,0.27458620071411133,0.9444000124931335,0.19210512936115265
1,0.9629999995231628,0.3005220592021942,0.9563999772071838,0.14600227773189545
2,0.970466673374176,0.11064798384904861,0.9646999835968018,0.1221863254904747
3,0.975933313369751,0.0854913592338562,0.9674000144004822,0.1087990328669548
4,0.9777500033378601,0.1330198049545288,0.970300018787384,0.09906063973903656
5,0.9813166856765747,0.11462586373090744,0.972000002861023,0.09524275362491608
6,0.9837333559989929,0.08058932423591614,0.9721999764442444,0.08995382487773895
7,0.986299991607666,0.11020701378583908,0.9742000102996826,0.08499245345592499
8,0.9863166809082031,0.0563570037484169,0.9742000102996826,0.08873885124921799
9,0.9897333383560181,0.05193636938929558,0.9757000207901001,0.07854021340608597
10,0.9906333088874817,0.012072186917066574,0.9771000146865845,0.07869816571474075
11,0.9908499717712402,0.0963737964630127,0.9760000109672546,0.07937502861022949
12,0.9916999936103821,0.03856083005666733,0.9771000146865845,0.07409803569316864
13,0.9940999746322632,0.00803168211132288,0.9779000282287598,0.07170020788908005
14,0.9940166473388672,0.00954520609229803,0.9779000282287598,0.07133973389863968
