,acc_ensemble,acc_1,acc_2,acc_3,acc_4,val_acc_ensemble,val_acc_1,val_acc_2,val_acc_3,val_acc_4,loss_1,loss_2,loss_3,loss_4,val_loss_1,val_loss_2,val_loss_3,val_loss_4
0,1.0,1.0,1.0,1.0,1.0,0.8955000042915344,0.8948000073432922,0.8909000158309937,0.8949999809265137,0.8912000060081482,0.001371322083286941,0.0010815521236509085,0.0024377659428864717,0.00386443012394011,0.3737694323062897,0.38629746437072754,0.3728826642036438,0.3848826289176941
1,1.0,1.0,1.0,1.0,1.0,0.8966000080108643,0.8980000019073486,0.8949000239372253,0.8974000215530396,0.8937000036239624,0.0006827786564826965,0.0010603474220260978,0.0005509890033863485,0.0009431224898435175,0.3749837279319763,0.38520947098731995,0.3737793564796448,0.3844684064388275
2,1.0,1.0,1.0,1.0,1.0,0.8967999815940857,0.8982999920845032,0.8956999778747559,0.8985000252723694,0.8945000171661377,0.0002818868379108608,0.0005092135979793966,0.0004241328570060432,0.0004175945359747857,0.38135311007499695,0.3914526402950287,0.37936389446258545,0.3900725245475769
3,1.0,1.0,1.0,1.0,1.0,0.8971999883651733,0.8988999724388123,0.8967999815940857,0.8988999724388123,0.895799994468689,0.00019595841877162457,0.00029354786965996027,0.00024704652605578303,0.00030819859239272773,0.38588565587997437,0.39586031436920166,0.38349321484565735,0.3945952355861664
4,1.0,1.0,1.0,1.0,1.0,0.8974000215530396,0.8989999890327454,0.8967999815940857,0.8991000056266785,0.8953999876976013,0.00014315868611447513,0.00015083861944731325,0.00018755729252006859,0.00023448941647075117,0.3897058665752411,0.39951851963996887,0.38676148653030396,0.39811208844184875
5,1.0,1.0,1.0,1.0,1.0,0.897599995136261,0.8988000154495239,0.896399974822998,0.8988000154495239,0.8960000276565552,0.00014633027603849769,0.00017399087664671242,0.00014421093510463834,0.00018111700774170458,0.3932478427886963,0.403155118227005,0.3901557922363281,0.40177851915359497
6,1.0,1.0,1.0,1.0,1.0,0.8977000117301941,0.8991000056266785,0.8964999914169312,0.8986999988555908,0.8960000276565552,0.00011561782594071701,0.00021895242389291525,0.00013808501535095274,0.00023522658739238977,0.3971814811229706,0.40680235624313354,0.3937849998474121,0.40542399883270264
7,1.0,1.0,1.0,1.0,1.0,0.8984000086784363,0.8989999890327454,0.8967000246047974,0.8988999724388123,0.896399974822998,0.00016270307241939008,8.300557965412736e-05,0.00012795037764590234,0.00014331768034026027,0.400134414434433,0.4097890555858612,0.39660799503326416,0.4082202613353729
8,1.0,1.0,1.0,1.0,1.0,0.8985000252723694,0.8986999988555908,0.8967999815940857,0.8988999724388123,0.8967000246047974,0.00012585011427290738,0.00011773334699682891,0.00014635876868851483,0.00012139363388996571,0.4033162593841553,0.41278940439224243,0.39959514141082764,0.4111589789390564
9,1.0,1.0,1.0,1.0,1.0,0.8981000185012817,0.8988999724388123,0.8968999981880188,0.8992000222206116,0.8968999981880188,7.903667574282736e-05,0.00024873510119505227,0.00011329553672112525,7.361705502262339e-05,0.40634000301361084,0.41568154096603394,0.4022544026374817,0.4139527976512909
