,acc_ensemble,acc_1,acc_2,acc_3,acc_4,val_acc_ensemble,val_acc_1,val_acc_2,val_acc_3,val_acc_4,loss_1,loss_2,loss_3,loss_4,val_loss_1,val_loss_2,val_loss_3,val_loss_4
0,1.0,1.0,1.0,1.0,1.0,0.9041000008583069,0.9018999934196472,0.901199996471405,0.9031000137329102,0.9028000235557556,0.002399417571723461,0.0017281612381339073,0.0011843424290418625,0.0007872603600844741,0.3614580035209656,0.36140528321266174,0.3604360818862915,0.3651156723499298
1,1.0,1.0,1.0,1.0,1.0,0.9063000082969666,0.9035999774932861,0.9039000272750854,0.9046000242233276,0.9047999978065491,0.000648444052785635,0.001077961060218513,0.00040511100087314844,0.0007190188625827432,0.3680722713470459,0.36749517917633057,0.366620808839798,0.37153157591819763
2,1.0,1.0,1.0,1.0,1.0,0.9057000279426575,0.9038000106811523,0.9041000008583069,0.9049000144004822,0.90420001745224,0.0004827872908208519,0.0003533650888130069,0.0003671189188025892,0.0003955432039219886,0.3755285143852234,0.3749302327632904,0.3740759789943695,0.37924110889434814
3,1.0,1.0,1.0,1.0,1.0,0.9054999947547913,0.9031999707221985,0.9047999978065491,0.9049000144004822,0.9041000008583069,0.00020464511180762202,0.0001618698879610747,0.00018121543689630926,0.0001379396126139909,0.38047152757644653,0.3802149295806885,0.3791556656360626,0.38425084948539734
4,1.0,1.0,1.0,1.0,1.0,0.9053999781608582,0.9038000106811523,0.9047999978065491,0.9053000211715698,0.9041000008583069,0.0001355259882984683,0.00026492547476664186,0.00017602081061340868,0.00018797647499013692,0.3842557966709137,0.38416776061058044,0.3830532133579254,0.38792282342910767
5,1.0,1.0,1.0,1.0,1.0,0.9053000211715698,0.9036999940872192,0.9050999879837036,0.9049999713897705,0.9041000008583069,0.00016892905114218593,0.0001918706257129088,0.00015076115960255265,0.00013883927022106946,0.38845664262771606,0.38817718625068665,0.38722649216651917,0.3920753300189972
6,1.0,1.0,1.0,1.0,1.0,0.9053000211715698,0.9035000205039978,0.9054999947547913,0.9045000076293945,0.9039000272750854,0.00014973815996199846,0.000138314047944732,0.00014368184201885015,0.0001409445540048182,0.3925517797470093,0.3922083079814911,0.39140406250953674,0.39630377292633057
7,1.0,1.0,1.0,1.0,1.0,0.9050999879837036,0.9031000137329102,0.9049000144004822,0.9049000144004822,0.9039999842643738,0.0001446591195417568,8.070367766777053e-05,9.172346472041681e-05,0.00013915597810409963,0.3957679569721222,0.3953417241573334,0.3946667015552521,0.39946573972702026
8,1.0,1.0,1.0,1.0,1.0,0.9053000211715698,0.9028000235557556,0.9053999781608582,0.904699981212616,0.9039000272750854,5.670788959832862e-05,0.00013375851267483085,0.00016002134361770004,9.300161036662757e-05,0.398406058549881,0.3981315493583679,0.3973645865917206,0.40204524993896484
9,1.0,1.0,1.0,1.0,1.0,0.9052000045776367,0.902999997138977,0.9049999713897705,0.904699981212616,0.9038000106811523,9.170030534733087e-05,6.52736343909055e-05,8.536353561794385e-05,5.290506669552997e-05,0.40179720520973206,0.40154507756233215,0.40079373121261597,0.40554115176200867
