,acc,loss
0,0.67,30.98006820678711
1,0.7849999999999999,23.02347183227539
2,0.78,32.82642364501953
3,0.8099999999999999,18.451549530029297
4,0.8300000000000001,11.353141784667969
5,0.8125,9.383203506469727
6,0.845,30.18994903564453
7,0.8400000000000001,10.169692993164062
8,0.8225,15.01900863647461
9,0.8875,18.11548614501953
10,0.9099999999999999,15.11320686340332
11,0.9,10.288002967834473
12,0.8875000000000002,2.985112190246582
13,0.8850000000000001,8.113482475280762
14,0.9124999999999999,10.948068618774414
15,0.8949999999999999,9.262886047363281
16,0.8850000000000001,10.866456985473633
17,0.925,4.187282562255859
18,0.9100000000000001,4.87647008895874
19,0.9224999999999998,10.00960922241211
20,0.9149999999999998,26.01638412475586
21,0.915,19.248918533325195
22,0.9125,2.3805220127105713
23,0.9199999999999999,7.845597267150879
24,0.9224999999999998,9.341821670532227
25,0.9424999999999999,10.139228820800781
26,0.925,6.053896903991699
27,0.925,0.25543880462646484
28,0.9299999999999999,10.332512855529785
29,0.9125,11.944561958312988
30,0.9174999999999999,9.24374008178711
31,0.9249999999999998,10.544776916503906
32,0.9099999999999999,17.785385131835938
33,0.9375,0.0
34,0.9225,2.835379123687744
35,0.9274999999999999,2.751234292984009
36,0.9349999999999999,5.262094497680664
37,0.9274999999999999,6.816431999206543
38,0.9299999999999999,0.9264241456985474
39,0.9325000000000001,5.713726997375488
40,0.93,2.5445494651794434
41,0.93,3.357356071472168
42,0.95,6.053587913513184
43,0.9574999999999999,0.844106137752533
44,0.9524999999999999,0.0
45,0.9574999999999999,3.41719126701355
46,0.9599999999999997,0.46451282501220703
47,0.96,0.5924751162528992
48,0.9550000000000001,0.5498804450035095
49,0.9575000000000001,0.5424631834030151
50,0.9574999999999999,4.099508762359619
51,0.9525,1.018354892730713
52,0.9524999999999999,0.4469955563545227
53,0.9525,0.4016154408454895
54,0.95,0.9498308300971985
55,0.9525,0.021014094352722168
56,0.9525,1.4938106536865234
57,0.9550000000000001,0.5104571580886841
58,0.9550000000000001,0.7530350089073181
59,0.9550000000000001,0.06012481451034546
