,acc_ensemble,acc_1,acc_2,acc_3,val_acc_ensemble,val_acc_1,val_acc_2,val_acc_3,loss_1,loss_2,loss_3,val_loss_1,val_loss_2,val_loss_3
0,0.5040000081062317,0.4819999933242798,0.4819999933242798,0.45399999618530273,0.4717000126838684,0.45399999618530273,0.44200000166893005,0.4275999963283539,1.6445469856262207,1.5084162950515747,1.6189794540405273,1.4931787252426147,1.5271252393722534,1.5562043190002441
1,0.5540000200271606,0.5360000133514404,0.5099999904632568,0.5260000228881836,0.5618000030517578,0.5221999883651733,0.532800018787384,0.5187000036239624,1.4116394519805908,1.1819897890090942,1.3427929878234863,1.2885781526565552,1.279516577720642,1.3168286085128784
2,0.6240000128746033,0.5960000157356262,0.5600000023841858,0.5699999928474426,0.6136999726295471,0.5860000252723694,0.5723000168800354,0.5814999938011169,1.1324546337127686,1.2001776695251465,1.2468942403793335,1.1466224193572998,1.1780451536178589,1.1580275297164917
3,0.671999990940094,0.6420000195503235,0.6060000061988831,0.6240000128746033,0.6294999718666077,0.6004999876022339,0.6033999919891357,0.6133999824523926,1.068477988243103,1.1270349025726318,0.9871606230735779,1.0952292680740356,1.1133424043655396,1.0790612697601318
4,0.6819999814033508,0.6480000019073486,0.6600000262260437,0.6480000019073486,0.6632000207901001,0.6413999795913696,0.638700008392334,0.6309000253677368,0.7836827039718628,0.9314475655555725,1.0074377059936523,1.0058274269104004,0.9988609552383423,1.0361789464950562
5,0.6959999799728394,0.6420000195503235,0.6759999990463257,0.6579999923706055,0.6776000261306763,0.6453999876976013,0.6467999815940857,0.649399995803833,0.8656549453735352,0.9015068411827087,0.9679438471794128,0.9793161153793335,0.9744527339935303,0.973831832408905
6,0.7540000081062317,0.699999988079071,0.7139999866485596,0.7139999866485596,0.7002000212669373,0.6833000183105469,0.6783999800682068,0.6718000173568726,0.7158218622207642,0.7259287238121033,1.032701015472412,0.8883451223373413,0.9167211055755615,0.9057308435440063
7,0.7400000095367432,0.699999988079071,0.7239999771118164,0.6980000138282776,0.7164000272750854,0.6970999836921692,0.6843000054359436,0.6819999814033508,0.830245852470398,0.9768475294113159,1.2469162940979004,0.8520702123641968,0.8908752799034119,0.8927216529846191
8,0.7540000081062317,0.7179999947547913,0.7080000042915344,0.7139999866485596,0.7178999781608582,0.6912999749183655,0.6913999915122986,0.6937999725341797,0.9754823446273804,0.7425709962844849,0.7471828460693359,0.8668913841247559,0.8683671951293945,0.8590474724769592
9,0.7699999809265137,0.7440000176429749,0.7400000095367432,0.7260000109672546,0.7282000184059143,0.7089999914169312,0.7032999992370605,0.7023000121116638,0.9806219935417175,0.5490289330482483,0.6843356490135193,0.8326640725135803,0.8398066163063049,0.825359582901001
10,0.7720000147819519,0.7440000176429749,0.7620000243186951,0.7319999933242798,0.7332000136375427,0.7123000025749207,0.7139000296592712,0.7024999856948853,0.7067297101020813,0.6169017553329468,0.7923692464828491,0.8061786890029907,0.8183456659317017,0.8481781482696533
11,0.7960000038146973,0.7639999985694885,0.7540000081062317,0.7820000052452087,0.7461000084877014,0.7251999974250793,0.7251999974250793,0.7215999960899353,0.4859974980354309,0.8134748935699463,0.48992684483528137,0.7788416147232056,0.782368540763855,0.7929474711418152
12,0.8080000281333923,0.7680000066757202,0.765999972820282,0.7900000214576721,0.7498999834060669,0.7211999893188477,0.7286999821662903,0.7242000102996826,0.6246081590652466,0.5805748701095581,0.7204524278640747,0.7959025502204895,0.7876430749893188,0.7860596776008606
13,0.8059999942779541,0.7720000147819519,0.8059999942779541,0.7720000147819519,0.757099986076355,0.7325999736785889,0.7348999977111816,0.7321000099182129,0.5916401743888855,0.36403438448905945,0.4834902286529541,0.7750844955444336,0.7690139412879944,0.7573848962783813
14,0.8339999914169312,0.7860000133514404,0.8159999847412109,0.8119999766349792,0.7674000263214111,0.7448999881744385,0.7439000010490417,0.7360000014305115,0.4768184423446655,0.7315965890884399,0.4776371419429779,0.7510405778884888,0.7534945607185364,0.7676926255226135
15,0.8320000171661377,0.7879999876022339,0.8019999861717224,0.8040000200271606,0.767300009727478,0.7421000003814697,0.743399977684021,0.7462999820709229,0.33698222041130066,0.37251442670822144,0.8681377172470093,0.7507206201553345,0.7405257821083069,0.7354771494865417
16,0.8399999737739563,0.8119999766349792,0.8220000267028809,0.800000011920929,0.7674999833106995,0.7479000091552734,0.741599977016449,0.7355999946594238,0.3260323405265808,1.0540575981140137,0.29127877950668335,0.7454919815063477,0.7538654804229736,0.7675624489784241
17,0.8500000238418579,0.8100000023841858,0.8140000104904175,0.8159999847412109,0.7699999809265137,0.748199999332428,0.7487000226974487,0.746399998664856,0.6484829783439636,0.3787766695022583,0.5930005311965942,0.7530283331871033,0.7369510531425476,0.736998975276947
18,0.8519999980926514,0.8299999833106995,0.8220000267028809,0.8199999928474426,0.7778000235557556,0.7501999735832214,0.7423999905586243,0.7487999796867371,0.4309917688369751,0.22379685938358307,0.31576812267303467,0.7635441422462463,0.7576765418052673,0.7244338989257812
19,0.8640000224113464,0.8199999928474426,0.828000009059906,0.8259999752044678,0.7739999890327454,0.7512000203132629,0.7465999722480774,0.7404999732971191,0.3363988995552063,0.25975877046585083,0.30123382806777954,0.7496971487998962,0.7526202201843262,0.7793885469436646
20,0.8519999980926514,0.8220000267028809,0.828000009059906,0.843999981880188,0.7849000096321106,0.7545999884605408,0.7542999982833862,0.754800021648407,0.41585707664489746,0.25138795375823975,0.40228405594825745,0.7480023503303528,0.7438729405403137,0.7433211207389832
21,0.8799999952316284,0.8360000252723694,0.8399999737739563,0.8360000252723694,0.7870000004768372,0.7562999725341797,0.7556999921798706,0.7623000144958496,0.28012436628341675,0.45391809940338135,0.200119748711586,0.7589064240455627,0.750678539276123,0.7359873652458191
22,0.871999979019165,0.843999981880188,0.8360000252723694,0.8339999914169312,0.7892000079154968,0.7634000182151794,0.7595000267028809,0.760200023651123,0.35197851061820984,0.4477784037590027,0.9573718309402466,0.7343658208847046,0.7574865221977234,0.7432069182395935
23,0.871999979019165,0.8360000252723694,0.843999981880188,0.8539999723434448,0.7904000282287598,0.7633000016212463,0.7595000267028809,0.7633000016212463,0.2837032079696655,0.15085241198539734,0.2921419143676758,0.7462682127952576,0.7586520910263062,0.7531700134277344
24,0.8820000290870667,0.8220000267028809,0.8619999885559082,0.8539999723434448,0.795799970626831,0.7663999795913696,0.765999972820282,0.7608000040054321,0.43346792459487915,0.25785088539123535,0.3289335370063782,0.7488285899162292,0.7452531456947327,0.7620415091514587
25,0.8659999966621399,0.8600000143051147,0.8579999804496765,0.8539999723434448,0.7924000024795532,0.766700029373169,0.7598000168800354,0.7663000226020813,0.5125564932823181,0.3284386396408081,0.48233848810195923,0.7505927681922913,0.785427451133728,0.758933961391449
26,0.8659999966621399,0.8600000143051147,0.8339999914169312,0.8519999980926514,0.7864000201225281,0.7583000063896179,0.7580999732017517,0.7565000057220459,0.5124062299728394,0.40468814969062805,0.2917587161064148,0.7834047675132751,0.8100215792655945,0.811514675617218
27,0.8939999938011169,0.8460000157356262,0.8320000171661377,0.8519999980926514,0.7919999957084656,0.7651000022888184,0.7555000185966492,0.7562999725341797,0.2254699021577835,0.21911221742630005,0.22600969672203064,0.7807196378707886,0.8145383596420288,0.8069835305213928
28,0.8899999856948853,0.8539999723434448,0.8500000238418579,0.8659999966621399,0.7940999865531921,0.7688000202178955,0.763700008392334,0.7605999708175659,0.1121702566742897,0.30143487453460693,0.17549769580364227,0.7999679446220398,0.7992231249809265,0.8165979981422424
29,0.906000018119812,0.8659999966621399,0.8619999885559082,0.8479999899864197,0.7950000166893005,0.7609999775886536,0.7597000002861023,0.7617999911308289,0.17071591317653656,0.14417584240436554,0.15296602249145508,0.8354555368423462,0.8407924771308899,0.8442062735557556
30,0.8939999938011169,0.8740000128746033,0.8700000047683716,0.8740000128746033,0.7980999946594238,0.7653999924659729,0.7627999782562256,0.7663000226020813,0.23769482970237732,0.20505660772323608,0.14920371770858765,0.8111404180526733,0.8102692365646362,0.8069748282432556
31,0.9039999842643738,0.8579999804496765,0.8759999871253967,0.8700000047683716,0.7901999950408936,0.7613000273704529,0.7563999891281128,0.7580999732017517,0.18698838353157043,0.17587679624557495,0.29781273007392883,0.8355883955955505,0.8440326452255249,0.8562790155410767
32,0.906000018119812,0.8740000128746033,0.8619999885559082,0.8899999856948853,0.8021000027656555,0.7651000022888184,0.765500009059906,0.7709000110626221,0.16997407376766205,0.12372781336307526,0.08293291181325912,0.8582707047462463,0.8380027413368225,0.8021076917648315
33,0.9139999747276306,0.8659999966621399,0.8759999871253967,0.8659999966621399,0.7989000082015991,0.7699000239372253,0.7657999992370605,0.7615000009536743,0.03332710266113281,0.058332446962594986,0.12305053323507309,0.8291150331497192,0.8424478769302368,0.8768324255943298
34,0.9079999923706055,0.8679999709129333,0.8700000047683716,0.8740000128746033,0.7972999811172485,0.7642999887466431,0.7644000053405762,0.7649999856948853,0.0865461528301239,0.20041024684906006,0.1027151420712471,0.8862125277519226,0.8837177753448486,0.8621766567230225
35,0.9079999923706055,0.8740000128746033,0.8640000224113464,0.8659999966621399,0.7986000180244446,0.766700029373169,0.7585999965667725,0.7662000060081482,0.09643696248531342,0.932216227054596,0.08995804190635681,0.8724948167800903,0.9089834094047546,0.880440354347229
36,0.9079999923706055,0.8859999775886536,0.8500000238418579,0.8640000224113464,0.7958999872207642,0.760200023651123,0.7578999996185303,0.7688999772071838,0.1011219248175621,0.08121081441640854,0.053354665637016296,0.9114881753921509,0.9007377028465271,0.8931053876876831
37,0.9160000085830688,0.8679999709129333,0.8740000128746033,0.871999979019165,0.7953000068664551,0.7641000151634216,0.7628999948501587,0.7663000226020813,0.08155477046966553,0.060981009155511856,0.1327892243862152,0.9133185744285583,0.9120720624923706,0.8980758786201477
38,0.9179999828338623,0.9020000100135803,0.8759999871253967,0.8820000290870667,0.8022000193595886,0.7645999789237976,0.7644000053405762,0.7736999988555908,0.4730950593948364,0.1338440477848053,0.060677919536828995,0.9239731431007385,0.9015188217163086,0.9012686610221863
39,0.906000018119812,0.878000020980835,0.8640000224113464,0.878000020980835,0.7982000112533569,0.7705000042915344,0.7613999843597412,0.7580999732017517,0.11184608936309814,0.08639664947986603,0.061890341341495514,0.9220444560050964,0.9311802983283997,0.981118381023407
40,0.9279999732971191,0.8799999952316284,0.878000020980835,0.8880000114440918,0.8036999702453613,0.7700999975204468,0.765999972820282,0.7670000195503235,0.03415004163980484,0.047675397247076035,0.027776610106229782,0.9145625829696655,0.9456291794776917,0.9395175576210022
41,0.9380000233650208,0.8840000033378601,0.8659999966621399,0.8899999856948853,0.8015999794006348,0.7732999920845032,0.7674000263214111,0.7641000151634216,0.11163836717605591,0.10730419307947159,0.09065873920917511,0.933434247970581,0.9422992467880249,0.9777697324752808
42,0.9139999747276306,0.8799999952316284,0.8759999871253967,0.8740000128746033,0.8001999855041504,0.7638000249862671,0.7641000151634216,0.7674999833106995,0.21076765656471252,0.32788562774658203,0.06980956345796585,0.9762022495269775,0.9783199429512024,0.9817876219749451
43,0.9100000262260437,0.8759999871253967,0.8880000114440918,0.8939999938011169,0.8062000274658203,0.7667999863624573,0.7648000121116638,0.776199996471405,0.23831398785114288,0.05097019672393799,0.03659884259104729,0.9801439642906189,0.9788429737091064,0.9308637976646423
44,0.9160000085830688,0.8859999775886536,0.8840000033378601,0.8999999761581421,0.7957000136375427,0.7610999941825867,0.7599999904632568,0.7671999931335449,0.07542167603969574,0.1254502534866333,0.10564084351062775,1.0086058378219604,1.0010946989059448,0.9807635545730591
45,0.921999990940094,0.8820000290870667,0.8980000019073486,0.8619999885559082,0.8051999807357788,0.7716000080108643,0.7685999870300293,0.7674999833106995,0.050795115530490875,0.029993250966072083,0.05993054807186127,0.9810683727264404,0.9835578203201294,0.9992679953575134
46,0.9340000152587891,0.8899999856948853,0.8899999856948853,0.8740000128746033,0.8027999997138977,0.7753000259399414,0.7664999961853027,0.7671999931335449,0.0591103732585907,0.012637102976441383,0.11032122373580933,0.9708445072174072,1.0172333717346191,1.0193705558776855
47,0.9240000247955322,0.8880000114440918,0.8740000128746033,0.8859999775886536,0.8025000095367432,0.7714999914169312,0.7652000188827515,0.7728000283241272,0.06369848549365997,0.03981783241033554,0.01911497861146927,1.0021568536758423,1.0552356243133545,1.0240519046783447
48,0.9100000262260437,0.8759999871253967,0.8880000114440918,0.8619999885559082,0.7975000143051147,0.762499988079071,0.7617999911308289,0.7656999826431274,0.1477716863155365,0.027498792856931686,0.145686537027359,1.0565656423568726,1.0549691915512085,1.0630685091018677
49,0.9319999814033508,0.878000020980835,0.8880000114440918,0.8899999856948853,0.8037999868392944,0.7699999809265137,0.7694000005722046,0.7753999829292297,0.03067225217819214,0.030113236978650093,0.02837800234556198,1.0322673320770264,1.0447593927383423,1.0161385536193848
