,train_acc_1,train_acc_2,train_acc_3,train_acc_ensemble,train_loss_1,train_loss_2,train_loss_3,val_acc_1,val_acc_2,val_acc_3,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3
0,0.8125,0.9375,0.78125,0.46875,0.4774014949798584,0.38764846324920654,0.6271857023239136,0.9120000004768372,0.9175000190734863,0.9146999716758728,0.9351000189781189,0.2840458154678345,0.26324671506881714,0.268527626991272
1,0.96875,1.0,0.96875,0.40625,0.07907423377037048,0.043855007737874985,0.15524454414844513,0.9241999983787537,0.925599992275238,0.9314000010490417,0.9430999755859375,0.23005232214927673,0.2329091578722,0.21928100287914276
2,0.96875,0.90625,0.90625,0.40625,0.060723189264535904,0.38028064370155334,0.1779715120792389,0.9383000135421753,0.9409999847412109,0.9433000087738037,0.9473000168800354,0.19196464121341705,0.19020302593708038,0.1898154765367508
3,1.0,1.0,0.9375,0.40625,0.0027981242164969444,0.015544138848781586,0.10854306817054749,0.9448000192642212,0.939300000667572,0.9438999891281128,0.9484999775886536,0.1748291254043579,0.1867469698190689,0.18112924695014954
4,1.0,0.84375,0.9375,0.5,0.011445109732449055,0.46541541814804077,0.12071804702281952,0.9433000087738037,0.9398000240325928,0.9460999965667725,0.951200008392334,0.1849794238805771,0.19246487319469452,0.18021529912948608
5,1.0,0.96875,0.90625,0.625,0.009425526484847069,0.04104510694742203,0.2078557014465332,0.944599986076355,0.9455999732017517,0.9445000290870667,0.9503999948501587,0.17736569046974182,0.17865855991840363,0.1936614066362381
6,1.0,0.90625,0.96875,0.375,0.004210744984447956,0.47718971967697144,0.09355280548334122,0.9447000026702881,0.9484000205993652,0.9484000205993652,0.9531000256538391,0.18075688183307648,0.16641800105571747,0.17424587905406952
7,1.0,1.0,0.90625,0.40625,0.01197625882923603,0.019649825990200043,0.2761770784854889,0.9447000026702881,0.9470000267028809,0.9447000026702881,0.9526000022888184,0.17900888621807098,0.16944442689418793,0.18923725187778473
8,1.0,0.96875,1.0,0.40625,0.0034295166842639446,0.12504073977470398,0.007831615395843983,0.947700023651123,0.9434000253677368,0.9470000267028809,0.9541000127792358,0.1807665079832077,0.18655981123447418,0.18070650100708008
9,1.0,1.0,1.0,0.375,0.02507234923541546,0.009395819157361984,0.029153885319828987,0.9419999718666077,0.9412999749183655,0.9488000273704529,0.9524000287055969,0.192801833152771,0.19816850125789642,0.16995316743850708
10,0.90625,1.0,1.0,0.3125,0.21939197182655334,0.04346780478954315,0.0010372149990871549,0.9472000002861023,0.9498999714851379,0.953000009059906,0.9535999894142151,0.18471911549568176,0.17366375029087067,0.16373340785503387
11,1.0,1.0,1.0,0.25,0.005063797812908888,0.003715034108608961,0.015213819220662117,0.9484000205993652,0.9480000138282776,0.9545999765396118,0.9545000195503235,0.17946749925613403,0.18021239340305328,0.1660473495721817
12,1.0,1.0,0.9375,0.40625,0.0016771212685853243,0.010144026950001717,0.20637628436088562,0.95169997215271,0.9467999935150146,0.9546999931335449,0.9550999999046326,0.16588957607746124,0.1820244938135147,0.15877863764762878
13,1.0,1.0,1.0,0.25,0.005668391939252615,0.019377578049898148,0.003525399137288332,0.9478999972343445,0.9476000070571899,0.9545999765396118,0.9555000066757202,0.18208397924900055,0.1828174740076065,0.16090738773345947
14,1.0,1.0,1.0,0.34375,0.0007419252651743591,0.0029555126093328,0.018314383924007416,0.9505000114440918,0.9498000144958496,0.9496999979019165,0.9544000029563904,0.173082172870636,0.17206250131130219,0.17784446477890015
