,acc_ensemble,acc_1,acc_2,loss_1,loss_2
0,0.6375000000000001,0.5449999999999999,0.6075,75.38604736328125,88.1517562866211
1,0.7325,0.6500000000000001,0.6725000000000001,631.08837890625,151.72608947753906
2,0.72,0.6775,0.6074999999999999,120.59136199951172,602.7542114257812
3,0.7224999999999999,0.7050000000000001,0.63,127.01058959960938,203.92379760742188
4,0.7425,0.69,0.725,24.983318328857422,50.236915588378906
5,0.7925000000000001,0.7275,0.7725000000000001,23.49053192138672,81.05868530273438
6,0.78,0.7950000000000002,0.7125,25.100875854492188,12.329679489135742
7,0.8125,0.7925000000000001,0.8025,59.49302673339844,20.99297332763672
8,0.7825,0.7474999999999999,0.7549999999999999,590.827392578125,35.51193618774414
9,0.8300000000000001,0.7875,0.78,72.25462341308594,21.24333953857422
10,0.8649999999999999,0.8275,0.8074999999999999,9.97164249420166,18.9921932220459
11,0.8450000000000001,0.825,0.8150000000000001,419.73089599609375,47.43422317504883
12,0.865,0.8225,0.8425,87.98516082763672,7.418386459350586
13,0.8675,0.8400000000000001,0.8474999999999999,50.43203353881836,20.937015533447266
14,0.8450000000000001,0.8324999999999999,0.7999999999999999,43.93054962158203,91.81039428710938
15,0.885,0.86,0.86,51.134674072265625,25.23935890197754
16,0.8949999999999999,0.8550000000000001,0.8674999999999999,38.67626953125,13.410870552062988
17,0.8699999999999999,0.865,0.835,11.324554443359375,64.68524169921875
18,0.9099999999999998,0.8775000000000001,0.8725000000000002,128.54112243652344,96.33074951171875
19,0.9025000000000001,0.8649999999999999,0.8924999999999998,16.494794845581055,14.377545356750488
20,0.8800000000000001,0.8825000000000001,0.8474999999999999,0.0,129.2518768310547
21,0.9224999999999998,0.885,0.8825,25.610515594482422,27.278564453125
22,0.8925000000000001,0.8700000000000001,0.8574999999999999,78.53573608398438,24.704545974731445
23,0.9199999999999999,0.8774999999999998,0.8924999999999998,45.7008171081543,15.166596412658691
24,0.9225,0.89,0.9174999999999999,49.59882354736328,51.046226501464844
25,0.915,0.9099999999999999,0.9000000000000001,5.768040180206299,0.4464387893676758
26,0.9225,0.9049999999999997,0.8825,67.24805450439453,130.00469970703125
27,0.9425000000000001,0.9274999999999999,0.9274999999999999,0.0,49.203548431396484
28,0.915,0.8850000000000001,0.9049999999999999,54.379825592041016,33.47506332397461
29,0.9,0.8825,0.8925000000000001,7.522891044616699,20.460071563720703
30,0.9149999999999998,0.8875,0.9100000000000001,19.331096649169922,23.81941795349121
31,0.9200000000000002,0.9125,0.8850000000000001,30.268850326538086,2.357664108276367
32,0.9274999999999999,0.9150000000000003,0.8875000000000002,101.22705078125,0.3281106948852539
33,0.9224999999999998,0.9075000000000001,0.8800000000000001,30.764144897460938,10.620877265930176
34,0.9224999999999998,0.8975,0.8925000000000001,4.491179943084717,12.0789155960083
35,0.9399999999999998,0.9249999999999998,0.9024999999999999,20.850292205810547,42.911216735839844
36,0.9174999999999999,0.8924999999999998,0.9125000000000002,6.876581192016602,15.216926574707031
37,0.9124999999999999,0.885,0.8975000000000002,48.66748046875,18.522504806518555
38,0.9025000000000001,0.875,0.8574999999999999,5.5402679443359375,3.910055160522461
39,0.9,0.8799999999999999,0.9025000000000001,84.04356384277344,7.078693389892578
40,0.9375,0.9174999999999998,0.8874999999999998,11.556056022644043,4.3628926277160645
41,0.9225,0.915,0.8924999999999998,38.54667663574219,2.852609634399414
42,0.9374999999999998,0.9375,0.9000000000000001,35.419189453125,15.374570846557617
43,0.9574999999999999,0.9375,0.9324999999999999,9.767050743103027,16.669065475463867
44,0.9474999999999998,0.9349999999999999,0.9400000000000001,1.911919116973877,13.120349884033203
45,0.9599999999999997,0.9449999999999997,0.9299999999999999,0.0,32.909278869628906
46,0.9475,0.9299999999999999,0.9349999999999999,7.039673328399658,0.9818367958068848
47,0.9475,0.9199999999999999,0.9299999999999999,9.193737030029297,5.115047931671143
48,0.9474999999999998,0.9299999999999999,0.9400000000000001,5.019663333892822,0.0
49,0.9524999999999999,0.9274999999999999,0.9424999999999999,2.8205437660217285,1.476518154144287
50,0.9549999999999998,0.9299999999999999,0.9324999999999999,3.2710185050964355,13.207307815551758
51,0.9524999999999999,0.9274999999999999,0.9374999999999998,4.267428874969482,0.20716333389282227
52,0.9524999999999999,0.9249999999999998,0.9349999999999998,0.3508033752441406,0.069305419921875
53,0.9499999999999998,0.9324999999999999,0.9375,17.185733795166016,4.791542053222656
54,0.9499999999999998,0.9324999999999999,0.9349999999999999,1.8565855026245117,0.0
55,0.9499999999999998,0.9299999999999999,0.9374999999999998,7.047521591186523,10.183963775634766
56,0.9499999999999998,0.9299999999999999,0.9399999999999998,17.01314926147461,0.24277448654174805
57,0.9475,0.9299999999999999,0.9399999999999998,10.159854888916016,0.8069419860839844
58,0.9475,0.9324999999999999,0.9399999999999998,10.693887710571289,1.4751367568969727
59,0.9499999999999998,0.9324999999999999,0.9399999999999998,0.8765287399291992,4.155470848083496
