,train_acc_1,train_acc_2,train_acc_3,train_acc_4,train_acc_5,train_acc_ensemble,train_loss_1,train_loss_2,train_loss_3,train_loss_4,train_loss_5,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_5,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3,val_loss_4,val_loss_5
0,0.09375,0.09375,0.09375,0.25,0.0625,0.0625,5.366999626159668,5.272408485412598,5.086913108825684,5.163901329040527,5.316834926605225,0.13590000569820404,0.13932499289512634,0.13255000114440918,0.14362500607967377,0.13449999690055847,0.4386749863624573,5.149437427520752,5.137661933898926,5.164256572723389,5.113224029541016,5.154916286468506
1,0.28125,0.25,0.75,0.1875,0.75,0.0,4.6357927322387695,4.47591495513916,3.2533249855041504,4.718628883361816,3.255366325378418,0.2662999927997589,0.2770499885082245,0.26460000872612,0.27355000376701355,0.265625,0.6455749869346619,4.509438514709473,4.484743595123291,4.516120910644531,4.472728252410889,4.523139476776123
2,0.90625,0.6875,0.3125,0.5,0.21875,0.21875,2.5916659832000732,3.2169065475463867,4.208616256713867,3.6470139026641846,4.403363227844238,0.34595000743865967,0.3529999852180481,0.34964999556541443,0.3586750030517578,0.3382749855518341,0.7155249714851379,4.1132683753967285,4.093791484832764,4.113096714019775,4.073550224304199,4.145930767059326
3,0.875,0.9375,0.40625,0.96875,0.21875,0.1875,2.591568946838379,2.43757700920105,4.045391082763672,1.961743950843811,4.128072738647461,0.3848249912261963,0.40024998784065247,0.38952499628067017,0.4071750044822693,0.39294999837875366,0.7458500266075134,3.890864849090576,3.842717170715332,3.87636399269104,3.8124983310699463,3.8592140674591064
4,0.9375,0.4375,1.0,0.25,0.4375,0.28125,2.0575449466705322,4.255643844604492,1.6705968379974365,4.244935035705566,3.9099063873291016,0.40845000743865967,0.4273250102996826,0.4197250008583069,0.43207499384880066,0.4239499866962433,0.7664250135421753,3.7356011867523193,3.673482894897461,3.7002363204956055,3.6346664428710938,3.678753137588501
5,0.3125,0.28125,0.875,1.0,1.0,0.0625,4.068811416625977,4.27252721786499,2.238326072692871,1.5913076400756836,1.5242540836334229,0.4320000112056732,0.44110000133514404,0.438275009393692,0.44442498683929443,0.4395500123500824,0.7749750018119812,3.5870461463928223,3.554410219192505,3.572800874710083,3.5274221897125244,3.5632030963897705
6,1.0,0.96875,0.96875,0.9375,1.0,0.1875,1.2594523429870605,1.7479591369628906,1.5088001489639282,1.9780724048614502,1.2952672243118286,0.43630000948905945,0.44749999046325684,0.44692501425743103,0.4528000056743622,0.45115000009536743,0.7827249765396118,3.5082621574401855,3.4768104553222656,3.4948174953460693,3.4424991607666016,3.465383529663086
7,1.0,0.9375,0.96875,1.0,1.0,0.21875,1.1126558780670166,1.938539743423462,1.3132483959197998,1.285367727279663,1.5224838256835938,0.44267499446868896,0.4532249867916107,0.4508250057697296,0.45627498626708984,0.4613249897956848,0.7887750267982483,3.442167282104492,3.4141743183135986,3.4376320838928223,3.3800671100616455,3.3833718299865723
8,0.96875,1.0,0.9375,1.0,1.0,0.09375,1.7608948945999146,0.9243167042732239,1.3843103647232056,1.2768280506134033,1.4807705879211426,0.4483500123023987,0.4505249857902527,0.4537999927997589,0.4640499949455261,0.4632749855518341,0.7917500138282776,3.384310483932495,3.3831608295440674,3.3800787925720215,3.3270280361175537,3.3313093185424805
9,1.0,1.0,0.8125,0.96875,1.0,0.28125,0.995539128780365,0.9231606125831604,2.6583423614501953,1.34450101852417,1.0978906154632568,0.45237499475479126,0.45260000228881836,0.45877501368522644,0.461650013923645,0.46507498621940613,0.7933750152587891,3.3259050846099854,3.34849214553833,3.3311195373535156,3.298339366912842,3.2898733615875244
10,0.9375,1.0,1.0,1.0,0.90625,0.1875,0.9313176274299622,0.826418936252594,0.8353005647659302,0.7699012756347656,1.221663475036621,0.45547500252723694,0.4530250132083893,0.45912501215934753,0.460999995470047,0.4661000072956085,0.796750009059906,3.282118797302246,3.3118703365325928,3.2965617179870605,3.2668631076812744,3.2555863857269287
11,1.0,1.0,0.96875,1.0,0.96875,0.25,0.7675595283508301,1.2104907035827637,1.1571643352508545,0.7264780402183533,1.5286697149276733,0.45719999074935913,0.45750001072883606,0.45717498660087585,0.45934998989105225,0.46345001459121704,0.7974749803543091,3.2485909461975098,3.2708122730255127,3.275377035140991,3.250221014022827,3.235349655151367
12,0.3125,0.96875,1.0,1.0,0.28125,0.0,3.691789388656616,1.0558671951293945,0.569238543510437,0.7760283946990967,3.6408634185791016,0.4620000123977661,0.461124986410141,0.45372501015663147,0.45750001072883606,0.46252501010894775,0.7994999885559082,3.214939832687378,3.225771188735962,3.2662415504455566,3.226219654083252,3.2136497497558594
13,0.4375,1.0,1.0,1.0,1.0,0.0,3.4467082023620605,0.5488216876983643,0.7591214179992676,0.8108533024787903,0.7389453649520874,0.462675005197525,0.4620000123977661,0.4527750015258789,0.4566499888896942,0.461650013923645,0.8008750081062317,3.1829018592834473,3.193246841430664,3.244084358215332,3.2041261196136475,3.196237802505493
14,1.0,0.375,1.0,1.0,1.0,0.0,0.829254686832428,3.358975410461426,0.49830472469329834,0.5617251396179199,0.7078990340232849,0.462024986743927,0.46217501163482666,0.45467498898506165,0.4573499858379364,0.4576750099658966,0.8020250201225281,3.164950370788574,3.175990581512451,3.2168948650360107,3.1819539070129395,3.1852316856384277
