,train_acc_1,train_acc_2,train_acc_3,train_acc_4,train_acc_5,train_acc_ensemble,train_loss_1,train_loss_2,train_loss_3,train_loss_4,train_loss_5,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_5,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3,val_loss_4,val_loss_5
0,0.90625,0.96875,0.875,1.0,0.875,0.1875,1.453768253326416,1.1460332870483398,1.4703528881072998,1.4074193239212036,1.4481533765792847,0.9790999889373779,0.9767000079154968,0.972000002861023,0.977400004863739,0.9613000154495239,0.9858999848365784,0.758730947971344,0.7593448162078857,0.7885398268699646,0.7675396800041199,0.818213939666748
1,0.9375,0.96875,1.0,0.90625,0.90625,0.1875,0.806135892868042,0.7711451649665833,0.7898397445678711,1.1153432130813599,0.9015172719955444,0.9848999977111816,0.9855999946594238,0.9858999848365784,0.9865999817848206,0.9843999743461609,0.9886000156402588,0.38678038120269775,0.38357171416282654,0.38675934076309204,0.38582947850227356,0.39062783122062683
2,1.0,1.0,1.0,0.96875,1.0,0.15625,0.5485310554504395,0.43909406661987305,0.6322211027145386,0.6009466648101807,0.5074631571769714,0.9858999848365784,0.9868000149726868,0.9866999983787537,0.9868000149726868,0.986299991607666,0.9887999892234802,0.27556219696998596,0.2759256362915039,0.27745339274406433,0.2755775451660156,0.2769246995449066
3,0.9375,1.0,1.0,1.0,1.0,0.28125,0.6927847862243652,0.2941344976425171,0.6509486436843872,0.3709825575351715,0.4151940941810608,0.9865000247955322,0.9865999817848206,0.9868000149726868,0.9866999983787537,0.9860000014305115,0.9883999824523926,0.2338983118534088,0.23571999371051788,0.23557829856872559,0.233824223279953,0.2378268539905548
4,1.0,0.96875,0.96875,1.0,1.0,0.1875,0.2633863687515259,0.41266167163848877,0.5044829845428467,0.3526369333267212,0.35887372493743896,0.9861999750137329,0.9865000247955322,0.9868000149726868,0.9869999885559082,0.9854999780654907,0.9879000186920166,0.2097703367471695,0.21258319914340973,0.21140751242637634,0.2120606005191803,0.21393297612667084
5,1.0,1.0,1.0,1.0,1.0,0.125,0.3468807339668274,0.2869250476360321,0.2786845564842224,0.25017186999320984,0.1846446394920349,0.9865000247955322,0.9868999719619751,0.9869999885559082,0.9871000051498413,0.9858999848365784,0.9883000254631042,0.19957849383354187,0.20278958976268768,0.20066149532794952,0.20063987374305725,0.2034567892551422
6,1.0,1.0,1.0,1.0,1.0,0.1875,0.1704244315624237,0.15615569055080414,0.3565795421600342,0.193979874253273,0.19775980710983276,0.9866999983787537,0.9858999848365784,0.9861000180244446,0.9864000082015991,0.9854999780654907,0.9876000285148621,0.19360695779323578,0.19618798792362213,0.1941043585538864,0.194441020488739,0.1966617852449417
7,1.0,1.0,1.0,1.0,1.0,0.1875,0.1800539791584015,0.1670721173286438,0.181595116853714,0.18337339162826538,0.1613255739212036,0.98580002784729,0.98580002784729,0.9861000180244446,0.9864000082015991,0.9861000180244446,0.987500011920929,0.18869002163410187,0.19075268507003784,0.18837204575538635,0.18903371691703796,0.19169066846370697
8,1.0,1.0,1.0,0.96875,1.0,0.3125,0.10154604911804199,0.11580432206392288,0.21183425188064575,0.3687744736671448,0.13550688326358795,0.9861999750137329,0.9857000112533569,0.9860000014305115,0.9857000112533569,0.9857000112533569,0.9878000020980835,0.1846989244222641,0.18657457828521729,0.18382683396339417,0.18612182140350342,0.1873718798160553
9,1.0,1.0,1.0,1.0,1.0,0.09375,0.16838409006595612,0.11729919165372849,0.1045762449502945,0.07724514603614807,0.11523940414190292,0.98580002784729,0.9858999848365784,0.9860000014305115,0.9864000082015991,0.9850000143051147,0.9872000217437744,0.18129289150238037,0.1832277625799179,0.18079350888729095,0.1827966570854187,0.1845121532678604
10,1.0,0.96875,0.96875,1.0,1.0,0.34375,0.07570338994264603,0.5358816981315613,0.3505550026893616,0.13317245244979858,0.10289856046438217,0.9857000112533569,0.9851999878883362,0.9855999946594238,0.9861000180244446,0.9850999712944031,0.987500011920929,0.1794356256723404,0.1809280812740326,0.17848482728004456,0.18019166588783264,0.18196362257003784
11,1.0,1.0,1.0,1.0,1.0,0.1875,0.14397040009498596,0.10004432499408722,0.07861687988042831,0.13905127346515656,0.10884091258049011,0.9860000014305115,0.986299991607666,0.9855999946594238,0.9866999983787537,0.9851999878883362,0.9876999855041504,0.17608046531677246,0.17734383046627045,0.17501500248908997,0.17702023684978485,0.17873023450374603
12,0.96875,1.0,1.0,1.0,1.0,0.1875,0.23466704785823822,0.09743909537792206,0.05702334642410278,0.11758134514093399,0.15700790286064148,0.9861000180244446,0.98580002784729,0.9858999848365784,0.9868999719619751,0.9851999878883362,0.9876000285148621,0.1738729178905487,0.17478317022323608,0.17240841686725616,0.17442359030246735,0.17610326409339905
13,1.0,1.0,1.0,1.0,1.0,0.21875,0.07205739617347717,0.09408234804868698,0.06945117563009262,0.03568155691027641,0.12275460362434387,0.9858999848365784,0.9854999780654907,0.98580002784729,0.9868999719619751,0.9847999811172485,0.9876999855041504,0.17251721024513245,0.17251229286193848,0.17066067457199097,0.17301437258720398,0.17456074059009552
14,1.0,1.0,1.0,1.0,1.0,0.1875,0.07784652709960938,0.08597604185342789,0.07585220783948898,0.0582992248237133,0.0844622403383255,0.9860000014305115,0.9858999848365784,0.9861000180244446,0.9865999817848206,0.9854000210762024,0.9876000285148621,0.17001087963581085,0.16995757818222046,0.16838498413562775,0.17035266757011414,0.17226038873195648
