,train_acc_1,train_acc_2,train_acc_3,train_acc_4,train_acc_ensemble,train_loss_1,train_loss_2,train_loss_3,train_loss_4,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3,val_loss_4
0,0.4375,0.5625,0.5625,0.53125,0.03125,3.537076234817505,3.168309211730957,3.2964460849761963,3.190441846847534,0.6105250120162964,0.621150016784668,0.6102749705314636,0.6110749840736389,0.8877000212669373,2.977405548095703,2.9290812015533447,2.93524169921875,2.9854977130889893
1,0.90625,0.875,0.75,0.8125,0.1875,1.736433506011963,2.4132020473480225,2.646785020828247,2.046950340270996,0.8245499730110168,0.8343250155448914,0.8338000178337097,0.8244749903678894,0.958549976348877,1.9784632921218872,1.9616363048553467,1.9663379192352295,1.983516812324524
2,0.84375,0.875,1.0,0.9375,0.125,2.3501174449920654,1.8506178855895996,1.1213765144348145,1.641378402709961,0.8855500221252441,0.8897500038146973,0.8947499990463257,0.8894000053405762,0.9717749953269958,1.5116816759109497,1.5043634176254272,1.4929505586624146,1.505721926689148
3,1.0,0.96875,0.90625,0.96875,0.28125,0.9720140695571899,1.3087022304534912,1.366875171661377,1.0969630479812622,0.9111499786376953,0.9112499952316284,0.9139999747276306,0.9105749726295471,0.9747750163078308,1.2420036792755127,1.2477123737335205,1.2288148403167725,1.2512352466583252
4,1.0,1.0,0.9375,0.75,0.40625,0.7351840734481812,0.7920645475387573,1.8312325477600098,2.14163875579834,0.9210249781608582,0.9207000136375427,0.9233250021934509,0.9204000234603882,0.9762750267982483,1.0833089351654053,1.0820307731628418,1.0714664459228516,1.0913288593292236
5,1.0,1.0,1.0,0.9375,0.15625,0.6790876388549805,0.8431156873703003,0.7551058530807495,1.6443992853164673,0.9245749711990356,0.9272249937057495,0.9314249753952026,0.9253749847412109,0.9768000245094299,0.9831784963607788,0.9727515578269958,0.9451639652252197,0.9792506694793701
6,1.0,0.8125,1.0,1.0,0.34375,0.5434000492095947,1.7893449068069458,0.5629439353942871,0.49577629566192627,0.9316250085830688,0.9284250140190125,0.9327499866485596,0.9297000169754028,0.9784500002861023,0.8951491117477417,0.9100455045700073,0.8776065707206726,0.9083427786827087
7,0.96875,0.96875,0.96875,1.0,0.1875,0.9919499754905701,0.5815285444259644,0.9457113742828369,0.41419973969459534,0.9340999722480774,0.9298750162124634,0.9348000288009644,0.9313250184059143,0.9787499904632568,0.8334978222846985,0.8492997288703918,0.8263918161392212,0.8533326387405396
8,1.0,1.0,1.0,1.0,0.125,0.7765463590621948,0.4222677946090698,0.39857929944992065,0.45950689911842346,0.9346749782562256,0.9315750002861023,0.9347249865531921,0.9308500289916992,0.9790499806404114,0.7939218878746033,0.8083767294883728,0.7870711088180542,0.8197351694107056
9,1.0,1.0,1.0,1.0,0.96875,0.3537425398826599,0.3797627091407776,0.409311443567276,0.8121926188468933,0.933899998664856,0.9340999722480774,0.9348999857902527,0.9295750260353088,0.9786999821662903,0.7650550007820129,0.7664446234703064,0.7631741166114807,0.7939053773880005
10,1.0,1.0,1.0,1.0,0.09375,0.41962429881095886,0.2440054714679718,0.3566927909851074,0.4845453202724457,0.935325026512146,0.9337249994277954,0.9327750205993652,0.9294750094413757,0.9788500070571899,0.7387969493865967,0.744315505027771,0.7492599487304688,0.7655785083770752
11,1.0,1.0,1.0,1.0,0.25,0.2104129046201706,0.4615876376628876,0.2247212827205658,0.3270310163497925,0.933525025844574,0.930649995803833,0.9319000244140625,0.9279000163078308,0.9785749912261963,0.7174573540687561,0.7375659346580505,0.7385108470916748,0.7496783137321472
12,1.0,1.0,1.0,1.0,0.28125,0.27804386615753174,0.33454424142837524,0.4212103486061096,0.22165510058403015,0.9328250288963318,0.9289500117301941,0.9310749769210815,0.9281749725341797,0.9789000153541565,0.702065646648407,0.7170338034629822,0.7204013466835022,0.7323766350746155
13,1.0,1.0,0.96875,1.0,0.34375,0.3591863811016083,0.5095335245132446,0.6892968416213989,0.2745661437511444,0.9319499731063843,0.9304749965667725,0.9298999905586243,0.9284999966621399,0.9786999821662903,0.685660183429718,0.7010923027992249,0.7072919011116028,0.7177335023880005
14,1.0,1.0,0.96875,0.90625,0.21875,0.3547321557998657,0.31751349568367004,0.4337141215801239,1.4097330570220947,0.9297000169754028,0.9278500080108643,0.9300749897956848,0.9250749945640564,0.9781749844551086,0.6838632822036743,0.6979356408119202,0.6876263618469238,0.7099243998527527
