,acc_ensemble,acc_1,acc_2,acc_3,acc_4,loss_1,loss_2,loss_3,loss_4
0,0.6625,0.445,0.5625000000000001,0.49250000000000005,0.5449999999999999,259.7628479003906,191.1722412109375,160.07525634765625,583.963134765625
1,0.725,0.5175000000000001,0.5875000000000001,0.5675,0.615,237.67396545410156,341.90020751953125,107.61860656738281,46.16929626464844
2,0.735,0.5225,0.605,0.6400000000000001,0.645,204.9974822998047,366.85845947265625,57.32586669921875,207.26234436035156
3,0.7849999999999999,0.6424999999999998,0.635,0.6575,0.6375000000000001,149.82582092285156,46.701446533203125,68.60125732421875,131.95449829101562
4,0.78,0.6300000000000001,0.6525,0.6399999999999999,0.57,89.20822143554688,196.70034790039062,564.8123779296875,109.21391296386719
5,0.7925,0.5575,0.745,0.6675000000000001,0.7475,48.81050491333008,129.90347290039062,71.7437744140625,243.3958282470703
6,0.7424999999999999,0.6124999999999999,0.6125,0.6850000000000002,0.6875,150.41452026367188,194.51646423339844,206.6885528564453,28.363378524780273
7,0.7474999999999999,0.6575,0.7,0.6275000000000001,0.7275,61.22817611694336,0.4275798797607422,105.02254486083984,21.35975456237793
8,0.785,0.6250000000000001,0.7175,0.6900000000000001,0.7425,47.25291442871094,34.59392547607422,7.882627964019775,69.86509704589844
9,0.8025,0.6575,0.72,0.7675,0.6625,86.35427856445312,26.016305923461914,111.54619598388672,79.19155883789062
10,0.7975000000000001,0.6824999999999999,0.745,0.6575,0.78,26.071081161499023,2.157917022705078,62.72407531738281,29.998004913330078
11,0.8474999999999999,0.6525000000000001,0.6575,0.7424999999999999,0.7550000000000001,8.307270050048828,63.82603073120117,4.710512638092041,28.626693725585938
12,0.7999999999999999,0.675,0.66,0.7675,0.685,42.981163024902344,35.75680923461914,84.57875061035156,78.04476928710938
13,0.8549999999999999,0.7325,0.7649999999999999,0.7625,0.7750000000000001,148.47447204589844,73.7791748046875,36.19499588012695,125.32745361328125
14,0.8300000000000001,0.6975,0.7424999999999999,0.7749999999999999,0.7025,182.90481567382812,3.719590187072754,30.094482421875,27.339061737060547
15,0.8424999999999999,0.6925000000000001,0.7699999999999999,0.7125,0.74,50.451473236083984,29.060636520385742,37.59252166748047,11.873137474060059
16,0.8525000000000003,0.7499999999999999,0.7175,0.7675000000000001,0.74,5.282585144042969,22.074522018432617,21.659555435180664,72.79763793945312
17,0.8675,0.7525,0.7625,0.7575,0.7899999999999999,74.39643859863281,28.488039016723633,54.764381408691406,82.736572265625
18,0.8775000000000001,0.77,0.78,0.8099999999999999,0.7950000000000002,25.433839797973633,35.09367370605469,42.555419921875,108.42619323730469
19,0.85,0.75,0.7975000000000001,0.7749999999999999,0.795,20.553421020507812,25.533424377441406,7.315359115600586,74.2624282836914
20,0.8575000000000002,0.7625,0.7750000000000001,0.7274999999999999,0.76,53.24769592285156,44.30400085449219,74.47795104980469,14.177473068237305
