,train_acc,train_loss,val_acc,val_loss
0,0.5625,3.2811248302459717,0.5900750160217285,3.1028313636779785
1,0.75,2.8635826110839844,0.8824350237846375,2.028076171875
2,1.0,1.41568922996521,0.937915027141571,1.6147264242172241
3,1.0,1.406982660293579,0.9558899998664856,1.3618018627166748
4,1.0,1.140061855316162,0.960099995136261,1.2319278717041016
5,0.8125,2.1087427139282227,0.9613350033760071,1.1410713195800781
6,1.0,0.862258791923523,0.9620050191879272,1.065838098526001
7,0.96875,1.1194236278533936,0.9608500003814697,1.0137423276901245
8,1.0,1.0865873098373413,0.9607499837875366,0.962908923625946
9,1.0,0.7661069631576538,0.9581400156021118,0.940829873085022
10,1.0,0.8710438013076782,0.9573950171470642,0.9110679626464844
11,0.84375,1.7259716987609863,0.9547799825668335,0.8986678719520569
12,0.90625,1.8238117694854736,0.9530199766159058,0.879694402217865
13,1.0,0.6358877420425415,0.9526299834251404,0.8534254431724548
14,1.0,0.5486600995063782,0.9507550001144409,0.841030478477478
