,train_acc,train_loss,val_acc,val_loss
0,0.5,3.2781898975372314,0.5822950005531311,3.1399025917053223
1,0.78125,2.772188186645508,0.8788300156593323,2.0437519550323486
2,0.84375,2.3582892417907715,0.9390599727630615,1.617104172706604
3,0.96875,1.3050495386123657,0.9520249962806702,1.399454951286316
4,0.90625,2.331688404083252,0.957194983959198,1.262460470199585
5,1.0,1.1434705257415771,0.9584299921989441,1.1738890409469604
6,1.0,0.7716213464736938,0.9568899869918823,1.1161471605300903
7,1.0,0.7893096208572388,0.9564200043678284,1.0611422061920166
8,1.0,0.7360649108886719,0.9572299718856812,1.0022329092025757
9,1.0,1.0516018867492676,0.9563400149345398,0.9646376371383667
10,1.0,0.5861878395080566,0.954509973526001,0.9418607950210571
11,1.0,0.6339391469955444,0.9539350271224976,0.9104939103126526
12,1.0,0.619750440120697,0.9525150060653687,0.8876376748085022
13,0.90625,1.5445555448532104,0.9516350030899048,0.867670476436615
14,1.0,0.46917903423309326,0.9500150084495544,0.8519071936607361
