,train_acc_1,train_acc_2,train_acc_3,train_loss_1,train_loss_2,train_loss_3,val_acc,val_acc_1,val_acc_2,val_acc_3,val_loss_1,val_loss_2,val_loss_3
0,0.8125,0.90625,0.8125,0.9087722301483154,0.7230051755905151,0.7192643880844116,0.9057999849319458,0.8952999711036682,0.8960000276565552,0.8978000283241272,0.6944990158081055,0.6943874955177307,0.688814103603363
1,0.90625,0.90625,0.84375,0.6142327785491943,0.6126381158828735,0.6740680932998657,0.9243000149726868,0.9171000123023987,0.9140999913215637,0.920199990272522,0.540121853351593,0.5409545302391052,0.5300458073616028
2,0.875,0.875,0.96875,0.5942672491073608,0.6085246801376343,0.4326251149177551,0.9340000152587891,0.9271000027656555,0.9222000241279602,0.928600013256073,0.44605204463005066,0.45300722122192383,0.44657954573631287
3,0.96875,0.9375,0.90625,0.4012833833694458,0.44984549283981323,0.4577067792415619,0.9394000172615051,0.929099977016449,0.9290000200271606,0.9330999851226807,0.39771464467048645,0.3995552659034729,0.3862118721008301
4,0.90625,0.84375,1.0,0.4668945372104645,0.5220140218734741,0.23191341757774353,0.9435999989509583,0.9383000135421753,0.9330000281333923,0.9395999908447266,0.3455686867237091,0.3545091152191162,0.34991544485092163
5,1.0,0.96875,1.0,0.2663429081439972,0.3630586862564087,0.25386857986450195,0.9453999996185303,0.9387999773025513,0.9383999705314636,0.9404000043869019,0.3183650076389313,0.32415685057640076,0.3156967759132385
6,1.0,0.96875,0.90625,0.19748905301094055,0.2864442765712738,0.2722824215888977,0.9483000040054321,0.9406999945640564,0.9409999847412109,0.9401000142097473,0.2982170581817627,0.2993518114089966,0.2985299527645111
7,0.96875,1.0,0.96875,0.1694486439228058,0.15636484324932098,0.1982748955488205,0.9495999813079834,0.9466000199317932,0.940500020980835,0.9434999823570251,0.27070584893226624,0.28574007749557495,0.2800341844558716
8,1.0,0.8125,0.9375,0.2479855865240097,0.5579895973205566,0.2769218385219574,0.9516000151634216,0.9458000063896179,0.9444000124931335,0.9473000168800354,0.25960248708724976,0.2620190382003784,0.25956693291664124
9,1.0,0.96875,0.96875,0.15188999474048615,0.19881393015384674,0.24945315718650818,0.95169997215271,0.9491000175476074,0.944100022315979,0.9470000267028809,0.2469966858625412,0.2547619640827179,0.24902260303497314
10,1.0,1.0,1.0,0.19001999497413635,0.21044540405273438,0.147292822599411,0.9526000022888184,0.9485999941825867,0.9470999836921692,0.9462000131607056,0.238404780626297,0.24140115082263947,0.24353726208209991
11,1.0,1.0,1.0,0.11167706549167633,0.1544550359249115,0.15443773567676544,0.953000009059906,0.9470000267028809,0.9469000101089478,0.9477999806404114,0.2310129851102829,0.2364213913679123,0.23604880273342133
12,1.0,1.0,0.90625,0.09432918578386307,0.07932734489440918,0.3329046964645386,0.9538999795913696,0.9502999782562256,0.9448999762535095,0.9480000138282776,0.21915338933467865,0.2327304482460022,0.2250901162624359
13,1.0,1.0,1.0,0.07182095944881439,0.10310809314250946,0.20201843976974487,0.9535999894142151,0.9466000199317932,0.9480000138282776,0.9470000267028809,0.22192001342773438,0.22780179977416992,0.22011494636535645
14,1.0,0.96875,0.78125,0.09621994197368622,0.12268015742301941,0.6187485456466675,0.9542999863624573,0.9470000267028809,0.9476000070571899,0.948199987411499,0.22131064534187317,0.21570707857608795,0.21865160763263702
15,1.0,1.0,0.96875,0.07763148844242096,0.06525687873363495,0.22861716151237488,0.9549999833106995,0.9498999714851379,0.9477999806404114,0.9488999843597412,0.20896296203136444,0.20829911530017853,0.20795415341854095
16,1.0,1.0,0.96875,0.08807659894227982,0.05623936653137207,0.11676248908042908,0.9544000029563904,0.948199987411499,0.9474999904632568,0.948199987411499,0.20784370601177216,0.20824314653873444,0.20778925716876984
17,0.96875,1.0,1.0,0.27506664395332336,0.09618572890758514,0.08079861104488373,0.9538999795913696,0.9480999708175659,0.9473999738693237,0.9474999904632568,0.20123133063316345,0.2020517885684967,0.204607293009758
18,1.0,1.0,1.0,0.04732216149568558,0.05128540098667145,0.06509995460510254,0.9546999931335449,0.948199987411499,0.9470999836921692,0.9477999806404114,0.20183031260967255,0.20343108475208282,0.20264358818531036
19,1.0,0.78125,0.96875,0.07944808155298233,0.4907912015914917,0.25870510935783386,0.9527999758720398,0.951200008392334,0.9488000273704529,0.9459999799728394,0.19398754835128784,0.19956697523593903,0.20761868357658386
20,1.0,1.0,1.0,0.05300024524331093,0.05286911502480507,0.04781535267829895,0.9535999894142151,0.9502000212669373,0.9470000267028809,0.9484000205993652,0.19252151250839233,0.20131196081638336,0.19753125309944153
21,1.0,1.0,1.0,0.054889414459466934,0.04728490114212036,0.09598389267921448,0.9517999887466431,0.9495000243186951,0.9452000260353088,0.9466999769210815,0.192183256149292,0.19991078972816467,0.19328659772872925
22,1.0,1.0,1.0,0.025717418640851974,0.05878378450870514,0.05273064970970154,0.9527000188827515,0.9491999745368958,0.9473999738693237,0.9484999775886536,0.18578562140464783,0.20198601484298706,0.19262225925922394
23,1.0,1.0,1.0,0.04194650426506996,0.07396256923675537,0.07845448702573776,0.954200029373169,0.9484000205993652,0.9501000046730042,0.9473000168800354,0.1860152781009674,0.1906028836965561,0.19307948648929596
24,1.0,1.0,1.0,0.050125621259212494,0.03425431251525879,0.06092599779367447,0.9556000232696533,0.9498000144958496,0.9476000070571899,0.9480000138282776,0.18681135773658752,0.1897709220647812,0.19136735796928406
25,1.0,1.0,1.0,0.030551522970199585,0.028063151985406876,0.03807813674211502,0.9541000127792358,0.9506000280380249,0.9496999979019165,0.9480999708175659,0.18326221406459808,0.1872134506702423,0.18906740844249725
26,1.0,1.0,1.0,0.032152190804481506,0.03849833458662033,0.031221209093928337,0.9527999758720398,0.9502999782562256,0.9466000199317932,0.9469000101089478,0.18328678607940674,0.19139252603054047,0.19038131833076477
27,0.96875,1.0,1.0,0.17504547536373138,0.015701275318861008,0.048366714268922806,0.9541000127792358,0.9485999941825867,0.9488999843597412,0.9488000273704529,0.1844964176416397,0.18599273264408112,0.18291395902633667
28,1.0,1.0,1.0,0.03555291146039963,0.026682116091251373,0.028221577405929565,0.9544000029563904,0.9501000046730042,0.9492999911308289,0.947700023651123,0.1806045025587082,0.18321894109249115,0.1857711523771286
29,1.0,1.0,1.0,0.04607004299759865,0.04655075818300247,0.016674824059009552,0.9541000127792358,0.9503999948501587,0.9483000040054321,0.9484000205993652,0.17858591675758362,0.18313394486904144,0.18021684885025024
