,train_acc_1,train_acc_2,train_acc_ensemble,train_loss_1,train_loss_2,val_acc_1,val_acc_2,val_acc_ensemble,val_loss_1,val_loss_2
0,0.96875,0.875,0.5,0.07056468725204468,0.44230344891548157,0.9107999801635742,0.9028000235557556,0.9200999736785889,0.29520508646965027,0.31618985533714294
1,0.875,0.9375,0.46875,0.4105566143989563,0.22075675427913666,0.9240000247955322,0.9218000173568726,0.9340000152587891,0.24494582414627075,0.2585940957069397
2,1.0,0.9375,0.65625,0.046025414019823074,0.38212934136390686,0.9301999807357788,0.9332000017166138,0.9381999969482422,0.23057754337787628,0.21422778069972992
3,0.96875,0.9375,0.5625,0.08098141103982925,0.10567478835582733,0.9347000122070312,0.9330000281333923,0.9409999847412109,0.2109447717666626,0.22065593302249908
4,1.0,1.0,0.46875,0.025329209864139557,0.0191945917904377,0.9355000257492065,0.9402999877929688,0.9441999793052673,0.2057494819164276,0.19616620242595673
5,1.0,0.875,0.5625,0.022773539647459984,0.661121129989624,0.9394999742507935,0.9406999945640564,0.9455000162124634,0.19802774488925934,0.19838884472846985
6,1.0,1.0,0.65625,0.03640850633382797,0.023767367005348206,0.9433000087738037,0.942799985408783,0.9466000199317932,0.1909041553735733,0.1870259940624237
7,0.90625,1.0,0.5625,0.257297158241272,0.01132972352206707,0.9455000162124634,0.9440000057220459,0.9480000138282776,0.18334221839904785,0.1852668970823288
8,1.0,1.0,0.625,0.011963864788413048,0.01896858960390091,0.9423999786376953,0.942300021648407,0.9462000131607056,0.18796966969966888,0.1911892145872116
9,1.0,1.0,0.53125,0.008814769797027111,0.02415810525417328,0.9466000199317932,0.9483000040054321,0.9484999775886536,0.18263813853263855,0.17742857336997986
10,1.0,1.0,0.59375,0.014264890924096107,0.02892111986875534,0.9480999708175659,0.945900022983551,0.9488999843597412,0.1801348626613617,0.1848439872264862
11,1.0,1.0,0.5,0.02131068706512451,0.002598588354885578,0.9451000094413757,0.9467999935150146,0.9495000243186951,0.1935184895992279,0.18215139210224152
12,1.0,1.0,0.53125,0.002080738078802824,0.02545659989118576,0.946399986743927,0.9465000033378601,0.9480999708175659,0.18794234097003937,0.1825174242258072
13,1.0,1.0,0.65625,0.00205263402312994,0.004829150624573231,0.9480000138282776,0.9467999935150146,0.947700023651123,0.1805516630411148,0.18683995306491852
14,1.0,1.0,0.375,0.004097764380276203,0.030831675976514816,0.9495999813079834,0.9476000070571899,0.9495000243186951,0.18172836303710938,0.18124385178089142
