,acc_1,acc_2,acc_ensemble,loss_1,loss_2,val_acc_1,val_acc_2,val_acc_ensemble,val_loss_1,val_loss_2
0,0.9199166893959045,0.9259333610534668,0.9279000163078308,0.19115540385246277,0.0712529718875885,0.9194999933242798,0.925000011920929,0.9269000291824341,0.26080429553985596,0.2426537126302719
1,0.9376333355903625,0.9398999810218811,0.9418666958808899,0.18829798698425293,0.04693254083395004,0.9369999766349792,0.9358000159263611,0.9408000111579895,0.20537514984607697,0.20207267999649048
2,0.9404833316802979,0.9421499967575073,0.9442499876022339,0.04875990003347397,0.07106983661651611,0.9369000196456909,0.9370999932289124,0.9397000074386597,0.1985347718000412,0.1957351565361023
3,0.9448999762535095,0.9432500004768372,0.9456333518028259,0.01732981577515602,0.02279646135866642,0.9429000020027161,0.942300021648407,0.9449999928474426,0.1834864467382431,0.19364643096923828
4,0.9480833411216736,0.9458500146865845,0.9490500092506409,0.004388345405459404,0.12418372929096222,0.9453999996185303,0.9430999755859375,0.9456999897956848,0.1774279624223709,0.18373340368270874
5,0.9520999789237976,0.9465333223342896,0.9512666463851929,0.006852349266409874,0.016058973968029022,0.9488000273704529,0.9430000185966492,0.9472000002861023,0.16951297223567963,0.19410884380340576
6,0.9471833109855652,0.9472666382789612,0.9495999813079834,0.07518064975738525,0.026393838226795197,0.9448000192642212,0.9455999732017517,0.9473000168800354,0.19216342270374298,0.19178056716918945
7,0.949999988079071,0.9509833455085754,0.9517666697502136,0.004424291662871838,0.01998038962483406,0.9456999897956848,0.9467999935150146,0.9483000040054321,0.1764027327299118,0.17634029686450958
8,0.9509999752044678,0.9462166428565979,0.9509833455085754,0.004593759309500456,0.007435204461216927,0.9490000009536743,0.9466999769210815,0.9508000016212463,0.1751362830400467,0.1888827681541443
9,0.9477999806404114,0.9434499740600586,0.9477166533470154,0.010092394426465034,0.007960311137139797,0.9401000142097473,0.9362999796867371,0.939300000667572,0.21735356748104095,0.22126591205596924
10,0.9522333145141602,0.951616644859314,0.953416645526886,0.002418734133243561,0.0035953139886260033,0.949999988079071,0.9478999972343445,0.9506000280380249,0.18389999866485596,0.18246999382972717
11,0.9513333439826965,0.9526666402816772,0.9527833461761475,0.0010604398557916284,0.003135108854621649,0.9463000297546387,0.9485999941825867,0.9505000114440918,0.19101299345493317,0.18769687414169312
12,0.9526333212852478,0.9523666501045227,0.9538666605949402,0.000840281427372247,0.0034400757867842913,0.9492999911308289,0.9477999806404114,0.9506000280380249,0.18306070566177368,0.18910950422286987
13,0.9559500217437744,0.9563166499137878,0.9572499990463257,0.0016766157932579517,0.0007828175439499319,0.9528999924659729,0.9523000121116638,0.9531000256538391,0.17428675293922424,0.17537043988704681
14,0.9579333066940308,0.9571833610534668,0.9585000276565552,0.0004860996559727937,0.0012021450093016028,0.9555000066757202,0.9528999924659729,0.9538000226020813,0.16814936697483063,0.1726645678281784
