,train_acc_1,train_acc_2,train_acc_ensemble,train_loss_1,train_loss_2,val_acc_1,val_acc_2,val_acc_ensemble,val_loss_1,val_loss_2
0,0.15625,0.0625,0.09375,5.002553939819336,5.471579551696777,0.08223125338554382,0.08035624772310257,0.12890000641345978,5.400749683380127,5.391228199005127
1,0.09375,0.75,0.03125,5.0484514236450195,3.3103229999542236,0.1953125,0.2029625028371811,0.29307499527931213,4.772984504699707,4.742925643920898
2,0.34375,0.5,0.125,4.341389179229736,4.086172103881836,0.27617499232292175,0.28033125400543213,0.38779374957084656,4.36949348449707,4.349706649780273
3,0.9375,0.9375,0.59375,1.996806263923645,2.298172950744629,0.32775625586509705,0.33180001378059387,0.44638124108314514,4.090131759643555,4.065793037414551
4,0.90625,1.0,0.21875,2.3521900177001953,1.4060001373291016,0.35960623621940613,0.364118754863739,0.48031875491142273,3.8942906856536865,3.8724324703216553
5,1.0,0.375,0.90625,1.2739449739456177,4.043700218200684,0.38123124837875366,0.38049376010894775,0.5021874904632568,3.741267204284668,3.7486231327056885
6,0.96875,0.90625,0.65625,1.3619714975357056,2.197835922241211,0.3933187425136566,0.3978562355041504,0.5195000171661377,3.645554780960083,3.624948740005493
7,1.0,0.90625,0.6875,1.313420295715332,1.8422107696533203,0.4041687548160553,0.40709999203681946,0.5302687287330627,3.5592002868652344,3.540294647216797
8,1.0,0.96875,0.625,1.1033827066421509,1.3114558458328247,0.4062750041484833,0.408418744802475,0.5327125191688538,3.5089972019195557,3.490780830383301
9,1.0,1.0,0.46875,1.059912085533142,1.1023585796356201,0.4065312445163727,0.4128437638282776,0.5351437330245972,3.470611810684204,3.4421703815460205
10,0.96875,1.0,0.53125,1.2039992809295654,0.9722753763198853,0.41014376282691956,0.41248124837875366,0.538406252861023,3.421950101852417,3.4052934646606445
11,1.0,0.875,0.8125,0.8452001214027405,1.8529787063598633,0.4103499948978424,0.4132562577724457,0.5390687584877014,3.3932108879089355,3.3788719177246094
12,0.875,1.0,0.1875,1.9754376411437988,0.8246186971664429,0.41241249442100525,0.4124687612056732,0.54111248254776,3.3580195903778076,3.3560917377471924
13,1.0,0.96875,0.625,0.6059396266937256,0.8655005097389221,0.41541874408721924,0.41187500953674316,0.5421125292778015,3.321404218673706,3.3354077339172363
14,1.0,0.9375,0.59375,0.5889899730682373,1.0184369087219238,0.41341251134872437,0.41019999980926514,0.5412750244140625,3.307219982147217,3.324131727218628
