,train_acc_1,train_acc_2,train_acc_ensemble,train_loss_1,train_loss_2,val_acc_1,val_acc_2,val_acc_ensemble,val_loss_1,val_loss_2
0,0.125,0.09375,0.03125,5.422936916351318,5.357662677764893,0.08360625058412552,0.07923124730587006,0.13011249899864197,5.378199100494385,5.372279644012451
1,0.75,0.21875,0.53125,3.3233795166015625,4.866634845733643,0.2133750021457672,0.20309999585151672,0.3033750057220459,4.72165060043335,4.727645397186279
2,0.59375,0.21875,0.40625,3.610323429107666,4.650928497314453,0.28942498564720154,0.2902750074863434,0.4009937644004822,4.329770088195801,4.310091972351074
3,0.78125,0.78125,0.53125,2.87614369392395,2.8670237064361572,0.34078124165534973,0.34344375133514404,0.4593375027179718,4.056841850280762,4.026932716369629
4,0.6875,0.9375,0.125,3.491255283355713,2.0105583667755127,0.3685249984264374,0.36995625495910645,0.4891375005245209,3.8693625926971436,3.8512613773345947
5,0.46875,0.375,0.125,3.8645715713500977,3.983379364013672,0.3857937455177307,0.3864249885082245,0.5065125226974487,3.737475872039795,3.7245266437530518
6,0.46875,0.90625,0.0625,3.5061354637145996,2.2730278968811035,0.39756250381469727,0.400175005197525,0.5209937691688538,3.6290483474731445,3.619119644165039
7,0.96875,1.0,0.3125,1.4979891777038574,1.0440897941589355,0.4026375114917755,0.4104999899864197,0.5282562375068665,3.5606937408447266,3.534489393234253
8,0.96875,0.96875,0.125,1.4322893619537354,1.0186858177185059,0.4072999954223633,0.41142499446868896,0.5326250195503235,3.5016300678253174,3.49149227142334
9,1.0,1.0,0.71875,0.783004879951477,1.2533142566680908,0.4127125144004822,0.41561874747276306,0.5379687547683716,3.4473698139190674,3.437098741531372
10,0.25,1.0,0.125,4.083657264709473,0.8815321326255798,0.41216251254081726,0.4144437611103058,0.5382375121116638,3.412100315093994,3.4129812717437744
11,1.0,1.0,0.375,1.0874638557434082,0.7375087738037109,0.4124937355518341,0.41426876187324524,0.5403687357902527,3.3823909759521484,3.3810436725616455
12,1.0,1.0,0.65625,0.876865029335022,1.1760355234146118,0.41353124380111694,0.4145374894142151,0.541575014591217,3.35270619392395,3.3571465015411377
13,1.0,1.0,0.21875,1.0771862268447876,0.4538990259170532,0.41205623745918274,0.413875013589859,0.5397999882698059,3.335383653640747,3.338801860809326
14,1.0,1.0,0.53125,0.637678861618042,0.6063059568405151,0.4128687381744385,0.41171249747276306,0.5404437780380249,3.312044858932495,3.324450731277466
