,acc_ensemble,acc_1,acc_2,acc_3,acc_4,acc_5,loss_1,loss_2,loss_3,loss_4,loss_5
11,0.8899999999999999,0.825,0.8225000000000001,0.775,0.8275,0.77,95.38567352294922,406.8148193359375,77.73605346679688,33.91492462158203,281.005615234375
12,0.89,0.8400000000000001,0.7374999999999999,0.8325000000000001,0.8025,0.8325000000000001,47.52180862426758,296.4108581542969,34.867366790771484,28.202966690063477,23.577682495117188
13,0.9174999999999999,0.8574999999999997,0.8574999999999999,0.8275,0.8674999999999999,0.8125,92.90412139892578,23.08773422241211,11.983806610107422,4.830437660217285,13.078901290893555
14,0.9125,0.8275,0.8375,0.7650000000000001,0.7999999999999999,0.8275,72.89970397949219,64.7905502319336,51.89924240112305,81.06851196289062,64.30059814453125
15,0.9199999999999997,0.79,0.8025,0.8325000000000001,0.8725000000000002,0.8674999999999999,19.71927261352539,1.2561979293823242,101.74923706054688,23.19650650024414,135.91439819335938
16,0.9324999999999998,0.86,0.82,0.8300000000000001,0.8725000000000002,0.825,12.520381927490234,19.72455596923828,0.7765588760375977,10.730833053588867,22.801925659179688
17,0.9174999999999999,0.8474999999999999,0.8649999999999999,0.8300000000000001,0.8375,0.8025,53.29462432861328,32.584747314453125,1.9446535110473633,33.00284957885742,57.378360748291016
18,0.9399999999999998,0.8125,0.8699999999999999,0.8424999999999999,0.8625,0.7675,29.951885223388672,32.844417572021484,42.76497268676758,20.473562240600586,62.74876022338867
19,0.9174999999999999,0.8400000000000002,0.8400000000000001,0.82,0.8899999999999999,0.8275,32.196678161621094,126.26020812988281,0.0,124.5423355102539,39.07199478149414
20,0.9349999999999999,0.8774999999999998,0.8699999999999999,0.8574999999999999,0.8525,0.8450000000000001,15.241775512695312,20.429882049560547,78.9290771484375,75.44806671142578,0.44025611877441406
21,0.9174999999999999,0.8600000000000001,0.8799999999999999,0.8299999999999998,0.9049999999999999,0.825,103.0534439086914,96.1146240234375,18.27428436279297,7.526272773742676,86.75933837890625
22,0.925,0.8325000000000001,0.845,0.8425,0.8725000000000002,0.8150000000000001,7.029623031616211,118.03910827636719,8.042989730834961,4.189123153686523,33.07200622558594
23,0.9249999999999998,0.8825,0.8325000000000001,0.8625,0.8950000000000001,0.8424999999999999,29.984424591064453,71.92454528808594,43.992286682128906,51.32062530517578,42.9551887512207
24,0.9424999999999999,0.8825,0.8975,0.8874999999999998,0.8825,0.845,0.0,20.54037094116211,39.6212272644043,0.8470010757446289,17.380359649658203
25,0.9174999999999999,0.8375,0.8949999999999999,0.8500000000000002,0.8200000000000001,0.8324999999999999,0.42161083221435547,103.26268005371094,50.171165466308594,8.701876640319824,156.105712890625
26,0.9499999999999998,0.8400000000000001,0.9024999999999999,0.8275,0.8875,0.8625,25.065662384033203,42.30467987060547,39.32560348510742,5.732954025268555,31.764556884765625
27,0.9324999999999999,0.85,0.8724999999999999,0.8549999999999999,0.8724999999999999,0.8649999999999999,7.328490257263184,11.310636520385742,37.396461486816406,0.15978431701660156,23.750396728515625
28,0.9499999999999998,0.8975,0.9049999999999999,0.8324999999999999,0.9099999999999999,0.8149999999999998,33.67498779296875,51.284427642822266,5.054072856903076,40.43824768066406,16.62586784362793
29,0.9349999999999998,0.8775000000000001,0.8574999999999999,0.8549999999999999,0.8474999999999999,0.8850000000000001,1.8396949768066406,49.976654052734375,32.802085876464844,2.595705986022949,22.950281143188477
30,0.9249999999999998,0.875,0.885,0.8175000000000001,0.9024999999999999,0.8775000000000001,24.872791290283203,3.503856658935547,25.926551818847656,0.515164852142334,34.47262954711914
31,0.9400000000000001,0.8400000000000001,0.8800000000000001,0.8875,0.8825000000000001,0.8975,30.119056701660156,91.79721069335938,15.574501037597656,58.453880310058594,11.952997207641602
32,0.9225,0.86,0.8674999999999999,0.8525,0.9024999999999999,0.845,25.419021606445312,12.065967559814453,1.156355857849121,8.62838363647461,9.00151252746582
33,0.945,0.8524999999999998,0.8575000000000002,0.8799999999999999,0.9125,0.8675,26.786705017089844,7.311624526977539,18.506275177001953,0.0,42.017723083496094
34,0.9375,0.8724999999999999,0.8675,0.875,0.9025000000000001,0.8700000000000001,20.29522132873535,18.80486488342285,11.253227233886719,13.509259223937988,113.00162506103516
35,0.9449999999999997,0.8825000000000001,0.8724999999999999,0.8825000000000001,0.9199999999999997,0.8825,30.357364654541016,154.279052734375,9.402087211608887,6.346860408782959,28.023591995239258
36,0.9399999999999998,0.885,0.8924999999999998,0.8775000000000001,0.8825000000000001,0.8800000000000001,29.696359634399414,22.93802261352539,13.104080200195312,23.9188232421875,21.094242095947266
37,0.9349999999999998,0.8975,0.8949999999999999,0.8699999999999999,0.8300000000000001,0.875,36.80449676513672,2.2635278701782227,21.22396469116211,21.171777725219727,12.63924789428711
38,0.9474999999999998,0.86,0.9225000000000001,0.8925000000000001,0.8675,0.8724999999999999,21.979597091674805,0.3809185028076172,7.582443714141846,5.360787868499756,43.607330322265625
39,0.9449999999999997,0.85,0.9224999999999998,0.9025000000000001,0.9175000000000001,0.885,6.109752655029297,0.0,34.654144287109375,2.522520065307617,7.931144714355469
40,0.9499999999999998,0.9075000000000001,0.9199999999999997,0.8974999999999997,0.905,0.885,0.0,19.970661163330078,4.768619060516357,7.053984642028809,55.69055938720703
41,0.9599999999999997,0.9175000000000001,0.9399999999999998,0.9199999999999999,0.9199999999999999,0.8925000000000001,1.2339973449707031,25.627845764160156,6.747054576873779,3.106332302093506,9.265295028686523
42,0.9674999999999999,0.9349999999999998,0.945,0.9200000000000002,0.8950000000000001,0.9249999999999998,2.195291519165039,7.730465888977051,12.206010818481445,13.788263320922852,0.0
43,0.9574999999999998,0.925,0.9499999999999998,0.9325000000000001,0.9199999999999999,0.9224999999999998,7.698282718658447,14.819276809692383,10.740211486816406,14.261857986450195,5.773575305938721
44,0.9674999999999999,0.9275000000000002,0.9399999999999997,0.9275,0.9275,0.9199999999999999,11.831274032592773,26.934654235839844,12.102311134338379,21.351381301879883,13.65542221069336
45,0.9649999999999999,0.9325000000000003,0.9375,0.9400000000000002,0.9275,0.9224999999999998,3.795328140258789,18.52132797241211,0.0,49.14065933227539,6.587343692779541
46,0.9724999999999999,0.9325000000000001,0.9474999999999998,0.9225,0.9324999999999999,0.9124999999999999,0.8945512771606445,6.185715675354004,3.0104193687438965,1.2795581817626953,12.463504791259766
