,acc_ensemble,acc_1,acc_2,acc_3,acc_4,acc_5,acc_6,loss_1,loss_2,loss_3,loss_4,loss_5,loss_6
0,0.65,0.5249999999999999,0.52,0.5325,0.5050000000000001,0.5249999999999999,0.4725,163.83172607421875,254.9138641357422,70.29869842529297,219.8417510986328,182.65655517578125,178.56268310546875
1,0.7324999999999999,0.6525,0.615,0.605,0.6575,0.5825,0.6125,58.02042770385742,162.87847900390625,64.08799743652344,92.8502197265625,197.948486328125,90.4772720336914
2,0.7550000000000001,0.6825,0.6425,0.6325000000000001,0.6950000000000001,0.625,0.645,75.23408508300781,108.27587890625,330.3607177734375,57.964080810546875,55.40055847167969,39.679656982421875
3,0.8074999999999999,0.6899999999999998,0.6825,0.675,0.7,0.7075,0.6575,100.02214813232422,72.9111557006836,40.00139617919922,57.30009460449219,27.897789001464844,32.11211013793945
4,0.82,0.75,0.6699999999999999,0.74,0.7474999999999999,0.6199999999999999,0.6925000000000001,38.45085144042969,66.94242095947266,75.3718490600586,19.795394897460938,125.72042083740234,16.793964385986328
5,0.8300000000000001,0.7275,0.7249999999999999,0.6725000000000001,0.7499999999999999,0.7225,0.7424999999999999,125.94355010986328,16.24993896484375,36.129276275634766,57.7575569152832,60.67955017089844,26.87190818786621
6,0.825,0.7075000000000001,0.6799999999999999,0.7575000000000001,0.7375,0.6950000000000001,0.73,10.049104690551758,76.94914245605469,23.484617233276367,31.894634246826172,71.85911560058594,57.23272705078125
7,0.8625,0.7675,0.7274999999999999,0.7324999999999998,0.7725000000000001,0.745,0.7825,40.563961029052734,59.78987121582031,152.37852478027344,130.58172607421875,4.323238372802734,31.662935256958008
8,0.8825000000000001,0.7424999999999999,0.7775000000000001,0.7899999999999999,0.7849999999999999,0.7874999999999999,0.8,6.567508220672607,22.635040283203125,30.113067626953125,55.05880355834961,17.522872924804688,48.6710205078125
9,0.8624999999999998,0.7575000000000001,0.7575000000000001,0.7249999999999999,0.8075000000000001,0.805,0.795,26.386199951171875,68.51101684570312,47.37305450439453,33.87785339355469,115.29898071289062,18.440383911132812
10,0.8649999999999999,0.7575000000000001,0.7975000000000001,0.735,0.785,0.7700000000000001,0.7500000000000001,104.71692657470703,45.39308166503906,15.53048038482666,90.83139038085938,53.717071533203125,40.11627197265625
11,0.8924999999999998,0.7949999999999999,0.79,0.7825,0.805,0.7925,0.7625,28.935226440429688,18.096832275390625,47.24432373046875,0.4344630241394043,25.115724563598633,26.176395416259766
12,0.8875,0.7625,0.795,0.7674999999999998,0.8150000000000001,0.8000000000000002,0.795,0.8948755264282227,37.23735809326172,38.890689849853516,51.210784912109375,47.42537307739258,19.843643188476562
