,train_acc,train_loss,val_acc,val_loss
0,0.40625,3.679865837097168,0.6016499996185303,3.05788254737854
1,1.0,1.7740678787231445,0.8851500153541565,2.0275468826293945
2,0.9375,1.726792812347412,0.9409999847412109,1.5956425666809082
3,1.0,1.468478798866272,0.9526000022888184,1.3920220136642456
4,0.9375,1.3651838302612305,0.958299994468689,1.2438548803329468
5,1.0,0.9558761119842529,0.9607999920845032,1.1476589441299438
6,1.0,1.1180508136749268,0.9613000154495239,1.0686150789260864
7,0.90625,1.9449269771575928,0.9600499868392944,1.0191031694412231
8,1.0,0.8215891122817993,0.9587500095367432,0.9803400635719299
9,1.0,0.9212019443511963,0.9565500020980835,0.9490472674369812
10,0.96875,1.0178354978561401,0.9545999765396118,0.9227101802825928
11,1.0,0.4558153748512268,0.9540500044822693,0.8946292996406555
12,0.9375,1.4992597103118896,0.9524999856948853,0.875225305557251
13,1.0,0.7260113954544067,0.950950026512146,0.8627966046333313
14,1.0,0.43909990787506104,0.9484999775886536,0.8505182862281799
