,acc_ensemble,acc_1,acc_2,acc_3,acc_4,acc_5,val_acc_ensemble,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_5,loss_1,loss_2,loss_3,loss_4,loss_5,val_loss_1,val_loss_2,val_loss_3,val_loss_4,val_loss_5
0,1.0,1.0,1.0,1.0,1.0,1.0,0.9035999774932861,0.901199996471405,0.8999000191688538,0.901199996471405,0.896399974822998,0.9007999897003174,0.002116478281095624,0.00046805746387690306,0.002295166254043579,0.0007587093859910965,0.0008812283631414175,0.3629274070262909,0.3633536100387573,0.3658980429172516,0.3774177134037018,0.3674565553665161
1,1.0,1.0,1.0,1.0,1.0,1.0,0.9035999774932861,0.9021000266075134,0.9000999927520752,0.9028000235557556,0.8978999853134155,0.9018999934196472,0.0007456818129867315,0.0005019728560000658,0.0006251343293115497,0.0004706535255536437,0.000531562021933496,0.3711015284061432,0.371900737285614,0.37178531289100647,0.3839723765850067,0.3740747272968292
2,1.0,1.0,1.0,1.0,1.0,1.0,0.9035000205039978,0.9021000266075134,0.9018999934196472,0.9039000272750854,0.8988000154495239,0.9023000001907349,0.00026038315263576806,0.00033794832415878773,0.00044923313544131815,0.00038420912460424006,0.0003635389730334282,0.3774466812610626,0.3779796361923218,0.37714171409606934,0.39062371850013733,0.37901055812835693
3,1.0,1.0,1.0,1.0,1.0,1.0,0.9042999744415283,0.902400016784668,0.9018999934196472,0.9041000008583069,0.8986999988555908,0.9024999737739563,0.00021511346858460456,0.00017503606795798987,0.00020475889323279262,0.0002773712622001767,0.0001257795956917107,0.3822684586048126,0.3830800950527191,0.38125401735305786,0.3952418863773346,0.38354572653770447
4,1.0,1.0,1.0,1.0,1.0,1.0,0.9050999879837036,0.902400016784668,0.9020000100135803,0.9042999744415283,0.8988000154495239,0.9028000235557556,0.00031387267517857254,0.00025589746655896306,0.00019717439136002213,0.00023562504793517292,0.00023821968352422118,0.38650479912757874,0.38784438371658325,0.38500720262527466,0.39980611205101013,0.38746458292007446
5,1.0,1.0,1.0,1.0,1.0,1.0,0.9043999910354614,0.9028000235557556,0.902400016784668,0.9046000242233276,0.8988999724388123,0.9028000235557556,0.00016795206465758383,0.0003953342675231397,0.0001399940811097622,0.00016178326040972024,0.00024431495694443583,0.3908534348011017,0.39282041788101196,0.38936054706573486,0.4045204520225525,0.3921198844909668
6,1.0,1.0,1.0,1.0,1.0,1.0,0.90420001745224,0.9032999873161316,0.9016000032424927,0.9043999910354614,0.8985000252723694,0.902899980545044,0.00010665935405995697,0.00011199730215594172,0.00027035136008635163,9.024757309816778e-05,0.00019830945529974997,0.39436066150665283,0.3964182734489441,0.3927306532859802,0.4081627428531647,0.395506888628006
7,1.0,1.0,1.0,1.0,1.0,1.0,0.9041000008583069,0.9025999903678894,0.9017999768257141,0.9039000272750854,0.8984000086784363,0.9028000235557556,6.0498325183289126e-05,0.00015761336544528604,0.00012052141391905025,8.858332148520276e-05,0.00012233197048772126,0.39773204922676086,0.3999451696872711,0.39581573009490967,0.4115334451198578,0.39874526858329773
8,1.0,1.0,1.0,1.0,1.0,1.0,0.90420001745224,0.9028000235557556,0.9018999934196472,0.9039999842643738,0.8985999822616577,0.9032999873161316,8.986454486148432e-05,6.559130270034075e-05,9.105546632781625e-05,9.461608715355396e-05,0.0001443295186618343,0.40037447214126587,0.40253862738609314,0.3983035087585449,0.4142669439315796,0.40094414353370667
9,1.0,1.0,1.0,1.0,1.0,1.0,0.90420001745224,0.902899980545044,0.9021999835968018,0.9039000272750854,0.8984000086784363,0.9034000039100647,6.519821909023449e-05,0.00013668561587110162,8.997888653539121e-05,0.00011901763355126604,0.00011261690815445036,0.4032861292362213,0.40560445189476013,0.4013325273990631,0.4173036515712738,0.40394097566604614
