,train_acc_1,train_acc_2,train_acc_ensemble,train_loss_1,train_loss_2,val_acc_1,val_acc_2,val_acc_ensemble,val_loss_1,val_loss_2
0,0.90625,0.9375,0.625,0.31176871061325073,0.1942288726568222,0.9182000160217285,0.9121000170707703,0.9221000075340271,0.27452728152275085,0.286098837852478
1,0.96875,1.0,0.5,0.06417100131511688,0.07529428601264954,0.9266999959945679,0.9259999990463257,0.9333999752998352,0.24158237874507904,0.24034243822097778
2,0.96875,0.875,0.5625,0.11217016726732254,0.4188467264175415,0.935699999332428,0.9361000061035156,0.9391999840736389,0.2144118696451187,0.20828679203987122
3,0.96875,0.9375,0.71875,0.041941460222005844,0.08256359398365021,0.9362999796867371,0.9395999908447266,0.9424999952316284,0.21092763543128967,0.21147571504116058
4,1.0,1.0,0.5625,0.047468021512031555,0.03638974577188492,0.942300021648407,0.9362000226974487,0.942300021648407,0.19090256094932556,0.1973482370376587
5,1.0,1.0,0.59375,0.02599392831325531,0.0427844263613224,0.9416999816894531,0.9405999779701233,0.944100022315979,0.19630517065525055,0.1931324005126953
6,0.96875,0.96875,0.4375,0.048436641693115234,0.13675670325756073,0.9429000020027161,0.9437000155448914,0.9448999762535095,0.1930476278066635,0.18882925808429718
7,1.0,1.0,0.65625,0.013879643753170967,0.015284750610589981,0.9424999952316284,0.9458000063896179,0.9473999738693237,0.18874405324459076,0.18269024789333344
8,1.0,1.0,0.46875,0.0032506887800991535,0.010485083796083927,0.9466000199317932,0.9463000297546387,0.9478999972343445,0.1749652922153473,0.17802268266677856
9,1.0,1.0,0.53125,0.0030689099803566933,0.006107536144554615,0.9413999915122986,0.9477999806404114,0.9474999904632568,0.1849766969680786,0.17891846597194672
10,1.0,1.0,0.53125,0.00526216346770525,0.0053227911703288555,0.9445000290870667,0.9470999836921692,0.9476000070571899,0.18266728520393372,0.1800980567932129
11,1.0,1.0,0.5625,0.0034984461963176727,0.002763912081718445,0.9455999732017517,0.9466999769210815,0.9480000138282776,0.17956900596618652,0.18347010016441345
12,1.0,1.0,0.59375,0.010825764387845993,0.0108098853379488,0.9441999793052673,0.9458000063896179,0.9470999836921692,0.18279248476028442,0.18482130765914917
13,1.0,1.0,0.53125,0.0019926622044295073,0.0017711329273879528,0.946399986743927,0.9484000205993652,0.9484999775886536,0.17841234803199768,0.1788894236087799
14,0.9375,1.0,0.4375,0.24222540855407715,0.003291623666882515,0.9473999738693237,0.9491000175476074,0.9490000009536743,0.17780199646949768,0.17911243438720703
