,acc,loss,val_acc,val_loss
0,0.924833357334137,0.08069686591625214,0.9171000123023987,0.27304205298423767
1,0.9455833435058594,0.06050589308142662,0.9309999942779541,0.22815454006195068
2,0.9520000219345093,0.39616119861602783,0.9362000226974487,0.21131457388401031
3,0.9587500095367432,0.12494868785142899,0.9401999711990356,0.19538190960884094
4,0.9631666541099548,0.11584071815013885,0.9447000026702881,0.18086549639701843
5,0.965416669845581,0.020636387169361115,0.9453999996185303,0.18291732668876648
6,0.965666651725769,0.029954954981803894,0.9460999965667725,0.18025778234004974
7,0.9669166803359985,0.09249992668628693,0.947700023651123,0.17459751665592194
8,0.968916654586792,0.06041542813181877,0.9473000168800354,0.17347240447998047
9,0.9702500104904175,0.028464654460549355,0.949400007724762,0.16753679513931274
