,acc_ensemble,acc_1,acc_2,acc_3,acc_4,val_acc_ensemble,val_acc_1,val_acc_2,val_acc_3,val_acc_4,loss_1,loss_2,loss_3,loss_4,val_loss_1,val_loss_2,val_loss_3,val_loss_4
0,0.9417166709899902,0.9417166709899902,0.9417166709899902,0.9417166709899902,0.9417166709899902,0.9417999982833862,0.9417999982833862,0.9417999982833862,0.9417999982833862,0.9417999982833862,0.24707138538360596,0.1930375099182129,0.3104121685028076,0.21631431579589844,0.1999366283416748,0.1999366283416748,0.1999366283416748,0.1999366283416748
1,0.9545000195503235,0.9545000195503235,0.9545000195503235,0.9545000195503235,0.9545000195503235,0.9527000188827515,0.9527000188827515,0.9527000188827515,0.9527000188827515,0.9527000188827515,0.1673523336648941,0.058682456612586975,0.2184610664844513,0.07443274557590485,0.16056695580482483,0.16056695580482483,0.16056695580482483,0.16056695580482483
2,0.9590666890144348,0.9590666890144348,0.9590666890144348,0.9590666890144348,0.9590666890144348,0.9577000141143799,0.9577000141143799,0.9577000141143799,0.9577000141143799,0.9577000141143799,0.2418108731508255,0.16846929490566254,0.14794686436653137,0.21009434759616852,0.14663852751255035,0.14663852751255035,0.14663852751255035,0.14663852751255035
3,0.9644500017166138,0.9644500017166138,0.9644500017166138,0.9644500017166138,0.9644500017166138,0.9610000252723694,0.9610000252723694,0.9610000252723694,0.9610000252723694,0.9610000252723694,0.08430761843919754,0.044347211718559265,0.027946067973971367,0.12176486849784851,0.12979289889335632,0.12979289889335632,0.12979289889335632,0.12979289889335632
4,0.9691833257675171,0.9691833257675171,0.9691833257675171,0.9691833257675171,0.9691833257675171,0.9634000062942505,0.9634000062942505,0.9634000062942505,0.9634000062942505,0.9634000062942505,0.1282712072134018,0.05004382133483887,0.15614642202854156,0.05649023503065109,0.12299919128417969,0.12299919128417969,0.12299919128417969,0.12299919128417969
5,0.9713500142097473,0.9713500142097473,0.9713500142097473,0.9713500142097473,0.9713500142097473,0.9646999835968018,0.9646999835968018,0.9646999835968018,0.9646999835968018,0.9646999835968018,0.13887743651866913,0.04234514385461807,0.36483821272850037,0.014141569845378399,0.11615657061338425,0.11615657061338425,0.11615657061338425,0.11615657061338425
6,0.9720666408538818,0.9720666408538818,0.9720666408538818,0.9720666408538818,0.9720666408538818,0.9632999897003174,0.9632999897003174,0.9632999897003174,0.9632999897003174,0.9632999897003174,0.0434454046189785,0.034313127398490906,0.03276125341653824,0.01657712087035179,0.11643940210342407,0.11643940210342407,0.11643940210342407,0.11643940210342407
7,0.9750166535377502,0.9750166535377502,0.9750166535377502,0.9750166535377502,0.9750166535377502,0.9663000106811523,0.9663000106811523,0.9663000106811523,0.9663000106811523,0.9663000106811523,0.03054054081439972,0.02809208072721958,0.023137737065553665,0.03139273822307587,0.11171892285346985,0.11171892285346985,0.11171892285346985,0.11171892285346985
8,0.9753333330154419,0.9753333330154419,0.9753333330154419,0.9753333330154419,0.9753333330154419,0.9661999940872192,0.9661999940872192,0.9661999940872192,0.9661999940872192,0.9661999940872192,0.014646332710981369,0.00796610675752163,0.09707494080066681,0.10327520966529846,0.1101192906498909,0.1101192906498909,0.1101192906498909,0.1101192906498909
9,0.9770333170890808,0.9770333170890808,0.9770333170890808,0.9770333170890808,0.9770333170890808,0.9692999720573425,0.9692999720573425,0.9692999720573425,0.9692999720573425,0.9692999720573425,0.008441350422799587,0.020586125552654266,0.014280271716415882,0.026353735476732254,0.10475011169910431,0.10475011169910431,0.10475011169910431,0.10475011169910431
