,train_acc_1,train_acc_2,train_loss_1,train_loss_2,val_acc,val_acc_1,val_acc_2,val_loss_1,val_loss_2
0,0.9375,0.90625,0.7328932881355286,0.7107371091842651,0.9081000089645386,0.9081000089645386,0.9081000089645386,0.7054388523101807,0.7054388523101807
1,0.875,0.875,0.7746593356132507,0.6542952060699463,0.9248999953269958,0.9248999953269958,0.9248999953269958,0.5706637501716614,0.5706637501716614
2,0.90625,0.875,0.6007025241851807,0.5894780158996582,0.9308000206947327,0.9308000206947327,0.9308000206947327,0.4965401291847229,0.4965401291847229
3,1.0,0.84375,0.37939342856407166,0.6963170766830444,0.9372000098228455,0.9372000098228455,0.9372000098228455,0.4358133375644684,0.4358133375644684
4,0.96875,1.0,0.48354372382164,0.2715575695037842,0.9386000037193298,0.9386000037193298,0.9386000037193298,0.39511582255363464,0.39511582255363464
5,0.96875,1.0,0.31704533100128174,0.21528007090091705,0.9437000155448914,0.9437000155448914,0.9437000155448914,0.35981279611587524,0.35981279611587524
6,1.0,0.9375,0.18922147154808044,0.4228546619415283,0.9444000124931335,0.9444000124931335,0.9444000124931335,0.3307720124721527,0.3307720124721527
7,1.0,1.0,0.21667665243148804,0.250018447637558,0.9467999935150146,0.9467999935150146,0.9467999935150146,0.3159160912036896,0.3159160912036896
8,1.0,1.0,0.3690078556537628,0.1638711392879486,0.948199987411499,0.948199987411499,0.948199987411499,0.2932318449020386,0.2932318449020386
9,1.0,0.875,0.21065950393676758,0.5432871580123901,0.9430999755859375,0.9430999755859375,0.9430999755859375,0.2848335802555084,0.2848335802555084
10,1.0,0.9375,0.19094756245613098,0.3035714328289032,0.9472000002861023,0.9472000002861023,0.9472000002861023,0.26497942209243774,0.26497942209243774
11,1.0,0.9375,0.16717366874217987,0.2599342465400696,0.947700023651123,0.947700023651123,0.947700023651123,0.25695696473121643,0.25695696473121643
12,1.0,1.0,0.08104027807712555,0.21842212975025177,0.9477999806404114,0.9477999806404114,0.9477999806404114,0.24844585359096527,0.24844585359096527
13,0.8125,1.0,0.5510389804840088,0.11129212379455566,0.9478999972343445,0.9478999972343445,0.9478999972343445,0.2424551546573639,0.2424551546573639
14,1.0,0.96875,0.12666922807693481,0.1949293315410614,0.9467999935150146,0.9467999935150146,0.9467999935150146,0.24117150902748108,0.24117150902748108
15,0.96875,1.0,0.31168627738952637,0.06991531699895859,0.9473999738693237,0.9473999738693237,0.9473999738693237,0.23020143806934357,0.23020143806934357
16,1.0,1.0,0.06695679575204849,0.18451069295406342,0.9456999897956848,0.9456999897956848,0.9456999897956848,0.22925974428653717,0.22925974428653717
17,1.0,1.0,0.07380954921245575,0.10171955823898315,0.9470000267028809,0.9470000267028809,0.9470000267028809,0.21805578470230103,0.21805578470230103
18,1.0,0.96875,0.052159033715724945,0.2477521002292633,0.947700023651123,0.947700023651123,0.947700023651123,0.21457338333129883,0.21457338333129883
19,1.0,1.0,0.05523540824651718,0.05272548645734787,0.9463000297546387,0.9463000297546387,0.9463000297546387,0.2220665067434311,0.2220665067434311
20,1.0,1.0,0.06285160779953003,0.07851991057395935,0.9452999830245972,0.9452999830245972,0.9452999830245972,0.21586084365844727,0.21586084365844727
21,1.0,1.0,0.06006726622581482,0.03823580592870712,0.9495000243186951,0.9495000243186951,0.9495000243186951,0.21043166518211365,0.21043166518211365
22,1.0,1.0,0.047677524387836456,0.07121008634567261,0.9472000002861023,0.9472000002861023,0.9472000002861023,0.2066197693347931,0.2066197693347931
23,0.90625,1.0,0.398261159658432,0.05679384246468544,0.944100022315979,0.944100022315979,0.944100022315979,0.21798178553581238,0.21798178553581238
24,1.0,1.0,0.057039737701416016,0.0672721341252327,0.9474999904632568,0.9474999904632568,0.9474999904632568,0.20290054380893707,0.20290054380893707
25,1.0,1.0,0.046108096837997437,0.031444765627384186,0.9452000260353088,0.9452000260353088,0.9452000260353088,0.20312777161598206,0.20312777161598206
26,1.0,1.0,0.022852977737784386,0.03624332696199417,0.9477999806404114,0.9477999806404114,0.9477999806404114,0.20006580650806427,0.20006580650806427
27,1.0,1.0,0.0452718548476696,0.07736194133758545,0.9458000063896179,0.9458000063896179,0.9458000063896179,0.2042163759469986,0.2042163759469986
28,1.0,1.0,0.025122828781604767,0.03089616447687149,0.9480999708175659,0.9480999708175659,0.9480999708175659,0.19846822321414948,0.19846822321414948
29,1.0,1.0,0.0475580058991909,0.038116440176963806,0.9473999738693237,0.9473999738693237,0.9473999738693237,0.1974247545003891,0.1974247545003891
