,train_acc_1,train_acc_2,train_acc_3,train_acc_4,train_acc_5,train_acc_ensemble,train_loss_1,train_loss_2,train_loss_3,train_loss_4,train_loss_5,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_5,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3,val_loss_4,val_loss_5
0,1.0,1.0,0.96875,0.96875,1.0,0.28125,0.5493180751800537,0.4939802289009094,0.5301108956336975,0.5000683069229126,0.4106358289718628,0.9210000038146973,0.9319999814033508,0.9160000085830688,0.9240000247955322,0.9160000085830688,0.9409999847412109,0.7670918107032776,0.7552084922790527,0.7572489380836487,0.7698373198509216,0.7635723948478699
1,1.0,1.0,1.0,1.0,1.0,0.21875,0.2525624632835388,0.26624318957328796,0.22764615714550018,0.23090755939483643,0.29962748289108276,0.9110000133514404,0.9240000247955322,0.9139999747276306,0.9169999957084656,0.9179999828338623,0.9380000233650208,0.6566548943519592,0.6310386061668396,0.6517162919044495,0.6580632925033569,0.6483863592147827
2,1.0,1.0,1.0,1.0,1.0,0.375,0.2579192519187927,0.17171736061573029,0.2766887843608856,0.21058525145053864,0.28072771430015564,0.906000018119812,0.9309999942779541,0.9070000052452087,0.9150000214576721,0.9200000166893005,0.9390000104904175,0.5933042168617249,0.5635724067687988,0.5876064300537109,0.5887500643730164,0.5758460164070129
3,1.0,1.0,1.0,1.0,1.0,0.375,0.1802772879600525,0.1786039024591446,0.20762141048908234,0.17872530221939087,0.1856309026479721,0.9139999747276306,0.9240000247955322,0.9100000262260437,0.9139999747276306,0.9190000295639038,0.9409999847412109,0.5450994372367859,0.5164486169815063,0.5433881282806396,0.5436075925827026,0.5400034785270691
4,1.0,1.0,1.0,1.0,1.0,0.375,0.12840262055397034,0.15032227337360382,0.13400433957576752,0.10804697871208191,0.11340010166168213,0.9100000262260437,0.9309999942779541,0.9100000262260437,0.9139999747276306,0.9169999957084656,0.9390000104904175,0.5092310309410095,0.48272180557250977,0.5146911144256592,0.5117172002792358,0.49880051612854004
5,1.0,1.0,1.0,1.0,1.0,0.375,0.11205261945724487,0.12225467711687088,0.13543742895126343,0.10585379600524902,0.10230425000190735,0.9079999923706055,0.9309999942779541,0.9079999923706055,0.9150000214576721,0.921999990940094,0.9419999718666077,0.485464483499527,0.454389363527298,0.48786869645118713,0.48328760266304016,0.4692395329475403
6,1.0,1.0,1.0,1.0,1.0,0.40625,0.11201906204223633,0.14455732703208923,0.10286321491003036,0.11002352833747864,0.0584266260266304,0.906000018119812,0.9229999780654907,0.9110000133514404,0.9179999828338623,0.9200000166893005,0.9409999847412109,0.46601131558418274,0.43342718482017517,0.46492326259613037,0.46035730838775635,0.45159077644348145
7,1.0,1.0,1.0,1.0,1.0,0.375,0.07797574251890182,0.07537715137004852,0.08397447317838669,0.13828709721565247,0.10629145056009293,0.9070000052452087,0.9279999732971191,0.902999997138977,0.9190000295639038,0.9200000166893005,0.9409999847412109,0.44963791966438293,0.4150211811065674,0.4497647285461426,0.4443117082118988,0.43016475439071655
8,1.0,1.0,1.0,1.0,0.96875,0.40625,0.09537242352962494,0.07845625281333923,0.060526564717292786,0.06314155459403992,0.13367170095443726,0.9039999842643738,0.925000011920929,0.9070000052452087,0.921999990940094,0.9210000038146973,0.9399999976158142,0.43550434708595276,0.3997678756713867,0.4373902678489685,0.4297162592411041,0.41870519518852234
9,1.0,1.0,1.0,0.96875,1.0,0.125,0.06249552220106125,0.07719501852989197,0.1052575409412384,0.1432783603668213,0.04259900376200676,0.906000018119812,0.925000011920929,0.9049999713897705,0.9210000038146973,0.9229999780654907,0.9419999718666077,0.4206348955631256,0.3901468813419342,0.4264625310897827,0.4178750216960907,0.4029656946659088
10,1.0,1.0,1.0,1.0,1.0,0.3125,0.036447953432798386,0.04456886649131775,0.050621747970581055,0.08715973794460297,0.06835509091615677,0.9100000262260437,0.9290000200271606,0.9020000100135803,0.9229999780654907,0.9200000166893005,0.9419999718666077,0.40871503949165344,0.38030514121055603,0.41460198163986206,0.40838930010795593,0.3930753469467163
11,1.0,1.0,1.0,1.0,1.0,0.34375,0.05532943829894066,0.0685669407248497,0.048605091869831085,0.07086493074893951,0.05286005511879921,0.9100000262260437,0.9269999861717224,0.9020000100135803,0.9169999957084656,0.9190000295639038,0.9380000233650208,0.4001518189907074,0.36921805143356323,0.4058515131473541,0.3982057273387909,0.38812583684921265
12,1.0,1.0,1.0,1.0,1.0,0.5,0.04674135148525238,0.05503998324275017,0.08510791510343552,0.037542954087257385,0.060315556824207306,0.9100000262260437,0.925000011920929,0.9049999713897705,0.9200000166893005,0.9160000085830688,0.9419999718666077,0.39028388261795044,0.35984212160110474,0.3961584270000458,0.3965512216091156,0.37668004631996155
13,1.0,1.0,1.0,1.0,1.0,0.375,0.04878602176904678,0.033076830208301544,0.043298400938510895,0.037113457918167114,0.07133562862873077,0.9049999713897705,0.9300000071525574,0.902999997138977,0.9210000038146973,0.9179999828338623,0.9369999766349792,0.38892847299575806,0.3518175184726715,0.3884788155555725,0.38574323058128357,0.36920231580734253
14,1.0,1.0,1.0,1.0,1.0,0.25,0.029959596693515778,0.056149207055568695,0.03628278151154518,0.045428063720464706,0.021869705989956856,0.9110000133514404,0.9269999861717224,0.9070000052452087,0.9229999780654907,0.9169999957084656,0.9399999976158142,0.37906283140182495,0.3457987904548645,0.381183385848999,0.3786517381668091,0.36207491159439087
