,acc_1,acc_2,acc_3,acc_ensemble,loss_1,loss_2,loss_3
20,0.72,0.71,0.74,0.7875,111.79750061035156,19.18264389038086,72.01487731933594
21,0.7599999999999999,0.755,0.7325,0.8150000000000001,28.06059455871582,33.707611083984375,65.0689468383789
22,0.765,0.7125,0.72,0.7775000000000001,59.388343811035156,42.05188751220703,73.13712310791016
23,0.7575000000000001,0.73,0.7499999999999999,0.8025,36.87139129638672,70.56404113769531,38.90454864501953
24,0.73,0.735,0.7300000000000001,0.7925000000000002,41.160552978515625,39.09885025024414,73.56415557861328
25,0.725,0.7275,0.7175,0.8,29.97289276123047,25.893131256103516,14.359102249145508
26,0.7300000000000001,0.7200000000000001,0.74,0.7975,76.54280090332031,24.32732391357422,59.695594787597656
27,0.7300000000000001,0.74,0.7625000000000001,0.8175000000000001,75.38026428222656,45.86914825439453,17.677932739257812
28,0.7525000000000001,0.7325,0.7775000000000001,0.8150000000000001,41.08026885986328,87.86441802978516,33.791717529296875
29,0.7725,0.7725,0.745,0.8150000000000001,111.67538452148438,40.43519592285156,87.28216552734375
30,0.7525000000000001,0.77,0.7425,0.8000000000000002,29.004947662353516,56.919334411621094,15.160467147827148
31,0.765,0.7750000000000001,0.745,0.82,44.93598937988281,39.314910888671875,27.295482635498047
32,0.7725000000000001,0.7,0.7750000000000001,0.8225,33.302459716796875,19.03342056274414,19.478225708007812
33,0.77,0.7649999999999999,0.77,0.8275,12.05031681060791,16.900636672973633,41.347381591796875
34,0.7175,0.7625,0.7499999999999999,0.8,51.53076934814453,42.60639953613281,42.23596954345703
35,0.7474999999999999,0.7625,0.7499999999999999,0.8150000000000001,38.909263610839844,43.473690032958984,110.43433380126953
36,0.7524999999999998,0.785,0.7500000000000001,0.82,60.27537155151367,22.032686233520508,11.193991661071777
37,0.7675,0.7725,0.7625,0.8424999999999999,71.77693176269531,40.82890319824219,22.279254913330078
38,0.7600000000000001,0.77,0.765,0.8300000000000001,11.286556243896484,16.06437873840332,24.04669189453125
39,0.7425,0.76,0.775,0.825,19.50606918334961,14.084574699401855,52.34330368041992
40,0.7700000000000001,0.8125,0.7725000000000001,0.8549999999999999,19.929807662963867,12.510639190673828,14.895809173583984
41,0.78,0.7874999999999999,0.77,0.8400000000000001,11.834367752075195,12.181571006774902,20.40325927734375
42,0.8,0.7950000000000002,0.7825,0.8425,5.89310359954834,31.48977279663086,27.886547088623047
43,0.7975000000000001,0.805,0.7925,0.8550000000000001,21.9324893951416,11.761911392211914,17.449609756469727
44,0.7899999999999999,0.7949999999999999,0.7949999999999999,0.8524999999999998,22.38209342956543,29.224788665771484,28.433218002319336
45,0.7875,0.8099999999999999,0.7849999999999999,0.8425,8.07790756225586,12.379854202270508,22.25687026977539
46,0.7749999999999999,0.8025,0.785,0.8475000000000001,9.964041709899902,2.523446559906006,1.9114384651184082
47,0.7899999999999999,0.7975,0.775,0.8525,12.249387741088867,23.555309295654297,7.211447238922119
48,0.7875,0.7925,0.7875,0.845,30.744098663330078,4.786276817321777,1.2165775299072266
49,0.7825,0.7825000000000001,0.785,0.8475000000000001,5.234086513519287,8.702484130859375,2.9913744926452637
50,0.7899999999999999,0.785,0.7825000000000001,0.8400000000000001,36.74833679199219,2.602358818054199,14.360294342041016
51,0.7875,0.78,0.7950000000000002,0.8550000000000002,15.128192901611328,10.27509880065918,12.16855239868164
52,0.7899999999999999,0.785,0.7950000000000002,0.8525000000000003,15.116729736328125,11.920165061950684,6.936921119689941
53,0.7849999999999999,0.785,0.7925000000000001,0.8425,2.266909122467041,9.634815216064453,6.34240198135376
54,0.7875,0.795,0.7925000000000001,0.8425,9.13127326965332,18.427696228027344,9.461228370666504
55,0.7875,0.79,0.7925000000000001,0.8450000000000001,16.767101287841797,13.321203231811523,8.04380989074707
56,0.7849999999999999,0.795,0.785,0.8475000000000001,17.93571662902832,11.334197998046875,4.7546491622924805
57,0.7849999999999999,0.795,0.79,0.8425,0.5533199310302734,12.010440826416016,21.360004425048828
58,0.7825,0.7925,0.79,0.8450000000000001,9.67486572265625,30.990259170532227,4.555371284484863
59,0.7825,0.79,0.79,0.8425,10.038703918457031,4.80829381942749,15.031466484069824
