,acc_ensemble,acc_1,acc_2,acc_3,acc_4,val_acc_ensemble,val_acc_1,val_acc_2,val_acc_3,val_acc_4,loss_1,loss_2,loss_3,loss_4,val_loss_1,val_loss_2,val_loss_3,val_loss_4
0,1.0,1.0,0.9983333349227905,1.0,1.0,0.8980000019073486,0.8884000182151794,0.888700008392334,0.892799973487854,0.8956000208854675,0.0013927341205999255,0.004011272452771664,0.0014431867748498917,0.008197950199246407,0.3944738507270813,0.40077444911003113,0.38491231203079224,0.3821629285812378
1,1.0,1.0,1.0,1.0,1.0,0.8995000123977661,0.8944000005722046,0.8924999833106995,0.8949999809265137,0.8956000208854675,0.0007193760247901082,0.000569397525396198,0.0008303550421260297,0.0007060205098241568,0.4004877805709839,0.407268226146698,0.3938051164150238,0.3933873772621155
2,1.0,1.0,1.0,1.0,1.0,0.8999000191688538,0.8956000208854675,0.8945000171661377,0.8970999717712402,0.8970999717712402,0.0005419111112132668,0.0006290820892900229,0.00042367412243038416,0.000430985790444538,0.4039977192878723,0.4070153534412384,0.39743685722351074,0.3967491686344147
3,1.0,1.0,1.0,1.0,1.0,0.8996999859809875,0.8960000276565552,0.894599974155426,0.8971999883651733,0.8968999981880188,0.00031620985828340054,0.0005087036406621337,0.0002893209457397461,0.0003448938950896263,0.4091450572013855,0.410358726978302,0.4020393490791321,0.4013265073299408
4,1.0,1.0,1.0,1.0,1.0,0.9004999995231628,0.8952999711036682,0.8956000208854675,0.8974999785423279,0.8968999981880188,0.0001748549402691424,0.0002135642571374774,0.00014023427502252162,0.00027698505437001586,0.41387420892715454,0.41386961936950684,0.40711313486099243,0.40684258937835693
5,1.0,1.0,1.0,1.0,1.0,0.900600016117096,0.8949999809265137,0.8959000110626221,0.8974000215530396,0.8964999914169312,0.0002769757411442697,0.0001880840864032507,0.00024825407308526337,0.00035143273998983204,0.4179515242576599,0.4179793894290924,0.41135501861572266,0.4104710519313812
6,1.0,1.0,1.0,1.0,1.0,0.9009000062942505,0.8952000141143799,0.8964999914169312,0.8984000086784363,0.8962000012397766,0.0001548459695186466,0.00021443484001792967,0.0002001438697334379,0.00013070464774500579,0.42164483666419983,0.4215967655181885,0.4150572121143341,0.41427236795425415
7,1.0,1.0,1.0,1.0,1.0,0.9000999927520752,0.8960000276565552,0.8964999914169312,0.8988999724388123,0.8960000276565552,0.00031627307180315256,8.179675205610693e-05,0.00015303700638469309,0.00011508249735925347,0.4250323176383972,0.424747496843338,0.4181549847126007,0.4178653359413147
8,1.0,1.0,1.0,1.0,1.0,0.8998000025749207,0.895799994468689,0.896399974822998,0.8988000154495239,0.895799994468689,9.612974827177823e-05,8.88607173692435e-05,0.00014369050040841103,0.00011251993419136852,0.4278462827205658,0.4276120960712433,0.42130526900291443,0.4212462902069092
9,1.0,1.0,1.0,1.0,1.0,0.8996000289916992,0.8955000042915344,0.8970000147819519,0.8991000056266785,0.8956999778747559,8.641045133117586e-05,0.00018011727661360055,0.00010150638991035521,0.00011123753210995346,0.43117645382881165,0.430678129196167,0.42463091015815735,0.4247227907180786
