,acc_1,acc_2,acc_ensemble,loss_1,loss_2,val_acc_1,val_acc_2,val_acc_ensemble,val_loss_1,val_loss_2
0,0.37136250734329224,0.365200012922287,0.4115999937057495,2.451535224914551,3.8314321041107178,0.33828750252723694,0.3320625126361847,0.3785249888896942,4.039926528930664,4.051994323730469
1,0.617312490940094,0.6188250184059143,0.6642125248908997,0.20700427889823914,0.05948669835925102,0.5870375037193298,0.5871875286102295,0.6370875239372253,2.5710949897766113,2.5699522495269775
2,0.6950125098228455,0.6996625065803528,0.7447500228881836,0.13267023861408234,0.08339241147041321,0.6680625081062317,0.6753374934196472,0.7216749787330627,2.0306882858276367,2.0041961669921875
3,0.7164250016212463,0.7392625212669373,0.7741624712944031,0.024151086807250977,0.03194485604763031,0.6901999711990356,0.716949999332428,0.7536625266075134,1.8119808435440063,1.7620497941970825
4,0.7347875237464905,0.7365750074386597,0.7803375124931335,0.02031492069363594,0.352542519569397,0.7091500163078308,0.7127125263214111,0.7624124884605408,1.663455605506897,1.6611915826797485
5,0.7646750211715698,0.7535625100135803,0.7987124919891357,0.015319465659558773,0.011210335418581963,0.7412750124931335,0.7318750023841858,0.7788249850273132,1.5384924411773682,1.5609734058380127
6,0.7766749858856201,0.7711625099182129,0.8066375255584717,1.480264663696289,0.008071796037256718,0.753724992275238,0.748075008392334,0.7889000177383423,1.4740098714828491,1.4861273765563965
7,0.7839124798774719,0.7821750044822693,0.8123624920845032,0.20676285028457642,0.006540999747812748,0.7619374990463257,0.7600749731063843,0.7940750122070312,1.4256027936935425,1.4286696910858154
8,0.7821499705314636,0.7768874764442444,0.8134875297546387,1.138910174369812,0.004065718036144972,0.75986248254776,0.7543500065803528,0.7928875088691711,1.3991187810897827,1.4086782932281494
9,0.7754625082015991,0.7624499797821045,0.8022750020027161,0.01492206659168005,0.004906145855784416,0.751550018787384,0.7401624917984009,0.7818250060081482,1.3862141370773315,1.4140126705169678
10,0.7928624749183655,0.7884500026702881,0.8195624947547913,0.0037536423187702894,0.003880811855196953,0.7699124813079834,0.7666624784469604,0.8005250096321106,1.323350429534912,1.3365962505340576
11,0.8008875250816345,0.7956249713897705,0.8256000280380249,0.11796871572732925,0.004378777928650379,0.7795875072479248,0.7753999829292297,0.8071249723434448,1.2870807647705078,1.302488088607788
12,0.8022375106811523,0.792900025844574,0.826324999332428,0.012766746804118156,0.004362194333225489,0.7817749977111816,0.7724499702453613,0.8086000084877014,1.2696930170059204,1.2927181720733643
13,0.8065124750137329,0.8005625009536743,0.828712522983551,0.0017616718541830778,0.002890599425882101,0.7850375175476074,0.7809125185012817,0.8118125200271606,1.2506506443023682,1.2634940147399902
14,0.808287501335144,0.8051124811172485,0.8305374979972839,0.0028092768043279648,0.0014018283691257238,0.7868000268936157,0.7858625054359436,0.8135250210762024,1.236771583557129,1.2429590225219727
