,train_acc_1,train_acc_2,train_acc_3,train_acc_ensemble,train_loss_1,train_loss_2,train_loss_3,val_acc_1,val_acc_2,val_acc_3,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3
0,0.875,0.09375,0.84375,0.28125,2.9080607891082764,5.049198150634766,3.2410850524902344,0.2146500051021576,0.2146500051021576,0.2146500051021576,0.2146500051021576,4.692366600036621,4.692366600036621,4.692366600036621
1,0.4375,0.90625,0.40625,0.03125,4.237494468688965,2.607109546661377,4.262780666351318,0.3793500065803528,0.3793500065803528,0.3793500065803528,0.3793500065803528,4.021655082702637,4.021655082702637,4.021655082702637
2,0.96875,0.96875,1.0,0.28125,1.6318399906158447,2.293164014816284,1.5083742141723633,0.4172999858856201,0.4172999858856201,0.4172999858856201,0.4172999858856201,3.8058040142059326,3.8058040142059326,3.8058040142059326
3,1.0,1.0,1.0,0.3125,1.1840195655822754,1.3112108707427979,1.3953666687011719,0.4221250116825104,0.4221250116825104,0.4221250116825104,0.4221250116825104,3.719224214553833,3.719224214553833,3.719224214553833
4,1.0,0.96875,0.96875,0.40625,0.9430112242698669,1.0977143049240112,1.1003303527832031,0.4187999963760376,0.4187999963760376,0.4187999963760376,0.4187999963760376,3.6636946201324463,3.6636946201324463,3.6636946201324463
5,1.0,0.375,1.0,0.375,1.1391592025756836,3.867453098297119,1.033427119255066,0.4109500050544739,0.4109500050544739,0.4109500050544739,0.4109500050544739,3.6435840129852295,3.6435840129852295,3.6435840129852295
6,1.0,1.0,1.0,0.28125,0.8613919019699097,0.9839465618133545,0.8676314353942871,0.4102500081062317,0.4102500081062317,0.4102500081062317,0.4102500081062317,3.6013906002044678,3.6013906002044678,3.6013906002044678
7,1.0,1.0,1.0,0.1875,0.9482641220092773,0.5727647542953491,0.6608480215072632,0.4093250036239624,0.4093250036239624,0.4093250036239624,0.4093250036239624,3.562408208847046,3.562408208847046,3.562408208847046
8,1.0,1.0,0.84375,0.5625,0.6101709604263306,0.5121155977249146,2.3670825958251953,0.4088500142097473,0.4088500142097473,0.4088500142097473,0.4088500142097473,3.527085065841675,3.527085065841675,3.527085065841675
9,1.0,1.0,1.0,0.34375,0.6826878786087036,0.902690052986145,0.8648653626441956,0.40685001015663147,0.40685001015663147,0.40685001015663147,0.40685001015663147,3.509874105453491,3.509874105453491,3.509874105453491
10,1.0,1.0,1.0,0.34375,0.4802163243293762,0.8402657508850098,0.5035791397094727,0.4014500081539154,0.4014500081539154,0.4014500081539154,0.4014500081539154,3.5025851726531982,3.5025851726531982,3.5025851726531982
11,1.0,1.0,0.875,0.40625,0.44990360736846924,0.5092087984085083,2.1325130462646484,0.4014500081539154,0.4014500081539154,0.4014500081539154,0.4014500081539154,3.4799375534057617,3.4799375534057617,3.4799375534057617
12,1.0,0.96875,1.0,0.28125,0.5995962023735046,0.6967635750770569,0.40760499238967896,0.4083999991416931,0.4083999991416931,0.4083999991416931,0.4083999991416931,3.419517993927002,3.419517993927002,3.419517993927002
13,1.0,1.0,1.0,0.375,0.43754884600639343,0.5368275046348572,0.6082256436347961,0.40537500381469727,0.40537500381469727,0.40537500381469727,0.40537500381469727,3.4039909839630127,3.4039909839630127,3.4039909839630127
14,1.0,1.0,0.96875,0.1875,0.5159564018249512,0.2878492474555969,0.5035472512245178,0.40402498841285706,0.40402498841285706,0.40402498841285706,0.40402498841285706,3.3859238624572754,3.3859238624572754,3.3859238624572754
