,acc_ensemble,acc_1,acc_2,val_acc_ensemble,val_acc_1,val_acc_2,loss_1,loss_2,val_loss_1,val_loss_2
0,1.0,1.0,0.9983333349227905,0.9016000032424927,0.8866000175476074,0.8873000144958496,0.0033723190426826477,0.003895106725394726,0.3875763714313507,0.38967305421829224
1,1.0,1.0,1.0,0.9070000052452087,0.8995000123977661,0.8970999717712402,0.0007052442524582148,0.0011336823226884007,0.3655242323875427,0.36220502853393555
2,1.0,1.0,1.0,0.9074000120162964,0.8991000056266785,0.8999999761581421,0.0005305141676217318,0.0008191314409486949,0.3688781261444092,0.3615705668926239
3,1.0,1.0,1.0,0.907800018787384,0.8999000191688538,0.9006999731063843,0.00046141535858623683,0.0005507399328052998,0.3713807165622711,0.3637276291847229
4,1.0,1.0,1.0,0.9082000255584717,0.900600016117096,0.9017000198364258,0.00033535389229655266,0.00034942280035465956,0.37401270866394043,0.36436372995376587
5,1.0,1.0,1.0,0.9089999794960022,0.9007999897003174,0.9020000100135803,0.0001892254367703572,0.0002636393182910979,0.37632763385772705,0.36671724915504456
6,1.0,1.0,1.0,0.909600019454956,0.9010999798774719,0.9028000235557556,0.00018745585111901164,0.00013005651999264956,0.3782554268836975,0.36830633878707886
7,1.0,1.0,1.0,0.9089999794960022,0.901199996471405,0.9031999707221985,0.00024792045587673783,0.00015555028221569955,0.3811589479446411,0.3702255189418793
8,1.0,1.0,1.0,0.909600019454956,0.9013000130653381,0.902899980545044,0.00013288678019307554,0.00021985101921018213,0.3827100694179535,0.37182268500328064
9,1.0,1.0,1.0,0.9096999764442444,0.9013000130653381,0.9024999737739563,0.00011025489220628515,0.00014911190373823047,0.3850642740726471,0.3739946186542511
