,train_acc_1,train_acc_2,train_acc_3,train_acc_ensemble,train_loss_1,train_loss_2,train_loss_3,val_acc_1,val_acc_2,val_acc_3,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3
0,0.9375,0.9375,1.0,0.3125,0.7611446976661682,0.8249801993370056,0.6821079850196838,0.985450029373169,0.9845499992370605,0.9841499924659729,0.9868000149726868,0.5473880171775818,0.5458495616912842,0.5514009594917297
1,1.0,0.875,1.0,0.5,0.4054749608039856,0.6830837726593018,0.42292076349258423,0.9870499968528748,0.9867500066757202,0.9865000247955322,0.9880499839782715,0.3646448254585266,0.3625149428844452,0.36546897888183594
2,0.9375,1.0,1.0,0.34375,0.5490452647209167,0.31811845302581787,0.4292517304420471,0.9874500036239624,0.9876499772071838,0.9868000149726868,0.9879999756813049,0.28707292675971985,0.28531578183174133,0.28650233149528503
3,1.0,1.0,1.0,0.46875,0.22786250710487366,0.26507148146629333,0.22807396948337555,0.9874500036239624,0.9872499704360962,0.9873499870300293,0.9881500005722046,0.24356992542743683,0.24082578718662262,0.24305282533168793
4,0.96875,1.0,1.0,0.3125,0.2442411184310913,0.1360854059457779,0.2662796080112457,0.9872499704360962,0.9877499938011169,0.9876499772071838,0.9879500269889832,0.2141999453306198,0.21166636049747467,0.21452470123767853
5,1.0,1.0,1.0,0.5,0.3413045406341553,0.27552512288093567,0.200811967253685,0.9873999953269958,0.9876999855041504,0.9875500202178955,0.9882500171661377,0.19490575790405273,0.1923312544822693,0.19481627643108368
6,1.0,1.0,1.0,0.5,0.18667614459991455,0.12095189094543457,0.1033177524805069,0.9873499870300293,0.9876499772071838,0.9878000020980835,0.9879999756813049,0.17960377037525177,0.17742794752120972,0.17908015847206116
7,1.0,1.0,1.0,0.34375,0.08153149485588074,0.10702246427536011,0.09924864768981934,0.987500011920929,0.9875500202178955,0.9879000186920166,0.9879999756813049,0.168844535946846,0.1674811989068985,0.1687464565038681
8,1.0,1.0,1.0,0.40625,0.05276579409837723,0.08726654946804047,0.0878780409693718,0.98785001039505,0.9876999855041504,0.9879000186920166,0.9882500171661377,0.16069743037223816,0.15910682082176208,0.15950767695903778
9,1.0,1.0,1.0,0.5,0.07904474437236786,0.122433140873909,0.0509665384888649,0.987500011920929,0.9877499938011169,0.98785001039505,0.988099992275238,0.15516571700572968,0.1548793464899063,0.1545621007680893
10,0.96875,1.0,1.0,0.4375,0.20287612080574036,0.0726417526602745,0.07803526520729065,0.9872999787330627,0.9878000020980835,0.9877499938011169,0.98785001039505,0.14771585166454315,0.14697115123271942,0.14716970920562744
11,1.0,1.0,1.0,0.5625,0.05064231902360916,0.06988510489463806,0.146109938621521,0.9872999787330627,0.9879500269889832,0.9878000020980835,0.988099992275238,0.14306271076202393,0.14252597093582153,0.14276161789894104
12,0.96875,1.0,1.0,0.34375,0.13835632801055908,0.10413942486047745,0.046219050884246826,0.9873999953269958,0.9879999756813049,0.9879000186920166,0.9880499839782715,0.13913843035697937,0.1385071575641632,0.13874125480651855
13,1.0,1.0,1.0,0.15625,0.05183844268321991,0.10371214151382446,0.032774150371551514,0.9872999787330627,0.9876499772071838,0.9879000186920166,0.9879500269889832,0.13589797914028168,0.13608990609645844,0.1357416957616806
14,1.0,1.0,1.0,0.4375,0.08131733536720276,0.04427187517285347,0.1020575538277626,0.987500011920929,0.9876999855041504,0.98785001039505,0.9879000186920166,0.13324075937271118,0.13291648030281067,0.13294926285743713
