,acc_ensemble,acc_1,acc_2,acc_3,loss_1,loss_2,loss_3
0,0.7374999999999999,0.6475,0.65,0.5824999999999999,42.96185302734375,59.39111328125,50.82450866699219
1,0.8024999999999999,0.7074999999999999,0.675,0.6825,55.429927825927734,19.320775985717773,39.09545135498047
2,0.8,0.7200000000000001,0.7274999999999999,0.735,23.00555419921875,32.262489318847656,26.841144561767578
3,0.8725000000000002,0.76,0.7799999999999999,0.8075000000000001,18.955476760864258,30.291522979736328,41.247802734375
4,0.865,0.7775,0.775,0.7925000000000001,31.46318817138672,16.409088134765625,16.40009307861328
5,0.8700000000000001,0.805,0.7649999999999999,0.8299999999999998,33.056182861328125,28.2403564453125,13.949726104736328
6,0.8975,0.8375,0.8150000000000001,0.8549999999999999,22.106359481811523,10.173727035522461,22.95303726196289
7,0.9075,0.8375000000000001,0.8100000000000002,0.825,17.454336166381836,8.339679718017578,12.058584213256836
8,0.8825000000000001,0.8549999999999999,0.8150000000000001,0.865,25.505449295043945,8.128253936767578,9.094282150268555
9,0.9125,0.8649999999999999,0.8300000000000001,0.8425,3.3286733627319336,12.962032318115234,15.583148956298828
10,0.9199999999999997,0.8775000000000001,0.86,0.8575000000000002,17.67906379699707,7.180613994598389,14.91146469116211
11,0.9299999999999999,0.8574999999999999,0.865,0.85,25.544973373413086,22.77568817138672,5.814103603363037
12,0.915,0.875,0.835,0.8649999999999999,7.165264129638672,10.678580284118652,1.6590169668197632
13,0.9225,0.8800000000000001,0.8550000000000001,0.8524999999999998,8.640562057495117,6.552521705627441,16.458621978759766
14,0.9375,0.865,0.8725000000000002,0.8825,8.66976261138916,8.374457359313965,13.98514175415039
15,0.9125,0.8775000000000001,0.8175000000000001,0.8825,9.692801475524902,11.710477828979492,12.061105728149414
16,0.9274999999999999,0.89,0.8600000000000001,0.885,8.811458587646484,4.0041823387146,15.50737476348877
17,0.9324999999999998,0.8975,0.8474999999999999,0.9125,5.379462242126465,5.173374176025391,12.581379890441895
18,0.9399999999999998,0.8899999999999999,0.8600000000000001,0.8924999999999998,6.454294681549072,14.008516311645508,2.505338191986084
19,0.9349999999999999,0.8975,0.8775000000000001,0.885,4.547684669494629,12.815250396728516,3.4258551597595215
20,0.9349999999999998,0.8949999999999999,0.9024999999999999,0.9025000000000001,21.647510528564453,5.147859573364258,4.564918041229248
21,0.9399999999999998,0.9000000000000001,0.8699999999999999,0.89,5.997760772705078,4.94494104385376,8.577303886413574
22,0.925,0.8899999999999999,0.8625,0.8825,6.983062744140625,16.789331436157227,10.434688568115234
23,0.9199999999999999,0.8975,0.86,0.875,5.2327494621276855,7.5539140701293945,5.918617248535156
24,0.9349999999999998,0.89,0.9124999999999999,0.8574999999999999,9.677053451538086,14.993887901306152,4.6778154373168945
25,0.9324999999999999,0.905,0.8550000000000001,0.8849999999999998,9.910146713256836,9.545055389404297,7.094022274017334
26,0.9450000000000001,0.9049999999999999,0.8899999999999999,0.915,5.668379306793213,7.30185604095459,11.65981674194336
27,0.9524999999999999,0.9,0.9049999999999999,0.915,6.0518341064453125,4.708598613739014,3.495591163635254
28,0.9350000000000002,0.8925000000000001,0.8825,0.9024999999999999,9.463869094848633,8.896238327026367,3.5164785385131836
29,0.9575000000000001,0.8774999999999998,0.925,0.8975,10.981388092041016,5.5040459632873535,7.226289749145508
30,0.95,0.9125000000000002,0.8774999999999998,0.9049999999999999,11.185523986816406,4.907587051391602,9.993980407714844
31,0.9475,0.9049999999999999,0.9075,0.8974999999999997,20.553356170654297,7.6575140953063965,4.2660980224609375
32,0.9349999999999999,0.9075,0.8825000000000001,0.9099999999999999,6.366518020629883,10.103984832763672,3.2267236709594727
33,0.9549999999999998,0.9049999999999999,0.9099999999999999,0.9124999999999999,2.6784610748291016,8.848076820373535,8.162425994873047
34,0.9499999999999998,0.9149999999999998,0.9275,0.8924999999999998,0.882066011428833,8.017617225646973,1.7665115594863892
35,0.9424999999999999,0.8950000000000001,0.9125,0.905,0.5524280071258545,2.87064528465271,6.210989475250244
36,0.9475,0.9075000000000001,0.905,0.915,8.042169570922852,1.5766111612319946,9.557271003723145
37,0.9424999999999999,0.8975,0.915,0.8799999999999999,3.103175163269043,10.041213989257812,6.848536491394043
38,0.95,0.89,0.9099999999999999,0.9025000000000001,1.9484599828720093,4.934746742248535,4.419410228729248
39,0.9524999999999999,0.9174999999999999,0.905,0.9275,2.4748761653900146,14.805628776550293,2.399392604827881
40,0.9625,0.9099999999999999,0.9199999999999999,0.9075000000000001,2.321640968322754,2.925168752670288,4.058100700378418
41,0.9574999999999999,0.9199999999999999,0.9299999999999999,0.9274999999999999,1.1288968324661255,2.3827342987060547,3.611851215362549
42,0.9674999999999999,0.9249999999999998,0.9225,0.9349999999999999,0.777991533279419,2.100668430328369,2.859175205230713
43,0.9649999999999999,0.9424999999999999,0.9325000000000001,0.9324999999999999,1.917633056640625,3.517080307006836,6.241886138916016
44,0.9649999999999999,0.9349999999999999,0.9324999999999999,0.9324999999999999,3.6222708225250244,0.0,2.234492778778076
45,0.9625,0.9249999999999998,0.95,0.9399999999999998,3.101121425628662,1.4903212785720825,0.6399586796760559
46,0.9649999999999999,0.9400000000000001,0.945,0.9374999999999998,0.4175487756729126,1.1112356185913086,0.13465964794158936
47,0.9649999999999999,0.9399999999999998,0.9399999999999998,0.9349999999999999,0.4120982885360718,0.7566945552825928,0.25426185131073
48,0.9674999999999999,0.9424999999999999,0.95,0.9399999999999998,0.9666669368743896,1.666221022605896,3.5250637531280518
49,0.9649999999999999,0.9324999999999999,0.9475,0.9425000000000001,0.2593832015991211,2.635141134262085,0.6238973140716553
50,0.9599999999999997,0.9374999999999998,0.9475,0.9475,1.6989192962646484,2.5254180431365967,0.6061047315597534
51,0.9599999999999997,0.9324999999999999,0.9424999999999999,0.9400000000000001,0.0,1.827941656112671,1.0766875743865967
52,0.9624999999999998,0.9375,0.945,0.9375,0.3231731653213501,0.3726304769515991,1.2664794921875
53,0.9649999999999999,0.9349999999999999,0.9475,0.9375,0.205086350440979,0.8158081769943237,0.851152777671814
54,0.9649999999999999,0.9374999999999998,0.9475,0.9349999999999999,0.2888009548187256,0.4864889085292816,3.97017240524292
