,acc_ensemble,acc_1,acc_2,acc_3,acc_4,acc_5,loss_1,loss_2,loss_3,loss_4,loss_5
0,0.7075,0.5074999999999998,0.5549999999999999,0.5425000000000001,0.49000000000000005,0.5449999999999999,128.98196411132812,178.00570678710938,156.74647521972656,39.90057373046875,147.89663696289062
1,0.705,0.545,0.5475,0.53,0.5825,0.59,128.00128173828125,47.37700653076172,205.27903747558594,132.6324005126953,42.377418518066406
2,0.7575,0.5974999999999999,0.5675,0.6224999999999999,0.6200000000000001,0.535,97.38504791259766,209.57305908203125,32.563232421875,56.80198669433594,57.706729888916016
3,0.7725000000000001,0.6,0.6975,0.63,0.5425000000000001,0.6125,51.77349090576172,26.089765548706055,12.53076171875,123.28995513916016,185.37484741210938
4,0.7700000000000001,0.63,0.61,0.65,0.6525,0.6775,53.80455017089844,143.54403686523438,87.03225708007812,165.37838745117188,29.833850860595703
5,0.7775,0.6375,0.7200000000000001,0.5525,0.71,0.6925,46.879920959472656,203.9513397216797,53.88925552368164,145.30018615722656,68.15190887451172
6,0.8225000000000001,0.7325,0.73,0.6150000000000001,0.7200000000000001,0.6849999999999998,31.420305252075195,17.670799255371094,83.70529174804688,233.91580200195312,23.483036041259766
7,0.7649999999999999,0.6424999999999998,0.745,0.605,0.7125000000000001,0.72,83.33587646484375,75.56419372558594,29.61019515991211,36.317665100097656,6.566014766693115
8,0.8174999999999999,0.6475,0.72,0.6849999999999999,0.67,0.6775,103.33433532714844,16.90859031677246,94.38748168945312,64.54768371582031,13.553457260131836
9,0.8324999999999999,0.7325,0.7649999999999999,0.7,0.7175,0.7224999999999999,62.73350143432617,89.34586334228516,13.52474308013916,18.254268646240234,53.03827667236328
10,0.8325000000000001,0.7250000000000001,0.745,0.6575,0.7374999999999999,0.75,20.932071685791016,155.81753540039062,79.83473205566406,14.323447227478027,120.14911651611328
11,0.8775000000000001,0.765,0.7775,0.7075,0.755,0.7775000000000001,15.994415283203125,40.927364349365234,15.571503639221191,136.63990783691406,5.316440105438232
12,0.8625,0.765,0.7775000000000001,0.71,0.755,0.715,16.941558837890625,21.028770446777344,35.93865966796875,34.49970626831055,109.91207122802734
