,acc_1,acc_2,acc_3,acc_4,acc_5,acc_6,acc_ensemble,loss_1,loss_2,loss_3,loss_4,loss_5,loss_6,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_5,val_acc_6,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3,val_loss_4,val_loss_5,val_loss_6
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.007962368428707123,0.010598734021186829,0.010040875524282455,0.007543960586190224,0.008151175454258919,0.010775240138173103,0.8914999961853027,0.8914999961853027,0.8914999961853027,0.8914999961853027,0.8914999961853027,0.8914999961853027,0.8914999961853027,0.3623200058937073,0.3623200058937073,0.3623200058937073,0.3623200058937073,0.3623200058937073,0.3623200058937073
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0021935466211289167,0.002713551977649331,0.0035209732595831156,0.004806155804544687,0.0033538728021085262,0.005305539350956678,0.8931000232696533,0.8931000232696533,0.8931000232696533,0.8931000232696533,0.8931000232696533,0.8931000232696533,0.8931000232696533,0.3701957166194916,0.3701957166194916,0.3701957166194916,0.3701957166194916,0.3701957166194916,0.3701957166194916
2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0013516455655917525,0.003464470850303769,0.002167438855394721,0.0022008479572832584,0.0017042604740709066,0.002211037091910839,0.892799973487854,0.892799973487854,0.892799973487854,0.892799973487854,0.892799973487854,0.892799973487854,0.892799973487854,0.37928035855293274,0.37928035855293274,0.37928035855293274,0.37928035855293274,0.37928035855293274,0.37928035855293274
3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0009928185027092695,0.0011759980116039515,0.0011320965131744742,0.0007948066340759397,0.000971539004240185,0.0009307872969657183,0.892799973487854,0.892799973487854,0.892799973487854,0.892799973487854,0.892799973487854,0.892799973487854,0.892799973487854,0.3877553343772888,0.3877553343772888,0.3877553343772888,0.3877553343772888,0.3877553343772888,0.3877553343772888
4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0010478137992322445,0.0010062390938401222,0.0007353680557571352,0.000786533928476274,0.0008975430391728878,0.0009259444777853787,0.8927000164985657,0.8927000164985657,0.8927000164985657,0.8927000164985657,0.8927000164985657,0.8927000164985657,0.8927000164985657,0.39457499980926514,0.39457499980926514,0.39457499980926514,0.39457499980926514,0.39457499980926514,0.39457499980926514
5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0005357624613679945,0.0008079721592366695,0.00044004234950989485,0.0006498496513813734,0.0005120796849951148,0.0006498496513813734,0.8927000164985657,0.8927000164985657,0.8927000164985657,0.8927000164985657,0.8927000164985657,0.8927000164985657,0.8927000164985657,0.4007378816604614,0.4007378816604614,0.4007378816604614,0.4007378816604614,0.4007378816604614,0.4007378816604614
6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.000511775491759181,0.00048602320021018386,0.0004229036858305335,0.0003774635260924697,0.0004961358499713242,0.0005784890381619334,0.8930000066757202,0.8930000066757202,0.8930000066757202,0.8930000066757202,0.8930000066757202,0.8930000066757202,0.8930000066757202,0.4064841866493225,0.4064841866493225,0.4064841866493225,0.4064841866493225,0.4064841866493225,0.4064841866493225
7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0004269331693649292,0.00032800910412333906,0.00023583501752000302,0.0004642673011403531,0.00031628497526980937,0.0002539406414143741,0.8924000263214111,0.8924000263214111,0.8924000263214111,0.8924000263214111,0.8924000263214111,0.8924000263214111,0.8924000263214111,0.41172850131988525,0.41172850131988525,0.41172850131988525,0.41172850131988525,0.41172850131988525,0.41172850131988525
8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00030805959249846637,0.0002515908854547888,0.00029402767540887,0.00027024871087633073,0.00027024871087633073,0.00042845954885706306,0.8916000127792358,0.8916000127792358,0.8916000127792358,0.8916000127792358,0.8916000127792358,0.8916000127792358,0.8916000127792358,0.41674843430519104,0.41674843430519104,0.41674843430519104,0.41674843430519104,0.41674843430519104,0.41674843430519104
9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00024034253146965057,0.0003042238822672516,0.00025367626221850514,0.000186183926416561,0.0003375006199348718,0.00025367626221850514,0.8913000226020813,0.8913000226020813,0.8913000226020813,0.8913000226020813,0.8913000226020813,0.8913000226020813,0.8913000226020813,0.42089149355888367,0.42089149355888367,0.42089149355888367,0.42089149355888367,0.42089149355888367,0.42089149355888367
