,train_acc_1,train_acc_2,train_acc_3,train_loss_1,train_loss_2,train_loss_3,val_acc,val_acc_1,val_acc_2,val_acc_3,val_loss_1,val_loss_2,val_loss_3
0,0.90625,0.84375,0.9375,0.7075421810150146,0.8610230684280396,0.6219675540924072,0.9085000157356262,0.9085000157356262,0.9085000157356262,0.9085000157356262,0.6919318437576294,0.6919318437576294,0.6919318437576294
1,0.96875,0.96875,1.0,0.509706437587738,0.5062994360923767,0.448039174079895,0.9283999800682068,0.9283999800682068,0.9283999800682068,0.9283999800682068,0.5538684725761414,0.5538684725761414,0.5538684725761414
2,0.96875,0.9375,0.96875,0.5155986547470093,0.5508708357810974,0.4900352358818054,0.9355000257492065,0.9355000257492065,0.9355000257492065,0.9355000257492065,0.47578710317611694,0.47578710317611694,0.47578710317611694
3,1.0,0.96875,0.9375,0.3619137406349182,0.32663607597351074,0.4788506031036377,0.9398999810218811,0.9398999810218811,0.9398999810218811,0.9398999810218811,0.41793495416641235,0.41793495416641235,0.41793495416641235
4,0.9375,0.96875,1.0,0.32783639430999756,0.3472554683685303,0.22886596620082855,0.944599986076355,0.944599986076355,0.944599986076355,0.944599986076355,0.37394770979881287,0.37394770979881287,0.37394770979881287
5,1.0,1.0,1.0,0.25075626373291016,0.20963814854621887,0.23694397509098053,0.9440000057220459,0.9440000057220459,0.9440000057220459,0.9440000057220459,0.3466772437095642,0.3466772437095642,0.3466772437095642
6,0.96875,1.0,0.96875,0.2828841209411621,0.2771297097206116,0.2917211055755615,0.9434000253677368,0.9434000253677368,0.9434000253677368,0.9434000253677368,0.32880887389183044,0.32880887389183044,0.32880887389183044
7,0.96875,1.0,1.0,0.29330626130104065,0.26231443881988525,0.23004655539989471,0.9480000138282776,0.9480000138282776,0.9480000138282776,0.9480000138282776,0.2981429100036621,0.2981429100036621,0.2981429100036621
8,0.96875,1.0,1.0,0.2230188250541687,0.1405036747455597,0.1923050880432129,0.9478999972343445,0.9478999972343445,0.9478999972343445,0.9478999972343445,0.2825069725513458,0.2825069725513458,0.2825069725513458
9,1.0,1.0,0.875,0.17501328885555267,0.17724625766277313,0.4051605463027954,0.9473000168800354,0.9473000168800354,0.9473000168800354,0.9473000168800354,0.26938965916633606,0.26938965916633606,0.26938965916633606
10,1.0,1.0,1.0,0.1362595558166504,0.14515629410743713,0.16555505990982056,0.946399986743927,0.946399986743927,0.946399986743927,0.946399986743927,0.26019442081451416,0.26019442081451416,0.26019442081451416
11,1.0,1.0,1.0,0.11091869324445724,0.1473219096660614,0.10742591321468353,0.9472000002861023,0.9472000002861023,0.9472000002861023,0.9472000002861023,0.2536401152610779,0.2536401152610779,0.2536401152610779
12,1.0,1.0,1.0,0.123760886490345,0.1212068721652031,0.1160915270447731,0.9459999799728394,0.9459999799728394,0.9459999799728394,0.9459999799728394,0.2495056688785553,0.2495056688785553,0.2495056688785553
13,1.0,1.0,1.0,0.06883605569601059,0.1181059181690216,0.06970187276601791,0.9484999775886536,0.9484999775886536,0.9484999775886536,0.9484999775886536,0.23740363121032715,0.23740363121032715,0.23740363121032715
14,1.0,0.96875,1.0,0.17100340127944946,0.0884789302945137,0.0600726380944252,0.9470000267028809,0.9470000267028809,0.9470000267028809,0.9470000267028809,0.23433183133602142,0.23433183133602142,0.23433183133602142
15,1.0,1.0,1.0,0.07056152820587158,0.07570165395736694,0.06955321133136749,0.9476000070571899,0.9476000070571899,0.9476000070571899,0.9476000070571899,0.22692221403121948,0.22692221403121948,0.22692221403121948
16,1.0,1.0,0.96875,0.0682014524936676,0.13860835134983063,0.15467160940170288,0.9445000290870667,0.9445000290870667,0.9445000290870667,0.9445000290870667,0.23017475008964539,0.23017475008964539,0.23017475008964539
17,1.0,1.0,1.0,0.06556809693574905,0.07591071724891663,0.05574369803071022,0.9452999830245972,0.9452999830245972,0.9452999830245972,0.9452999830245972,0.22337467968463898,0.22337467968463898,0.22337467968463898
18,1.0,1.0,1.0,0.03985380381345749,0.0630408376455307,0.0439833328127861,0.9473999738693237,0.9473999738693237,0.9473999738693237,0.9473999738693237,0.21463178098201752,0.21463178098201752,0.21463178098201752
19,1.0,1.0,1.0,0.0629403367638588,0.07163851708173752,0.050970010459423065,0.9470999836921692,0.9470999836921692,0.9470999836921692,0.9470999836921692,0.21445290744304657,0.21445290744304657,0.21445290744304657
20,1.0,1.0,1.0,0.057098448276519775,0.04151761904358864,0.05193691700696945,0.9453999996185303,0.9453999996185303,0.9453999996185303,0.9453999996185303,0.21601709723472595,0.21601709723472595,0.21601709723472595
21,1.0,1.0,1.0,0.03243127092719078,0.028493590652942657,0.02377280965447426,0.9456999897956848,0.9456999897956848,0.9456999897956848,0.9456999897956848,0.21043884754180908,0.21043884754180908,0.21043884754180908
22,1.0,1.0,1.0,0.06016610190272331,0.048103537410497665,0.03407954424619675,0.9452000260353088,0.9452000260353088,0.9452000260353088,0.9452000260353088,0.2145409733057022,0.2145409733057022,0.2145409733057022
23,1.0,1.0,1.0,0.021285470575094223,0.047769565135240555,0.043228257447481155,0.9477999806404114,0.9477999806404114,0.9477999806404114,0.9477999806404114,0.20507685840129852,0.20507685840129852,0.20507685840129852
24,1.0,1.0,0.96875,0.03644156455993652,0.035499345511198044,0.1569077968597412,0.9467999935150146,0.9467999935150146,0.9467999935150146,0.9467999935150146,0.2100600302219391,0.2100600302219391,0.2100600302219391
25,1.0,1.0,1.0,0.04992875084280968,0.028862951323390007,0.029930198565125465,0.9480999708175659,0.9480999708175659,0.9480999708175659,0.9480999708175659,0.2034182995557785,0.2034182995557785,0.2034182995557785
