,train_acc_1,train_acc_2,train_acc_3,train_acc_ensemble,train_loss_1,train_loss_2,train_loss_3,val_acc_1,val_acc_2,val_acc_3,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3
0,0.5,0.59375,0.46875,0.125,3.2772297859191895,3.1813626289367676,3.3576035499572754,0.6456500291824341,0.6407999992370605,0.6431499719619751,0.830049991607666,2.7249910831451416,2.7618799209594727,2.750736713409424
1,0.71875,0.875,0.65625,0.34375,2.287836790084839,2.163280963897705,2.718566417694092,0.8403499722480774,0.8356000185012817,0.8445000052452087,0.9331499934196472,1.7144218683242798,1.7466713190078735,1.7049587965011597
2,0.96875,0.875,0.875,0.4375,0.9181312918663025,1.9886243343353271,2.0580239295959473,0.892549991607666,0.8889999985694885,0.8957499861717224,0.9563999772071838,1.2681169509887695,1.299810767173767,1.2596962451934814
3,1.0,1.0,1.0,0.28125,0.807310938835144,0.9480352401733398,0.6060264110565186,0.9178000092506409,0.9100499749183655,0.913100004196167,0.964900016784668,1.0077409744262695,1.0535337924957275,1.0249053239822388
4,1.0,1.0,0.875,0.625,0.5501095652580261,0.8763365149497986,1.7844579219818115,0.9257500171661377,0.9200000166893005,0.924049973487854,0.967199981212616,0.8668846487998962,0.9103376865386963,0.8846868276596069
5,0.90625,1.0,1.0,0.125,1.5175479650497437,0.5764130353927612,0.7305958271026611,0.931850016117096,0.9247499704360962,0.9277499914169312,0.9706500172615051,0.7721091508865356,0.8128478527069092,0.7948874235153198
6,0.875,0.90625,1.0,0.21875,1.238311529159546,1.4689335823059082,0.548255205154419,0.9332500100135803,0.9264500141143799,0.9314000010490417,0.970300018787384,0.7209066152572632,0.7649298906326294,0.7371816635131836
7,0.90625,1.0,1.0,0.21875,1.307934045791626,0.5382004976272583,0.6366372108459473,0.9347000122070312,0.9298999905586243,0.9334499835968018,0.9712499976158142,0.677207350730896,0.7106378674507141,0.6897757649421692
8,1.0,1.0,1.0,0.34375,0.38287153840065,0.391726016998291,0.31829404830932617,0.9354000091552734,0.9304500222206116,0.9334499835968018,0.9725499749183655,0.6436294913291931,0.6784422993659973,0.6613879203796387
9,1.0,1.0,0.9375,0.40625,0.4480774700641632,0.406225323677063,1.2236745357513428,0.9351999759674072,0.9325500130653381,0.9312000274658203,0.9725000262260437,0.6299718618392944,0.6486920118331909,0.6440086960792542
10,1.0,1.0,1.0,0.21875,0.3343867063522339,0.36179161071777344,0.37585049867630005,0.9346500039100647,0.932699978351593,0.9339500069618225,0.9724500179290771,0.6046408414840698,0.6324062943458557,0.6200517416000366
11,1.0,1.0,1.0,0.28125,0.3037096858024597,0.3222082853317261,0.3277243673801422,0.9381999969482422,0.9350500106811523,0.9358000159263611,0.9721500277519226,0.5797703266143799,0.6019158959388733,0.6016133427619934
12,1.0,1.0,1.0,0.40625,0.2791755199432373,0.39522606134414673,0.2501818835735321,0.9376999735832214,0.9361000061035156,0.9365000128746033,0.9733999967575073,0.5656442642211914,0.5798388123512268,0.5775189399719238
13,1.0,1.0,0.78125,0.53125,0.22435703873634338,0.1662481278181076,1.3219982385635376,0.9381499886512756,0.9360499978065491,0.9351500272750854,0.9727500081062317,0.5601425766944885,0.5693274140357971,0.5700631737709045
14,1.0,1.0,1.0,0.34375,0.21190300583839417,0.24891376495361328,0.2912445366382599,0.9388999938964844,0.9359999895095825,0.9376500248908997,0.9734500050544739,0.5472562313079834,0.5604191422462463,0.5505302548408508
