,train_acc_1,train_acc_2,train_acc_3,train_acc_ensemble,train_loss_1,train_loss_2,train_loss_3,val_acc_1,val_acc_2,val_acc_3,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3
0,0.9375,0.96875,0.90625,0.40625,0.24099229276180267,0.12097704410552979,0.31265562772750854,0.9187999963760376,0.9204999804496765,0.9139000177383423,0.9300000071525574,0.25104954838752747,0.24311049282550812,0.2775507867336273
1,0.96875,0.90625,1.0,0.46875,0.08284538984298706,0.32046347856521606,0.04738490283489227,0.9333999752998352,0.9366999864578247,0.9337000250816345,0.9416000247001648,0.21228574216365814,0.2032923400402069,0.22069141268730164
2,1.0,0.96875,1.0,0.3125,0.05496688932180405,0.1779966652393341,0.02842913568019867,0.9359999895095825,0.9336000084877014,0.9348000288009644,0.9429000020027161,0.20297127962112427,0.2113480418920517,0.21510708332061768
3,1.0,1.0,1.0,0.5625,0.037300415337085724,0.008516361936926842,0.013726942241191864,0.9417999982833862,0.9417999982833862,0.942799985408783,0.9463000297546387,0.1907861977815628,0.19358184933662415,0.1871226280927658
4,1.0,1.0,1.0,0.3125,0.018595322966575623,0.04789479449391365,0.006528322584927082,0.9473999738693237,0.9448000192642212,0.9447000026702881,0.9506000280380249,0.17024943232536316,0.18570564687252045,0.1818857043981552
5,1.0,0.875,1.0,0.53125,0.008791431784629822,0.3368171751499176,0.014996360056102276,0.9455000162124634,0.9491000175476074,0.9495000243186951,0.9523000121116638,0.178933784365654,0.17097853124141693,0.17082859575748444
6,1.0,1.0,1.0,0.3125,0.007643568329513073,0.0036505362950265408,0.0035454011522233486,0.9480000138282776,0.9469000101089478,0.9538000226020813,0.9519000053405762,0.17138557136058807,0.18237712979316711,0.166424959897995
7,0.96875,1.0,0.96875,0.46875,0.03180685639381409,0.011174549348652363,0.045487288385629654,0.9473000168800354,0.9505000114440918,0.9517999887466431,0.9549000263214111,0.17842349410057068,0.17237944900989532,0.16776178777217865
8,1.0,1.0,1.0,0.40625,0.0036591989919543266,0.0023379719350486994,0.008239420130848885,0.9501000046730042,0.9509999752044678,0.9531000256538391,0.9538999795913696,0.16619141399860382,0.17818738520145416,0.16434375941753387
9,1.0,0.90625,1.0,0.46875,0.0006310068420134485,0.1262582391500473,0.0025610229931771755,0.9496999979019165,0.9503999948501587,0.9506000280380249,0.9520000219345093,0.16809511184692383,0.18071122467517853,0.17580512166023254
10,1.0,1.0,1.0,0.46875,0.0009099373710341752,0.0013906094245612621,0.001803534454666078,0.9517999887466431,0.949400007724762,0.9535999894142151,0.9538000226020813,0.16367115080356598,0.18328328430652618,0.16420722007751465
11,1.0,1.0,1.0,0.3125,0.0016461845953017473,0.0029020020738244057,0.0015281107043847442,0.9523000121116638,0.9508000016212463,0.9545999765396118,0.9546999931335449,0.16757476329803467,0.17871014773845673,0.1632724553346634
12,1.0,1.0,1.0,0.46875,0.0012618585024029016,0.0018839857075363398,0.0014066933654248714,0.9520999789237976,0.9517999887466431,0.9542999863624573,0.9557999968528748,0.16736020147800446,0.17639443278312683,0.16295760869979858
13,1.0,1.0,1.0,0.625,0.0005360828945413232,0.0006592491990886629,0.0029311408288776875,0.9491999745368958,0.9520999789237976,0.9549999833106995,0.95660001039505,0.1788691133260727,0.17368708550930023,0.16430993378162384
14,1.0,1.0,1.0,0.34375,0.002539635868743062,0.002940039150416851,0.006695884745568037,0.9505000114440918,0.9502999782562256,0.9513000249862671,0.9546999931335449,0.17463065683841705,0.17815187573432922,0.17394192516803741
