,train_acc_1,train_acc_2,train_acc_3,train_acc_4,train_acc_ensemble,train_loss_1,train_loss_2,train_loss_3,train_loss_4,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3,val_loss_4
0,0.65625,0.65625,0.65625,0.71875,0.0625,2.8317654132843018,2.6943211555480957,2.770969867706299,2.7010552883148193,0.7856150269508362,0.7953799962997437,0.7771199941635132,0.7776100039482117,0.9355300068855286,2.3890082836151123,2.365607261657715,2.3999619483947754,2.4104104042053223
1,0.875,0.875,0.90625,0.75,0.25,2.191812038421631,2.3003337383270264,2.144558906555176,2.539062023162842,0.9290750026702881,0.9357150197029114,0.9338750243186951,0.9286199808120728,0.9757800102233887,1.5232750177383423,1.4919947385787964,1.4980262517929077,1.5149047374725342
2,0.96875,1.0,0.9375,0.9375,0.125,1.335794448852539,1.0319151878356934,1.5192294120788574,1.4371423721313477,0.9547500014305115,0.9582099914550781,0.9545699954032898,0.9521600008010864,0.9805399775505066,1.1758534908294678,1.1483349800109863,1.1722464561462402,1.1695181131362915
3,1.0,1.0,1.0,1.0,0.21875,0.8470295667648315,0.9389853477478027,1.0305132865905762,1.0995962619781494,0.9606750011444092,0.962215006351471,0.9638199806213379,0.9586099982261658,0.9814500212669373,1.000026822090149,0.9809567332267761,0.9697287678718567,0.9969809651374817
4,1.0,1.0,1.0,1.0,0.28125,0.7311888337135315,0.7905498147010803,1.1719627380371094,0.7335450649261475,0.9638950228691101,0.9633949995040894,0.964514970779419,0.9619600176811218,0.9814749956130981,0.8802147507667542,0.879600465297699,0.8683121800422668,0.8869841694831848
5,1.0,1.0,1.0,1.0,0.28125,0.7908629775047302,0.8263785243034363,0.6896353363990784,0.9522193074226379,0.9647549986839294,0.9638149738311768,0.9648299813270569,0.9632949829101562,0.9816300272941589,0.8059954643249512,0.8067312240600586,0.7972000241279602,0.8111696839332581
6,0.96875,1.0,0.9375,1.0,0.09375,1.6613094806671143,0.8089510202407837,1.434312105178833,0.7509227991104126,0.964169979095459,0.9638199806213379,0.9647150039672852,0.9628300070762634,0.9811300039291382,0.7552335262298584,0.7553671598434448,0.7481228113174438,0.7610126733779907
7,0.96875,0.96875,0.96875,1.0,0.28125,0.677810549736023,0.7421681880950928,1.284604787826538,0.5980119705200195,0.9636049866676331,0.9633349776268005,0.9650949835777283,0.9625399708747864,0.9809150099754333,0.7183647155761719,0.7183290719985962,0.7026548385620117,0.7279541492462158
8,1.0,0.875,0.9375,1.0,0.40625,0.3690093457698822,1.5684177875518799,1.093367576599121,0.5556308627128601,0.9624950289726257,0.9623600244522095,0.9641050100326538,0.9622049927711487,0.9806900024414062,0.6947829723358154,0.6940246224403381,0.6751506328582764,0.6972897052764893
9,0.96875,0.96875,1.0,1.0,0.1875,0.838403582572937,0.8128659129142761,0.478974312543869,0.3691396415233612,0.9601899981498718,0.9614899754524231,0.9635199904441833,0.961014986038208,0.9801700115203857,0.6867598295211792,0.6730200052261353,0.6505464315414429,0.6747772097587585
10,1.0,1.0,1.0,1.0,0.3125,0.3735005855560303,0.3218429684638977,0.42330119013786316,0.39805540442466736,0.9596499800682068,0.9598550200462341,0.9617999792098999,0.9603750109672546,0.9798799753189087,0.6627030372619629,0.6579614281654358,0.6391257047653198,0.6534425020217896
11,1.0,1.0,1.0,1.0,0.21875,0.4247317314147949,0.3997388482093811,0.45860570669174194,0.21149694919586182,0.9583050012588501,0.9582250118255615,0.9603049755096436,0.9591299891471863,0.9794399738311768,0.6489710807800293,0.6503642797470093,0.63209068775177,0.6404560804367065
12,0.96875,1.0,0.90625,0.90625,0.21875,0.7700397968292236,0.3610250949859619,1.332655906677246,1.269647240638733,0.9568049907684326,0.9565749764442444,0.9593350291252136,0.9581350088119507,0.9788550138473511,0.640064537525177,0.6407549381256104,0.6213899850845337,0.6273331046104431
13,1.0,1.0,1.0,1.0,0.15625,0.24754582345485687,0.23400235176086426,0.2897961139678955,0.35120949149131775,0.955715000629425,0.9552000164985657,0.9579349756240845,0.9565150141716003,0.9784349799156189,0.6330751776695251,0.6355712413787842,0.6150279641151428,0.6174613237380981
14,1.0,1.0,1.0,1.0,0.15625,0.302726686000824,0.27304500341415405,0.22717450559139252,0.5246356725692749,0.9537749886512756,0.9551650285720825,0.9567499756813049,0.9564250111579895,0.9781849980354309,0.6301175951957703,0.6205319762229919,0.6083677411079407,0.6048932075500488
