,acc_1,acc_2,acc_3,acc_ensemble,loss_1,loss_2,loss_3,val_acc_1,val_acc_2,val_acc_3,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3
0,0.9397500157356262,0.9365000128746033,0.9390000104904175,0.9458333253860474,0.0718417763710022,0.12888391315937042,0.38577303290367126,0.9273999929428101,0.9280999898910522,0.9254999756813049,0.9315000176429749,0.24039281904697418,0.24378007650375366,0.2461235076189041
1,0.9539999961853027,0.956416666507721,0.956166684627533,0.9595000147819519,0.06729597598314285,0.01993216760456562,0.08294592797756195,0.9336000084877014,0.9376999735832214,0.9388999938964844,0.9412000179290771,0.21794232726097107,0.20280314981937408,0.200839564204216
2,0.9645000100135803,0.9660000205039978,0.965583324432373,0.9673333168029785,0.23353832960128784,0.09034591913223267,0.02063732035458088,0.9437000155448914,0.945900022983551,0.9452000260353088,0.946399986743927,0.18552598357200623,0.18654245138168335,0.18534980714321136
3,0.9698333144187927,0.9672499895095825,0.9677500128746033,0.9698333144187927,0.013307285495102406,0.14555543661117554,0.05929742753505707,0.9465000033378601,0.9441999793052673,0.9455000162124634,0.9490000009536743,0.17556138336658478,0.18468508124351501,0.17990358173847198
4,0.9723333120346069,0.9723333120346069,0.9712499976158142,0.9734166860580444,0.01756659522652626,0.21133892238140106,0.04803430661559105,0.9498000144958496,0.949400007724762,0.9513000249862671,0.9513000249862671,0.17116869986057281,0.16958747804164886,0.17182911932468414
5,0.9739999771118164,0.9749166369438171,0.9731666445732117,0.9746666550636292,0.08933697640895844,0.07863038778305054,0.01305144652724266,0.9514999985694885,0.9528999924659729,0.953000009059906,0.9531999826431274,0.16613657772541046,0.16214519739151,0.16663594543933868
6,0.9756666421890259,0.9765833616256714,0.9743333458900452,0.9766666889190674,0.005441282410174608,0.025404315441846848,0.014064328745007515,0.9521999955177307,0.9519000053405762,0.9506000280380249,0.9523000121116638,0.1682739555835724,0.16653020679950714,0.1683005839586258
7,0.9761666655540466,0.9764999747276306,0.9745000004768372,0.9758333563804626,0.014982374384999275,0.005618969909846783,0.011361995711922646,0.95169997215271,0.9510999917984009,0.9490000009536743,0.9520999789237976,0.17364123463630676,0.17391325533390045,0.18492983281612396
8,0.9769999980926514,0.9769166707992554,0.9756666421890259,0.9768333435058594,0.007460544817149639,0.0026805484667420387,0.027490444481372833,0.95169997215271,0.9516000151634216,0.9513999819755554,0.9524000287055969,0.17172938585281372,0.1689441055059433,0.17087076604366302
9,0.9759166836738586,0.9769999980926514,0.9764166474342346,0.9772499799728394,0.0028050565160810947,0.001565341604873538,0.00486381771042943,0.9508000016212463,0.9524000287055969,0.9524000287055969,0.9527999758720398,0.17801885306835175,0.17383961379528046,0.17498266696929932
