,acc_1,acc_2,acc_3,acc_4,acc_5,acc_6,acc_ensemble,loss_1,loss_2,loss_3,loss_4,loss_5,loss_6,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_5,val_acc_6,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3,val_loss_4,val_loss_5,val_loss_6
0,0.9362833499908447,0.9339500069618225,0.9352499842643738,0.9367666840553284,0.9350000023841858,0.9354666471481323,0.9411500096321106,0.23965439200401306,0.05535217002034187,0.20901371538639069,0.08747335523366928,0.13393649458885193,0.06443062424659729,0.9322999715805054,0.9290000200271606,0.9315000176429749,0.9340999722480774,0.9314000010490417,0.9320999979972839,0.9362000226974487,0.2130921334028244,0.22401294112205505,0.21085596084594727,0.214643657207489,0.2129843533039093,0.21799620985984802
1,0.9452999830245972,0.9451000094413757,0.9451833367347717,0.9473833441734314,0.947700023651123,0.9437666535377502,0.9492666721343994,0.04462490975856781,0.026484999805688858,0.030794668942689896,0.45287570357322693,0.19122272729873657,0.035324085503816605,0.940500020980835,0.9417999982833862,0.9415000081062317,0.9455999732017517,0.9455999732017517,0.9430000185966492,0.9467999935150146,0.18156848847866058,0.18208828568458557,0.178827702999115,0.17464353144168854,0.1744232326745987,0.18381944298744202
2,0.9520999789237976,0.9506333470344543,0.9526500105857849,0.9519500136375427,0.9530500173568726,0.9502166509628296,0.9549499750137329,0.020337000489234924,0.006825842894613743,0.002447119913995266,0.008435536175966263,0.10640014708042145,0.017042862251400948,0.9490000009536743,0.9466999769210815,0.9487000107765198,0.9463000297546387,0.9510999917984009,0.9473000168800354,0.9491000175476074,0.17391416430473328,0.17823249101638794,0.17389240860939026,0.18196254968643188,0.1660580039024353,0.176718071103096
3,0.9514166712760925,0.9535499811172485,0.9516000151634216,0.9536166787147522,0.9532833099365234,0.9533833265304565,0.9545333385467529,0.03887777775526047,0.0039224773645401,0.006722208112478256,0.001584859099239111,0.0037668589502573013,0.002421298995614052,0.9473999738693237,0.9488000273704529,0.9452000260353088,0.9508000016212463,0.9506000280380249,0.9491999745368958,0.9505000114440918,0.17888472974300385,0.17013825476169586,0.17752647399902344,0.1741456538438797,0.1690482646226883,0.16867105662822723
4,0.94964998960495,0.9527999758720398,0.9522333145141602,0.9533166885375977,0.9525833129882812,0.9510999917984009,0.9539999961853027,0.002421376295387745,0.002730692271143198,0.003827090607956052,0.0020020841620862484,0.0028214554768055677,0.06053600832819939,0.9460999965667725,0.949400007724762,0.9491999745368958,0.9495000243186951,0.9495999813079834,0.9473999738693237,0.9502999782562256,0.18542489409446716,0.1734520047903061,0.1758408099412918,0.1747172474861145,0.17270953953266144,0.17807835340499878
5,0.9557999968528748,0.9560999870300293,0.956683337688446,0.9560499787330627,0.9559333324432373,0.9555166959762573,0.9578333497047424,0.0007299115532077849,0.0014592793304473162,0.0030652745626866817,0.0011913306079804897,0.0020496505312621593,0.001960389083251357,0.9524999856948853,0.9502999782562256,0.9524000287055969,0.9502000212669373,0.9513999819755554,0.9520999789237976,0.9524999856948853,0.16928650438785553,0.17126400768756866,0.16489163041114807,0.16995695233345032,0.16725218296051025,0.1676604449748993
6,0.9568166732788086,0.9572666883468628,0.9574999809265137,0.9567833542823792,0.9568833112716675,0.9567000269889832,0.9581999778747559,0.0006299044471234083,0.0014743139035999775,0.0008275391301140189,0.0006258108769543469,0.00040281168185174465,0.001406094990670681,0.9537000060081482,0.9523000121116638,0.9531000256538391,0.9517999887466431,0.9531999826431274,0.9534000158309937,0.9541000127792358,0.16869783401489258,0.16962943971157074,0.16433009505271912,0.17213068902492523,0.16559794545173645,0.16784580051898956
7,0.9569000005722046,0.9569833278656006,0.9576166868209839,0.9571333527565002,0.9568666815757751,0.9565833210945129,0.9581166505813599,0.0008491436019539833,0.0007267335313372314,0.0018902448937296867,0.00031799584394320846,0.001014519832096994,0.0009718805085867643,0.9531999826431274,0.9523000121116638,0.953499972820282,0.9527000188827515,0.9541000127792358,0.9538000226020813,0.954200029373169,0.16926340758800507,0.17050573229789734,0.1641981303691864,0.1701565682888031,0.1656053066253662,0.16785550117492676
8,0.9551833271980286,0.9575499892234802,0.9573833346366882,0.9575499892234802,0.9565833210945129,0.9561333060264587,0.9578333497047424,0.0006269209552556276,0.1671576201915741,0.0007787368958815932,0.00054580980213359,0.0010662168497219682,0.0005978153203614056,0.9521999955177307,0.9517999887466431,0.9531000256538391,0.9527999758720398,0.953499972820282,0.9534000158309937,0.9539999961853027,0.17353948950767517,0.16944922506809235,0.16550244390964508,0.17036285996437073,0.16646631062030792,0.16815394163131714
9,0.9570833444595337,0.9576333165168762,0.9580166935920715,0.9579833149909973,0.9579166769981384,0.9575166702270508,0.958466649055481,0.00037482805782929063,0.003411258105188608,0.0005192063981667161,0.00013781370944343507,0.001222363207489252,0.0003058310248889029,0.9528999924659729,0.9508000016212463,0.9538999795913696,0.9534000158309937,0.9535999894142151,0.953499972820282,0.9541000127792358,0.17288020253181458,0.17548149824142456,0.16790390014648438,0.17106923460960388,0.16795776784420013,0.16881321370601654
