,acc_ensemble,acc_1,acc_2,acc_3,acc_4,acc_5,loss_1,loss_2,loss_3,loss_4,loss_5
0,0.6575,0.5725,0.5175000000000001,0.525,0.4974999999999999,0.5375,172.05029296875,204.22900390625,342.8843078613281,181.30056762695312,83.52090454101562
1,0.6975000000000001,0.6125,0.5750000000000001,0.5775,0.5425,0.6075,222.58322143554688,129.78143310546875,78.86304473876953,56.794700622558594,112.79229736328125
2,0.785,0.63,0.6475000000000001,0.6599999999999999,0.64,0.675,234.672119140625,100.68123626708984,120.3119125366211,72.36231994628906,90.75140380859375
3,0.7725,0.6675000000000001,0.6625,0.6849999999999999,0.6475000000000001,0.7274999999999999,45.77581787109375,31.30910301208496,139.38612365722656,23.98267364501953,154.6964874267578
4,0.765,0.6725000000000001,0.6675000000000001,0.705,0.6849999999999999,0.7275,50.685001373291016,24.29369354248047,41.62337112426758,74.28712463378906,41.45711898803711
5,0.8074999999999999,0.7274999999999999,0.7125,0.7575,0.7175,0.7100000000000001,51.477027893066406,22.482566833496094,50.155853271484375,9.682232856750488,76.14933776855469
6,0.8049999999999999,0.74,0.765,0.7175,0.7275,0.7550000000000001,90.172119140625,25.536603927612305,109.68077850341797,97.06460571289062,4.235224723815918
7,0.8375000000000001,0.7625,0.765,0.7350000000000001,0.7175,0.7424999999999999,62.7747917175293,39.37788391113281,46.12602615356445,23.973630905151367,91.98126220703125
8,0.8525,0.7449999999999999,0.7500000000000001,0.7474999999999999,0.725,0.775,78.40713500976562,46.55644607543945,83.42852783203125,12.240325927734375,71.92698669433594
9,0.8699999999999999,0.775,0.765,0.7850000000000001,0.7525000000000002,0.725,56.632225036621094,8.551797866821289,44.10167694091797,18.154857635498047,120.99166870117188
10,0.875,0.7625,0.7625,0.785,0.7749999999999999,0.7625,16.967761993408203,21.77578353881836,50.134864807128906,72.80853271484375,46.76612854003906
11,0.865,0.7725,0.78,0.8125,0.7999999999999999,0.7825,31.147727966308594,12.903986930847168,11.552597999572754,2.6398096084594727,28.121814727783203
12,0.86,0.7575000000000001,0.7825000000000001,0.7699999999999999,0.7875,0.75,70.45500183105469,38.54899597167969,18.90903091430664,29.94831657409668,46.64469909667969
13,0.89,0.7449999999999999,0.8024999999999999,0.8,0.8025,0.7350000000000001,85.38441467285156,28.925151824951172,12.441960334777832,34.19627380371094,79.40128326416016
14,0.8825000000000001,0.79,0.8174999999999999,0.7675,0.8,0.7874999999999999,14.224088668823242,11.151632308959961,4.650444984436035,42.75367736816406,26.76667594909668
15,0.885,0.805,0.7949999999999999,0.775,0.7350000000000001,0.7575,0.42192506790161133,49.28296661376953,2.5359420776367188,12.858530044555664,7.3557562828063965
16,0.8825,0.8175000000000001,0.835,0.7775,0.8100000000000002,0.8174999999999999,0.47014665603637695,22.87687110900879,0.6270503997802734,47.97113800048828,43.83144760131836
17,0.8825,0.8125,0.8424999999999999,0.8099999999999999,0.7874999999999999,0.825,42.41060256958008,9.683748245239258,0.4488081932067871,25.414592742919922,32.585655212402344
18,0.8975000000000002,0.8075000000000001,0.8400000000000001,0.8150000000000001,0.8200000000000001,0.8150000000000001,21.45338249206543,0.054044246673583984,11.568188667297363,3.619858741760254,80.09288024902344
19,0.8625,0.8249999999999998,0.8125,0.8099999999999999,0.7625,0.78,2.297433853149414,3.587606430053711,10.955955505371094,25.629192352294922,91.8655776977539
20,0.8925000000000001,0.8,0.8300000000000001,0.8225,0.8074999999999999,0.8175000000000001,13.306745529174805,4.375003814697266,46.806114196777344,49.753623962402344,85.9012451171875
21,0.8875,0.8125,0.7949999999999999,0.8524999999999998,0.8275,0.8424999999999999,3.984607696533203,0.7750430107116699,36.33519744873047,37.9835205078125,6.430420875549316
22,0.885,0.785,0.7525,0.8574999999999999,0.7825,0.8375,7.116998195648193,7.427591800689697,39.85539245605469,23.16941261291504,7.269152641296387
23,0.8774999999999998,0.8,0.7725,0.8300000000000001,0.805,0.805,26.305578231811523,3.454699993133545,27.054702758789062,14.985166549682617,2.1174097061157227
24,0.8950000000000001,0.8,0.8225,0.8574999999999999,0.8300000000000001,0.7749999999999999,36.85127258300781,19.625816345214844,0.4134531021118164,5.908727169036865,68.678955078125
25,0.8799999999999999,0.8174999999999999,0.77,0.8225,0.8225,0.8275,93.63575744628906,28.73501205444336,35.98564910888672,19.76296043395996,1.1576011180877686
26,0.8875000000000002,0.7775,0.8150000000000001,0.8324999999999999,0.8125,0.8325000000000001,25.67690658569336,16.375469207763672,27.306283950805664,0.5255703926086426,11.023462295532227
27,0.8899999999999999,0.82,0.8250000000000002,0.8574999999999999,0.825,0.8099999999999999,18.061386108398438,19.846994400024414,41.6338005065918,17.373916625976562,49.93281936645508
28,0.9199999999999999,0.8399999999999999,0.8375,0.8074999999999999,0.85,0.8375,3.1610798835754395,48.49830627441406,35.07455825805664,148.00291442871094,6.749035835266113
29,0.9125,0.7725000000000001,0.8350000000000002,0.8625,0.8400000000000001,0.86,62.480106353759766,20.66739273071289,17.81780433654785,18.02458381652832,19.44662094116211
30,0.8874999999999998,0.82,0.8474999999999999,0.8275,0.8524999999999998,0.8175000000000001,11.505243301391602,4.649417400360107,10.024850845336914,9.676644325256348,11.000466346740723
31,0.9099999999999999,0.8200000000000001,0.8225000000000001,0.8300000000000001,0.8549999999999999,0.82,10.443367004394531,9.614627838134766,0.0,41.418190002441406,17.227378845214844
32,0.8975,0.8125,0.8299999999999998,0.8400000000000002,0.82,0.8175000000000001,4.40022087097168,21.231779098510742,3.000136375427246,4.047476768493652,40.184478759765625
33,0.9075000000000001,0.8225,0.8300000000000001,0.8475000000000001,0.8574999999999999,0.82,3.2761645317077637,22.705350875854492,25.51565170288086,10.645349502563477,9.067623138427734
34,0.915,0.8550000000000001,0.8450000000000001,0.8775000000000001,0.8525,0.8450000000000001,4.608258247375488,15.251325607299805,19.117712020874023,18.44593620300293,52.69157028198242
35,0.8975,0.7799999999999999,0.8325000000000001,0.8425,0.8499999999999999,0.825,23.015399932861328,0.29089927673339844,93.2368392944336,3.044081211090088,6.657462120056152
36,0.9174999999999999,0.8574999999999999,0.7725000000000001,0.8375,0.8125,0.8574999999999999,0.6647324562072754,23.071060180664062,11.039682388305664,15.305801391601562,0.9269223213195801
37,0.9275,0.8625,0.8225000000000001,0.8474999999999998,0.8400000000000001,0.8474999999999999,0.0,10.352556228637695,41.93423843383789,20.418399810791016,6.05334997177124
38,0.9174999999999999,0.8075000000000001,0.8625,0.8200000000000001,0.8399999999999999,0.86,14.524452209472656,13.945318222045898,17.749305725097656,29.846012115478516,18.805517196655273
39,0.9125000000000002,0.7825,0.8125,0.7849999999999999,0.825,0.8275,10.721761703491211,25.867347717285156,18.38377571105957,33.04438018798828,14.207907676696777
40,0.9225,0.8624999999999998,0.8475000000000001,0.8675,0.86,0.8675,14.157088279724121,7.6401753425598145,0.0,14.143275260925293,11.934733390808105
41,0.9224999999999998,0.8649999999999999,0.8674999999999999,0.8724999999999999,0.875,0.8775000000000001,14.59066390991211,12.114585876464844,2.425351142883301,1.5418062210083008,4.108804702758789
42,0.9299999999999999,0.8774999999999998,0.8524999999999998,0.875,0.8775000000000001,0.8724999999999999,22.636241912841797,1.168168067932129,9.382336616516113,7.060558795928955,7.626668930053711
43,0.9349999999999998,0.8825,0.8874999999999998,0.8699999999999999,0.8875,0.8774999999999998,8.593402862548828,4.121350288391113,6.09843635559082,17.851306915283203,3.230346441268921
44,0.9424999999999999,0.8775000000000001,0.9074999999999998,0.8799999999999999,0.8975,0.8974999999999997,5.849910736083984,21.344432830810547,9.372203826904297,4.400796890258789,6.6395263671875
45,0.9424999999999999,0.8950000000000001,0.8925000000000001,0.89,0.8899999999999999,0.8825,2.447946310043335,3.9505467414855957,3.167895793914795,5.093130111694336,13.685975074768066
46,0.9424999999999999,0.8825000000000001,0.8875,0.8975,0.9075000000000001,0.8899999999999999,17.81722640991211,9.655960083007812,4.261631488800049,3.069396734237671,4.405768871307373
47,0.9424999999999999,0.8724999999999999,0.8924999999999998,0.8974999999999997,0.9025000000000001,0.89,9.704011917114258,3.5138309001922607,3.7662405967712402,7.193396091461182,2.09055757522583
48,0.9424999999999999,0.885,0.8950000000000001,0.8949999999999999,0.9025000000000001,0.8924999999999998,2.734138011932373,0.06135916709899902,0.5884406566619873,6.928836822509766,1.1600700616836548
49,0.9424999999999999,0.8875,0.8975,0.8974999999999997,0.9075,0.8924999999999998,1.7256512641906738,0.0,11.951775550842285,4.138358116149902,14.505598068237305
50,0.9424999999999999,0.8875000000000002,0.8850000000000001,0.8949999999999999,0.8950000000000001,0.9024999999999999,7.100879669189453,18.99191665649414,4.807432651519775,10.168588638305664,14.212531089782715
51,0.945,0.885,0.8825000000000001,0.8975,0.905,0.9075,8.091626167297363,1.861344575881958,7.721450328826904,11.193464279174805,4.593188285827637
