,acc_ensemble,acc_1,acc_2,val_acc_ensemble,val_acc_1,val_acc_2,loss_1,loss_2,val_loss_1,val_loss_2
0,1.0,1.0,0.996666669845581,0.8899000287055969,0.8847000002861023,0.8776000142097473,0.008319314569234848,0.02069203555583954,0.3948599100112915,0.41518476605415344
1,1.0,1.0,1.0,0.902899980545044,0.8945000171661377,0.9004999995231628,0.0010603972477838397,0.0011066189035773277,0.3690887689590454,0.35465261340141296
2,1.0,1.0,1.0,0.9035000205039978,0.8981000185012817,0.9018999934196472,0.0007884058868512511,0.0008973913500085473,0.3693030774593353,0.3572942316532135
3,1.0,1.0,1.0,0.904699981212616,0.8988000154495239,0.9016000032424927,0.00061452342197299,0.0004238821566104889,0.3715859055519104,0.36159223318099976
4,1.0,1.0,1.0,0.90420001745224,0.8986999988555908,0.9014999866485596,0.000436074857134372,0.00043800921412184834,0.3751727044582367,0.36569732427597046
5,1.0,1.0,1.0,0.9046000242233276,0.8985000252723694,0.9017999768257141,0.00027740985387936234,0.00023195642279461026,0.3764384388923645,0.36848822236061096
6,1.0,1.0,1.0,0.9039999842643738,0.8988999724388123,0.9007999897003174,0.00023634986428078264,0.00021395306976046413,0.3792950510978699,0.37162211537361145
7,1.0,1.0,1.0,0.9045000076293945,0.899399995803833,0.9003999829292297,0.00031485248473472893,0.0001956361811608076,0.3807564377784729,0.37491321563720703
8,1.0,1.0,1.0,0.9049000144004822,0.8996000289916992,0.9006999731063843,0.00019978491764049977,0.00014583783922716975,0.3828742802143097,0.37760844826698303
9,1.0,1.0,1.0,0.9047999978065491,0.9000999927520752,0.9009000062942505,0.0001609355240361765,0.00017098557145800442,0.38580164313316345,0.3804888129234314
