,acc,loss,val_acc,val_loss
0,0.9207833409309387,0.18711793422698975,0.9190999865531921,0.2659812867641449
1,0.9324833154678345,0.10116125643253326,0.9333000183105469,0.21989594399929047
2,0.9347166419029236,0.046779192984104156,0.9351000189781189,0.21126015484333038
3,0.942216694355011,0.1962367743253708,0.9373000264167786,0.20090238749980927
4,0.940416693687439,0.021298060193657875,0.9379000067710876,0.2012588381767273
5,0.9434999823570251,0.0682435929775238,0.940500020980835,0.1894713193178177
6,0.9485999941825867,0.08276315033435822,0.9447000026702881,0.1807253211736679
7,0.9447500109672546,0.03186670318245888,0.9404000043869019,0.19334867596626282
8,0.9472333192825317,0.0898299366235733,0.9444000124931335,0.18499577045440674
9,0.9379333257675171,0.09722477942705154,0.9327999949455261,0.21675971150398254
10,0.951616644859314,0.03417610004544258,0.9472000002861023,0.17170867323875427
11,0.9542833566665649,0.013329618610441685,0.9491000175476074,0.16453838348388672
12,0.9502000212669373,0.00797290075570345,0.9465000033378601,0.17633405327796936
13,0.949733316898346,0.012006811797618866,0.9473000168800354,0.1841856837272644
14,0.9556666612625122,0.12253095954656601,0.9521999955177307,0.16664934158325195
