,acc,loss,val_acc,val_loss
0,0.9147166609764099,0.26699531078338623,0.9175999760627747,0.27295616269111633
1,0.9343500137329102,0.12688177824020386,0.9322999715805054,0.21634072065353394
2,0.9418333172798157,0.22770768404006958,0.9362999796867371,0.19973823428153992
3,0.9419500231742859,0.1721247285604477,0.9380000233650208,0.1919163018465042
4,0.9427499771118164,0.02360112965106964,0.9394999742507935,0.19196975231170654
5,0.9446166753768921,0.0077451677061617374,0.9380999803543091,0.19655044376850128
6,0.9447333216667175,0.06257758289575577,0.9401000142097473,0.19299262762069702
7,0.942966639995575,0.4450021982192993,0.942799985408783,0.18645277619361877
8,0.9482166767120361,0.010864230804145336,0.9460999965667725,0.181520015001297
9,0.942550003528595,0.024829525500535965,0.9386000037193298,0.20426030457019806
10,0.9458833336830139,0.08855556696653366,0.942300021648407,0.19491036236286163
11,0.9496999979019165,0.06682271510362625,0.944599986076355,0.18582399189472198
12,0.9531833529472351,0.012234319932758808,0.9513000249862671,0.17009909451007843
13,0.9565500020980835,0.002553599886596203,0.9519000053405762,0.16392803192138672
14,0.9544666409492493,0.0233050137758255,0.9502999782562256,0.17230960726737976
