,acc,loss,val_acc,val_loss
0,0.9165666699409485,0.25371548533439636,0.9172000288963318,0.2684243619441986
1,0.9322500228881836,0.4025092124938965,0.9286999702453613,0.22521914541721344
2,0.9378166794776917,0.04041702300310135,0.9359999895095825,0.20826086401939392
3,0.9435166716575623,0.05754828453063965,0.9391000270843506,0.18653467297554016
4,0.9463666677474976,0.10297664254903793,0.9434999823570251,0.18215155601501465
5,0.9441166520118713,0.06922328472137451,0.9375,0.19265954196453094
6,0.9478833079338074,0.08666900545358658,0.9470999836921692,0.1814206838607788
7,0.9519333243370056,0.041581686586141586,0.9483000040054321,0.1645299792289734
8,0.9537333250045776,0.005660252645611763,0.9509999752044678,0.15785714983940125
9,0.9527833461761475,0.0036945180036127567,0.9513000249862671,0.16113129258155823
10,0.9521999955177307,0.01920260116457939,0.9490000009536743,0.1706576943397522
11,0.9476666450500488,0.00856813881546259,0.9409000277519226,0.20428402721881866
12,0.9524999856948853,0.0030160071328282356,0.9505000114440918,0.16925875842571259
13,0.9387166500091553,0.01878458261489868,0.9354000091552734,0.2185530811548233
14,0.942383348941803,0.0018884566379711032,0.9369000196456909,0.21675288677215576
