,train_acc_1,train_acc_2,train_acc_3,train_acc_4,train_acc_ensemble,train_loss_1,train_loss_2,train_loss_3,train_loss_4,val_acc_1,val_acc_2,val_acc_3,val_acc_4,val_acc_ensemble,val_loss_1,val_loss_2,val_loss_3,val_loss_4
0,0.96875,0.90625,0.96875,0.96875,0.34375,0.22624385356903076,0.32938191294670105,0.10730612277984619,0.14190271496772766,0.916700005531311,0.916700005531311,0.9211999773979187,0.9182999730110168,0.929099977016449,0.27084141969680786,0.2690913677215576,0.26661917567253113,0.2671661972999573
1,1.0,1.0,0.875,1.0,0.40625,0.022894199937582016,0.02064507082104683,0.6538305878639221,0.04238191992044449,0.9340000152587891,0.9211000204086304,0.9340999722480774,0.9375,0.9401000142097473,0.21302998065948486,0.2446689009666443,0.21641786396503448,0.21071474254131317
2,1.0,1.0,0.96875,0.90625,0.375,0.0422077476978302,0.010216228663921356,0.18129104375839233,0.17749936878681183,0.9404000043869019,0.9387999773025513,0.9383999705314636,0.9383000135421753,0.942300021648407,0.19614358246326447,0.20397384464740753,0.19775813817977905,0.19996176660060883
3,0.9375,0.96875,1.0,1.0,0.46875,0.22729212045669556,0.04340426251292229,0.01486438699066639,0.05129523575305939,0.945900022983551,0.9438999891281128,0.9409000277519226,0.9442999958992004,0.9473000168800354,0.1872718185186386,0.18916094303131104,0.1922837793827057,0.18971917033195496
4,1.0,1.0,1.0,0.9375,0.4375,0.013277735561132431,0.004509390331804752,0.019632404670119286,0.4087294936180115,0.942300021648407,0.9405999779701233,0.942799985408783,0.9442999958992004,0.9470999836921692,0.18747788667678833,0.19273938238620758,0.18755005300045013,0.18422333896160126
5,1.0,1.0,0.96875,0.96875,0.3125,0.024952756240963936,0.0050918785855174065,0.08623950928449631,0.06300146877765656,0.9476000070571899,0.9469000101089478,0.945900022983551,0.9467999935150146,0.9480999708175659,0.1794940084218979,0.17671726644039154,0.18791712820529938,0.18359513580799103
6,1.0,1.0,1.0,1.0,0.4375,0.01208391971886158,0.008894220925867558,0.005329078063368797,0.0061833662912249565,0.9467999935150146,0.9458000063896179,0.9447000026702881,0.9469000101089478,0.9485999941825867,0.18096281588077545,0.18067477643489838,0.18211789429187775,0.17943668365478516
7,1.0,1.0,1.0,1.0,0.75,0.0061382413841784,0.004453038796782494,0.0043640220537781715,0.002698643133044243,0.9490000009536743,0.9463000297546387,0.9452999830245972,0.9473000168800354,0.9496999979019165,0.1783110648393631,0.18174268305301666,0.1840817630290985,0.18034392595291138
8,1.0,1.0,1.0,1.0,0.375,0.004576098173856735,0.009390839375555515,0.008655606769025326,0.00358060235157609,0.9485999941825867,0.9478999972343445,0.9460999965667725,0.9480000138282776,0.949400007724762,0.18316741287708282,0.18239949643611908,0.18216916918754578,0.18613357841968536
9,1.0,1.0,1.0,1.0,0.40625,0.00854606181383133,0.0022657038643956184,0.009587470442056656,0.0023932154290378094,0.9484999775886536,0.9473999738693237,0.9473000168800354,0.9488000273704529,0.9491000175476074,0.1830003708600998,0.18177658319473267,0.18309934437274933,0.18574769794940948
10,1.0,1.0,1.0,1.0,0.25,0.012556735426187515,0.0016931546851992607,0.0005337938782759011,0.00128912553191185,0.9484000205993652,0.9480000138282776,0.9472000002861023,0.9488999843597412,0.9484999775886536,0.18485558032989502,0.1836053729057312,0.18399475514888763,0.18489165604114532
11,1.0,1.0,0.96875,1.0,0.25,0.005790974013507366,0.001487020868808031,0.20307141542434692,0.0012091868557035923,0.9480000138282776,0.9472000002861023,0.947700023651123,0.9491000175476074,0.9509000182151794,0.18695054948329926,0.18646547198295593,0.18662123382091522,0.18696674704551697
12,1.0,1.0,1.0,1.0,0.4375,0.001992217730730772,0.002424635924398899,0.0008762142388150096,0.0028279409743845463,0.9477999806404114,0.9476000070571899,0.9456999897956848,0.9491999745368958,0.9495000243186951,0.18828201293945312,0.18741969764232635,0.1892698109149933,0.18923725187778473
13,1.0,1.0,1.0,1.0,0.375,0.0015229163691401482,0.0031611754093319178,0.000663141196127981,0.0012600487098097801,0.9484000205993652,0.947700023651123,0.9460999965667725,0.9509000182151794,0.9498999714851379,0.18909843266010284,0.18836461007595062,0.18980816006660461,0.18856878578662872
14,1.0,1.0,1.0,1.0,0.25,0.0013897360768169165,0.0028141792863607407,0.0008061743574216962,0.0009439651621505618,0.9488999843597412,0.9478999972343445,0.9476000070571899,0.949400007724762,0.949400007724762,0.18844199180603027,0.18817231059074402,0.1884964108467102,0.18825091421604156
